form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,dissemination_date,expenditure_amount,disbursement_date,calendar_y_t_d_per_election_office,expenditure_purpose_descrip,category_code,payee_cmtte_fec_id_number,support_oppose_code,candidate_id_number,candidate_last_name,candidate_first_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office,candidate_district,candidate_state,completing_last_name,completing_first_name,completing_middle_name,completing_prefix,completing_suffix,date_signed,memo_code,memo_text_description
SE,C00671685,SE-S1585437,,,ORG,CLOUD DATA SERVICES,,,,,,1009 WHITNEY RANCH DR.,,HENDERSON,NV,89014,P2024,,2024-02-22,245.71,,5342.98,LEADS / PHONE LISTS,004,,S,H8NJ04014,SMITH,CHRIS,,,,H,04,NJ,CAPPLEMAN,OLIVER,,MR,,2024-02-22,X,INVOICE DID NOT CLEAR BANK BEFORE CLOSE OF BOOKS
SE,C00671685,SE-S1585439,,,ORG,CLOUD DATA SERVICES,,,,,,1009 WHITNEY RANCH DR.,,HENDERSON,NV,89014,P2024,,2024-02-22,245.71,,3871.44,LEADS / PHONE LISTS,004,,S,H0AL07086,SEWELL,TERRI,,,,H,07,AL,CAPPLEMAN,OLIVER,,MR,,2024-02-22,X,INVOICE DID NOT CLEAR BANK BEFORE CLOSE OF BOOKS
SE,C00671685,SE-S1585565,,,ORG,CLOUD DATA SERVICES,,,,,,1009 WHITNEY RANCH DR.,,HENDERSON,NV,89014,P2024,,2024-02-29,245.71,,5342.98,LEADS / PHONE LISTS(ESTIMATE),004,,S,H8NJ04014,SMITH,CHRIS,,,,H,04,NJ,CAPPLEMAN,OLIVER,,MR,,2024-02-29,X,INVOICE DID NOT CLEAR BANK BEFORE CLOSE OF BOOKS
SE,C00671685,SE-S1585567,,,ORG,CLOUD DATA SERVICES,,,,,,1009 WHITNEY RANCH DR.,,HENDERSON,NV,89014,P2024,,2024-02-29,245.71,,3871.44,LEADS / PHONE LISTS(ESTIMATE),004,,S,H0AL07086,SEWELL,TERRI,,,,H,07,AL,CAPPLEMAN,OLIVER,,MR,,2024-02-29,X,INVOICE DID NOT CLEAR BANK BEFORE CLOSE OF BOOKS
SE,C00671685,SE-S1476899,,,ORG,CLOUD DATA SERVICES,,,,,,1009 WHITNEY RANCH DR.,,HENDERSON,NV,89014,P2024,,2024-01-25,196.90,2024-01-31,886.06,LEADS / PHONE LISTS,004,,S,H8NJ04014,SMITH,CHRIS,,,,H,04,NJ,CAPPLEMAN,OLIVER,,MR,,2024-01-25,
SE,C00671685,SE-S1476901,,,ORG,CLOUD DATA SERVICES,,,,,,1009 WHITNEY RANCH DR.,,HENDERSON,NV,89014,P2024,,2024-01-25,196.90,2024-01-31,886.06,LEADS / PHONE LISTS,004,,S,H2CA00120,BROWNLEY,JULIA,,,,H,26,CA,CAPPLEMAN,OLIVER,,MR,,2024-01-25,
SE,C00671685,SE-S1567801,,,ORG,CLOUD DATA SERVICES,,,,,,1009 WHITNEY RANCH DR.,,HENDERSON,NV,89014,P2024,,2024-02-01,130.11,2024-02-07,1471.54,LEADS / PHONE LISTS,004,,S,H8NJ04014,SMITH,CHRIS,,,,H,04,NJ,CAPPLEMAN,OLIVER,,MR,,2024-02-01,
SE,C00671685,SE-S1567803,,,ORG,CLOUD DATA SERVICES,,,,,,1009 WHITNEY RANCH DR.,,HENDERSON,NV,89014,P2024,,2024-02-01,130.11,2024-02-07,1471.54,LEADS / PHONE LISTS,004,,S,H2CA00120,BROWNLEY,JULIA,,,,H,26,CA,CAPPLEMAN,OLIVER,,MR,,2024-02-01,
SE,C00671685,SE-S1568585,,,ORG,CLOUD DATA SERVICES,,,,,,1009 WHITNEY RANCH DR.,,HENDERSON,NV,89014,P2024,,2024-02-08,209.28,2024-02-14,2422.80,LEADS / PHONE LISTS,004,,S,H8NJ04014,SMITH,CHRIS,,,,H,04,NJ,CAPPLEMAN,OLIVER,,MR,,2024-02-08,
SE,C00671685,SE-S1568587,,,ORG,CLOUD DATA SERVICES,,,,,,1009 WHITNEY RANCH DR.,,HENDERSON,NV,89014,P2024,,2024-02-08,209.28,2024-02-14,951.26,LEADS / PHONE LISTS,004,,S,H0AL07086,SEWELL,TERRI,,,,H,07,AL,CAPPLEMAN,OLIVER,,MR,,2024-02-08,
SE,C00671685,SE-S1582825,,,ORG,CLOUD DATA SERVICES,,,,,,1009 WHITNEY RANCH DR.,,HENDERSON,NV,89014,P2024,,2024-02-15,403.22,2024-02-21,4237.29,LEADS / PHONE LISTS,004,,S,H8NJ04014,SMITH,CHRIS,,,,H,04,NJ,CAPPLEMAN,OLIVER,,MR,,2024-02-15,
SE,C00671685,SE-S1582827,,,ORG,CLOUD DATA SERVICES,,,,,,1009 WHITNEY RANCH DR.,,HENDERSON,NV,89014,P2024,,2024-02-15,403.22,2024-02-21,2765.75,LEADS / PHONE LISTS,004,,S,H0AL07086,SEWELL,TERRI,,,,H,07,AL,CAPPLEMAN,OLIVER,,MR,,2024-02-15,
SE,C00671685,SE-S1585445,,,ORG,LAV SERVICES LLC,,,,,,1009 WHITNEY RANCH DR.,,HENDERSON,NV,89014,P2024,,2024-02-22,233.42,,5342.98,PHONEBANK PAYROLL SERVICES,004,,S,H8NJ04014,SMITH,CHRIS,,,,H,04,NJ,CAPPLEMAN,OLIVER,,MR,,2024-02-22,X,INVOICE DID NOT CLEAR BANK BEFORE CLOSE OF BOOKS
SE,C00671685,SE-S1585447,,,ORG,LAV SERVICES LLC,,,,,,1009 WHITNEY RANCH DR.,,HENDERSON,NV,89014,P2024,,2024-02-22,233.42,,3871.44,PHONEBANK PAYROLL SERVICES,004,,S,H0AL07086,SEWELL,TERRI,,,,H,07,AL,CAPPLEMAN,OLIVER,,MR,,2024-02-22,X,INVOICE DID NOT CLEAR BANK BEFORE CLOSE OF BOOKS
