form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,dissemination_date,expenditure_amount,disbursement_date,calendar_y_t_d_per_election_office,expenditure_purpose_descrip,category_code,payee_cmtte_fec_id_number,support_oppose_code,candidate_id_number,candidate_last_name,candidate_first_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office,candidate_district,candidate_state,completing_last_name,completing_first_name,completing_middle_name,completing_prefix,completing_suffix,date_signed,memo_code,memo_text_description
SE,C00866269,E-6,,,ORG,Swing Strategies,,,,,,925 University Ave,,Sacramento,CA,95825,P2024,,2024-02-02,80316.79,2024-01-30,80316.79,Direct Mail Services,,,S,H4CA20181,Fong,Vince,,,,H,20,CA,Hastie,Chrissie,,,,2024-03-20,
SE,C00866269,E-10,,,ORG,Swing Strategies,,,,,,925 University Ave,,Sacramento,CA,95825,P2024,,2024-02-06,2500.00,2024-02-05,150584.21,Website Development & Hosting,,,S,H4CA20181,Fong,Vince,,,,H,20,CA,Hastie,Chrissie,,,,2024-03-20,
SE,C00866269,E-12,,,ORG,Swing Strategies,,,,,,925 University Ave,,Sacramento,CA,95825,P2024,,2024-02-06,67767.42,2024-02-05,150584.21,Direct Mail Services,,,O,H4CA20199,Boudreaux,Michael,,,,H,20,CA,Hastie,Chrissie,,,,2024-03-20,
SE,C00866269,E-16,,,ORG,Swing Strategies,,,,,,925 University Ave,,Sacramento,CA,95825,P2024,,2024-02-09,67767.42,2024-02-08,218351.63,Direct Mail Services,,,S,H4CA20181,Fong,Vince,,,,H,20,CA,Hastie,Chrissie,,,,2024-03-20,
SE,C00866269,E-18,,,ORG,Swing Strategies,,,,,,925 University Ave,,Sacramento,CA,95825,P2024,,2024-02-12,25000.00,2024-02-08,368351.63,Cost of Production,,,S,H4CA20181,Fong,Vince,,,,H,20,CA,Hastie,Chrissie,,,,2024-03-20,
SE,C00866269,E-22,,,ORG,Swing Strategies,,,,,,925 University Ave,,Sacramento,CA,95825,P2024,,2024-02-12,125000.00,2024-02-08,368351.63,Digital Advertisement,,,S,H4CA20181,Fong,Vince,,,,H,20,CA,Hastie,Chrissie,,,,2024-03-20,
SE,C00866269,E-32,,,ORG,Swing Strategies,,,,,,925 University Ave,,Sacramento,CA,95825,P2024,,2024-02-17,25000.00,2024-02-16,419245.32,Digital Advertisement,,,O,H4CA20199,Boudreaux,Michael,,,,H,20,CA,Hastie,Chrissie,,,,2024-03-20,
SE,C00866269,E-34,,,ORG,Swing Strategies,,,,,,925 University Ave,,Sacramento,CA,95825,P2024,,2024-02-17,25893.69,2024-02-16,419245.32,Direct Mail Services,,,O,H4CA20199,Boudreaux,Michael,,,,H,20,CA,Hastie,Chrissie,,,,2024-03-20,
SE,C00866269,E-36,,,ORG,Swing Strategies,,,,,,925 University Ave,,Sacramento,CA,95825,P2024,,2024-02-20,19980.41,2024-02-20,439225.73,Direct Mail Services,,,O,H2CA23155,Wood,Marisa,,,,H,20,CA,Hastie,Chrissie,,,,2024-03-20,
SE,C00866269,E-44,,,ORG,Swing Strategies,,,,,,925 University Ave,,Sacramento,CA,95825,P2024,,2024-02-21,19980.41,2024-02-22,459206.14,Direct Mail Services,,,O,H2CA23155,Wood,Marisa,,,,H,20,CA,Hastie,Chrissie,,,,2024-03-20,
SE,C00866269,E-42,,,ORG,Swing Strategies,,,,,,925 University Ave,,Sacramento,CA,95825,P2024,,2024-02-22,25893.69,2024-02-22,505080.24,Direct Mail Services,,,O,H4CA20199,Boudreaux,Michael,,,,H,20,CA,Hastie,Chrissie,,,,2024-03-20,
SE,C00866269,E-45,,,ORG,Swing Strategies,,,,,,925 University Ave,,Sacramento,CA,95825,P2024,,2024-02-22,19980.41,2024-02-22,505080.24,Direct Mail Services,,,O,H2CA23155,Wood,Marisa,,,,H,20,CA,Hastie,Chrissie,,,,2024-03-20,
SE,C00866269,E-43,,,ORG,Swing Strategies,,,,,,925 University Ave,,Sacramento,CA,95825,P2024,,2024-02-23,19980.41,2024-02-22,525060.65,Direct Mail Services,,,O,H2CA23155,Wood,Marisa,,,,H,20,CA,Hastie,Chrissie,,,,2024-03-20,
SE,C00866269,E-62,,,ORG,Swing Strategies,,,,,,925 University Ave,,Sacramento,CA,95825,P2024,,2024-02-24,7114.40,2024-02-26,532175.05,Text Message Services,,,S,H4CA20181,Fong,Vince,,,,H,20,CA,Hastie,Chrissie,,,,2024-03-20,
SE,C00866269,E-50,,,ORG,Swing Strategies,,,,,,925 University Ave,,Sacramento,CA,95825,P2024,,2024-02-26,19980.41,2024-02-23,552155.46,Direct Mail Services,,,O,H2CA23155,Wood,Marisa,,,,H,20,CA,Hastie,Chrissie,,,,2024-03-20,
SE,C00866269,E-49,,,ORG,Swing Strategies,,,,,,925 University Ave,,Sacramento,CA,95825,P2024,,2024-02-27,25893.69,2024-02-23,644034.93,Direct Mail Services,,,O,H4CA20199,Boudreaux,Michael,,,,H,20,CA,Hastie,Chrissie,,,,2024-03-20,
SE,C00866269,E-59,,,ORG,Swing Strategies,,,,,,925 University Ave,,Sacramento,CA,95825,P2024,,2024-02-27,65985.78,2024-02-26,644034.93,Direct Mail Services,,,S,H4CA20181,Fong,Vince,,,,H,20,CA,Hastie,Chrissie,,,,2024-03-20,
