form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00235739,B877510,,,PTY,Montana Democratic Legislative Campaign Committee,,,,,,P.O. Box 802,,Helena,MT,59624,O2024,Not Applicable,2024-07-12,2500.00,,State Party Cmte,011,,,,,,,,,,, ,,,,,,,,
SB29,C00235739,B878021,,,PTY,Senate Republican Caucus (ND),,,,,,4378 Estate Dr. S.,,Fargo,ND,58104,O2024,Not Applicable,2024-07-12,1500.00,,State Party Cmte,011,,,,,,,,,,, ,,,,,,,,
SB29,C00235739,B877335,,,CCM,Texans for Greg Abbott,,,,,,P.O. Box 308,,Austin,TX,78767,P2026,,2024-07-12,25000.00,,P-2026 Governor  TX,011,,,,Abbott,Greg,,,,,TX, ,,,,,,,,
SB29,C00235739,B877336,,,CCM,John Bucy Campaign,,,,,,P.O. Box 536,,Austin,TX,78767,G2024,,2024-07-12,1500.00,,G-2024 State House 136 TX,011,,,,Bucy,John,,,,H,TX,13,,,,,,,,
SB29,C00235739,B878011,,,CCM,Briscoe Cain for Texas,,,,,,P.O. Box 7,,Deer Park,TX,77536,G2024,,2024-07-12,1000.00,,G-2024 State House 128 TX,011,,,,Cain,Briscoe,,,,H,TX,12,,,,,,,,
SB29,C00235739,B877338,,,CCM,Bryan Hughes Campaign,,,,,,P.O. Box 450,,Minneola,TX,75773,P2026,,2024-07-12,2500.00,,P-2026 State Senate 01 TX,011,,,,Hughes,Bryan,,,,S,TX,01,,,,,,,,
SB29,C00235739,B877334,,,CCM,Texans for Dan Patrick,,,,,,P.O. Box 685085,,Austin,TX,78768,P2026,,2024-07-12,25000.00,,P-2026 Lt. Governor  TX,011,,,,Patrick,Dan,,,,,TX, ,,,,,,,,
SB29,C00235739,B877337,,,CCM,Plesa For Texas,,,,,,P.O. Box 796311,,Dallas,TX,75248,G2024,,2024-07-12,1500.00,,G-2024 State House 70 TX,011,,,,Plesa,Mihaela,,,,H,TX,70,,,,,,,,
SB29,C00235739,B878039,,,CCM,Committee to Elect Clouston,,,,,,3830 Overdale Drive,,Gillette,WY,82718,P2024,,2024-07-12,500.00,,P-2024 State House 32 WY,011,,,,Clouston,Ken,,,,H,WY,32,,,,,,,,
SB29,C00235739,B878042,,,CCM,Committee to Elect Lloyd Larsen,,,,,,1076 S. 2nd Street,,Lander,WY,82520,P2024,,2024-07-12,500.00,,P-2024 State House 54 WY,011,,,,Larsen,Lloyd,,,,H,WY,54,,,,,,,,
SB29,C00235739,B878036,,,CCM,Elect J.T. Larson,,,,,,606 Walnut Street,,Rock Springs,WY,82901,P2024,,2024-07-12,500.00,,P-2024 State House 17 WY,011,,,,Larson,J.T.,,,,H,WY,17,,,,,,,,
SB29,C00235739,B878038,,,CCM,Committee to Elect Lawley,,,,,,818 Sagebrush Drive,,Worland,WY,82401,P2024,,2024-07-12,500.00,,P-2024 State House 27 WY,011,,,,Lawley,Marth,,,,H,WY,27,,,,,,,,
SB29,C00235739,B878037,,,CCM,Committee to Elect David Northrup,,,,,,799 Lane 13,,Powell,WY,82435,P2024,,2024-07-12,500.00,,P-2024 State House 25 WY,011,,,,Northrup,David,,,,H,WY,25,,,,,,,,
SB29,C00235739,B878044,,,CCM,Ember Oakley Campaign,,,,,,1113 Fairview Dr,,Riverton,WY,82501,P2024,,2024-07-12,500.00,,P-2024 State House 55 WY,011,,,,Oakley,Ember,,,,H,WY,55,,,,,,,,
SB29,C00235739,B878031,,,CCM,Committee to Elect Albert Sommers,,,,,,P.O. Box 1608,,Pinedale,WY,82941,P2024,,2024-07-12,500.00,,P-2024 State Senate 14 WY,011,,,,Sommers,Albert,,,,S,WY,14,,,,,,,,
SB29,C00235739,B878041,,,CCM,Committee to Elect Clark Stith,,,,,,212 College Court,,Rock Springs,WY,82901,P2024,,2024-07-12,500.00,,P-2024 State House 48 WY,011,,,,Stith,Clark,,,,H,WY,48,,,,,,,,
SB29,C00235739,B878040,,,CCM,Walters for House Committee,,,,,,14700 Hwy 220,,Casper,WY,82604,P2024,,2024-07-12,500.00,,P-2024 State House 38 WY,011,,,,Walters,Tom,,,,H,WY,38,,,,,,,,
SB29,C00235739,B878043,,,CCM,Committee to Elect Wylie,,,,,,517 Archers Trail,,Rock Springs,WY,82901,P2024,,2024-07-12,500.00,,P-2024 State House 39 WY,011,,,,Wylie,Cody,,,,H,WY,39,,,,,,,,
SB29,C00235739,B878032,,,CCM,Committee to Elect David Zwonitzer,,,,,,P.O. Box 2191,,Cheyenne,WY,82003,P2024,,2024-07-12,500.00,,P-2024 State House 8 WY,011,,,,Zwonitzer,David,,,,H,WY,08,,,,,,,,
