form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00428623,EB311504,,,CCM,Suozzi For Congress,,,,,,PO Box 669,,Glen Cove,NY,11542,G2024,,2024-12-05,-1000.00,,Void check originally dated 9/26/24,011,C00607200,Suozzi For Congress,,Suozzi,Tom,,,,H,NY,03,,,,,,,,
SB23,C00428623,EB311499,,,COM,Alamo PAC,,,,,,919 Congress Avenue,Suite 1400,Austin,TX,78701,,,2024-12-06,2500.00,,2024 Contribution,011,C00387464,Alamo PAC,,,,,,,,,,,,,,,,,
SB23,C00428623,EB311503,,,COM,Bluegrass Committee,,,,,,"228 S Washington Street, Suite 115",,Alexandria,VA,22314,,,2024-12-06,2500.00,,2024 Contribution,011,C00235655,Bluegrass Committee,,,,,,,,,,,,,,,,,
SB23,C00428623,EB311502,,,COM,Bringing Republican Excellence to Town PAC,,,,,,PO Box 22401,,Louisville,KY,40252,,,2024-12-06,5000.00,,2024 Contribution,011,C00483487,Bringing Republican Excellence to Town PAC,,,,,,,,,,,,,,,,,
SB23,C00428623,EB311498,,,COM,Dirigo PAC,,,,,,PO Box 1355,,Alexandria,VA,22313,,,2024-12-06,2500.00,,2024 Contribution,011,C00391797,Dirigo PAC,,,,,,,,,,,,,,,,,
SB23,C00428623,EB311497,,,COM,Heartland Values PAC,,,,,,PO Box 505,,Sioux Falls,SD,57101,,,2024-12-06,2500.00,,2024 Contribution,011,C00409003,Heartland Values PAC,,,,,,,,,,,,,,,,,
SB23,C00428623,EB311496,,,COM,Lead Encourage Elect PAC,,,,,,PO Box 183,,Hudson,WI,54016,,,2024-12-06,2500.00,,2024 Contribution,011,C00494302,Lead Encourage Elect PAC,,,,,,,,,,,,,,,,,
SB23,C00428623,EB311500,,,COM,The Hawkeye PAC,,,,,,PO Box 183,,Hudson,WI,54016,,,2024-12-06,2500.00,,2024 Contribution,011,C00379479,The Hawkeye PAC,,,,,,,,,,,,,,,,,
SB23,C00428623,EB312047,,,COM,Across the Aisle PAC,,,,,,611 Pennsylvania Avenue SE,Suite 143,Washington,DC,20003,,,2024-12-20,5000.00,,2024 Contribution,011,C00696591,Across the Aisle PAC,,,,,,,,,,,,,,,,,
SB23,C00428623,EB312041,,,CCM,Alsobrooks for Senate,,,,,,1101 Mercantile Lane,Suite 100,Upper Marlboro,MD,20774,G2024,,2024-12-20,4000.00,,Debt Retirement,011,C00840017,Alsobrooks for Senate,,Alsobrooks,Angela,,,,S,MD,,,,,,,,,
SB23,C00428623,EB312040,,,CCM,Bernie Moreno for Senate,,,,,,PO Box 340797,,Columbus,OH,43234,G2024,,2024-12-20,4000.00,,Debt Retirement,011,C00837484,Bernie Moreno for Senate,,Moreno,Bernie,,,,S,OH,,,,,,,,,
SB23,C00428623,EB312043,,,CCM,Brad Knott for Congress,,,,,,PO Box 97275,,Raleigh,NC,27624,P2024,,2024-12-20,2000.00,,Debt Retirement,011,C00855361,Brad Knott for Congress,,Knott,Brad,,,,H,NC,13,,,,,,,,
SB23,C00428623,EB312039,,,CCM,Friends of Dave McCormick,,,,,,PO Box 23537,,Pittsburgh,PA,15222,G2024,,2024-12-20,4000.00,,Debt Retirement,011,C00851980,Friends of Dave McCormick,,McCormick,Dave,,,,S,PA,,,,,,,,,
SB23,C00428623,EB312044,,,CCM,Liccardo for Congress,,,,,,"1750 Meridian Avenue, #3925",,San Jose,CA,95125,G2024,,2024-12-20,2000.00,,Debt Retirement,011,C00858688,Liccardo for Congress,,Liccardo,Sam,,,,H,CA,16,,,,,,,,
SB23,C00428623,EB312045,,,CCM,Nevadans for Steven Horsford,,,,,,PO Box 336664,,North Las Vegas,NV,89033,G2024,,2024-12-20,2000.00,,Debt Retirement,011,C00668228,Nevadans for Steven Horsford,,Horsford,Steven,,,,H,NV,04,,,,,,,,
SB23,C00428623,EB312048,,,COM,Republican Mainstreet Partnership PAC,,,,,,411 New Jersey Avenue SE,,Washington,DC,20003,,,2024-12-20,5000.00,,2024 Contribution,011,C00165159,Republican Mainstreet Partnership PAC,,,,,,,,,,,,,,,,,
SB23,C00428623,EB312042,,,CCM,Rob for PA,,,,,,11 Dock Street,Box 971,Pittston,PA,18640,G2024,,2024-12-20,2000.00,,Debt Retirement,011,C00852137,Rob for PA,,Bresnahan,Rob,,,,H,PA,08,,,,,,,,
