form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00253369,734C52B8D753DB766E5,,,CCM,Barragan For Congress,,,,,,1840 SOUTH GAFFEY STREET #421,,SAN PEDRO,CA,90731,P2026,,2024-12-12,2500.00,,2026 Primary,011,C00577353,,H6CA44103,Barragan,Nanette,Diaz,,,H,CA,44,,,,,,,,
SB23,C00253369,5238B9A3CE7635E860E,,,CCM,Britt For Alabama Inc,,,,,,PO Box 3759,,Montgomery,AL,36109,P2028,,2024-12-12,2500.00,,2028 Primary,011,C00781443,,S2AL00145,Britt,Katie,Boyd,,,S,AL,,,,,,,,,
SB23,C00253369,31F1ECD111B995062F0,,,CCM,Casten For Congress,,,,,,PO Box 132,,Downers Grove,IL,60515,P2026,,2024-12-12,1500.00,,2026 Primary,011,C00648493,,H8IL06139,Casten,Sean,Thomas,,,H,IL,06,,,,,,,,
SB23,C00253369,933339483A536F3830C,,,CCM,Castro For Congress,,,,,,PO Box 544,,San Antonio,TX,78292,P2026,,2024-12-12,2500.00,,2026 Primary,011,C00497933,,H2TX35011,Castro,Joaquin,,,,H,TX,20,,,,,,,,
SB23,C00253369,3F692714C8E013A1D23,,,CCM,Glenn F. IVey For Congress,,,,,,PO Box 85,,Bladensburg,MD,20710,P2026,,2024-12-12,2500.00,,2026 Primary,011,C00792283,,H2MD04315,Ivey,Glenn,Frederick,,,H,MD,04,,,,,,,,
SB23,C00253369,0ED22B4672B647EB1D2,,,CCM,Jeffries For Congress,,,,,,PO Box 65322,,Washington,DC,20035,P2026,,2024-12-12,2500.00,,2026 Primary,011,C00503052,,H2NY10092,Jeffries,Hakeem,Sekou,,,H,NY,08,,,,,,,,
SB23,C00253369,4D3283C3F233C605E64,,,CCM,Larson For Congress,,,,,,PO Box 261172,,Hartford,CT,061261172,C2026,Convention,2024-12-12,1500.00,,2026 Convention,011,C00330142,,H8CT01046,Larson,John,Barry,,,H,CT,01,,,,,,,,
SB23,C00253369,42D97947D2C435BC10C,,,CCM,Mad 4 Pa PAC,,,,,,PO Box 444,,Glenside,PA,19038,P2026,,2024-12-12,2500.00,,2026 Primary,011,C00670844,,H8PA04116,Dean Cunnane,Madeleine,,,,H,PA,04,,,,,,,,
SB23,C00253369,5F139B31488C0E447FE,,,CCM,Maggie For Nh,,,,,,PO Box 298,,Concord,NH,03302,P2028,,2024-12-17,2500.00,,2028 Primary,011,C00588772,,S6NH00091,Hassan,Margaret,Coldwell Wood,,,S,NH,,,,,,,,,
SB23,C00253369,EB50A0BF7B22B8FE840,,,CCM,Torres For Congress,,,,,,PO Box 580303,,Bronx,NY,10458,P2026,,2024-12-12,2500.00,,2026 Primary,011,C00699744,,H0NY15160,Torres,Ritchie,John,,,H,NY,15,,,,,,,,
SB23,C00253369,F3AA59B01FE3402CF70,,,CCM,Troy Carter For Congress,,,,,,PO Box 50730,,New Orleans,LA,70150,P2026,,2024-12-12,1000.00,,2026 Primary,011,C00763649,,H2LA02149,Carter,Troy,Anthony,,Sr.,H,LA,02,,,,,,,,
SB23,C00253369,764D04F1382B35423D0,,,CCM,Vicente Gonzalez For Congress,,,,,,PO Box 6270,,Brownsville,TX,78523,P2026,,2024-12-12,2500.00,,2026 Primary,011,C00592659,,H6TX15162,Gonzalez,Vicente,,,Jr.,H,TX,34,,,,,,,,
