form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00002766,19605096,,,COM,Friends of Danica Roem for State Senate,,,,,,PO Box 726,,Manassas,VA,20113,,,2023-06-06,500.00,0.00,Non-Federal Contribution,011,,,,Roem,Danica,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,19605904,,,ORG,Homefront PAC,,,,,,1400 Forum Blvd,"Suite 7A, #404",Columbia,MO,65203,,,2023-06-08,20000.00,0.00,Non-Federal Contribution,011,,,,,,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,19605906,,,ORG,Show Me Research,,,,,,"425 L Street, NW",#807,Washington,DC,20001,,,2023-06-08,20000.00,0.00,Donation,011,,,,,,,,,,,,,,,,,,,Donation
SB29,C00002766,19614252,,,COM,Marisa Alcaraz for City Council,,,,,,1250 6th Street,Suite 205,Santa Monica,CA,90401,,,2023-06-09,900.00,0.00,Non-Federal Contribution,011,,,,Alcaraz,Marisa,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,19628789,,,COM,Andy Beshear for Governor,,,,,,P.O. Box 4278,,Louisville,KY,40204,,,2023-06-12,2100.00,0.00,Non-Federal Contribution,011,,,,Beshear,Andy,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,19628790,,,COM,Enlow for Ag Commissioner 2023 Campaign Fund,,,,,,PO Box 81,,Fischerville,KY,40023,,,2023-06-12,2100.00,0.00,Non-Federal Contribution,011,,,,Enlow,Sierra,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,19628797,,,ORG,Jahayra Rivera,,,,,,201 Harold Street,,Rochester,NY,14621,,,2023-06-12,-21.00,0.00,Voided Check from 11/15/2022,010,,,,,,,,,,,,,,,,,,,Voided Check from 11/15/2022
SB29,C00002766,19633140,,,COM,Katz NYS,,,,,,"335 Madison Avenue, FL9",c/o Mohammed Saleheen,New York City,NY,10017,,,2023-06-13,3000.00,0.00,Non-Federal Contribution,011,,,,Katz,Melinda,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,19633141,,,COM,Suffolk County Democratic Committee,,,,,,1461 Lakeland Avenue,Suite 3,Bohemia,NY,11716,,,2023-06-13,2500.00,0.00,Non-Federal Contribution,011,,,,,,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,19633480,,,COM,Tim Walz for Governor,,,,,,PO Box 4337,,St. Paul,MN,55104,,,2023-06-14,1000.00,0.00,Non-Federal Contribution,011,,,,Walz,Tim,,,,,,,,,,,,,,Non-Federal Contribution
