form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00002766,19605865,,,CCM,Lori Trahan For Congress Committee,,,,,,PO Box 1161,,Lowell,MA,01853,P2024,,2023-06-07,5000.00,0.00,Contribution,011,C00655647,Lori Trahan For Congress Committee,H8MA03106,Trahan,Lori,,,,H,MA,03,,,,,,,,Contribution
SB23,C00002766,19605888,,,CCM,Sharice For Congress,,,,,,13851 W. 63rd St.,#303,Shawnee,KS,66216,P2024,,2023-06-08,1000.00,0.00,Contribution,011,C00670034,Sharice For Congress,H8KS03155,Davids,Sharice,,Rep.,,H,KS,03,,,,,,,,Contribution
SB23,C00002766,19605889,,,CCM,Spanberger For Congress,,,,,,PO Box 3112,,Fredericksburg,VA,22402,P2024,,2023-06-08,1000.00,0.00,Contribution,011,C00649913,Spanberger For Congress,H8VA07094,Spanberger,Abigail,,,,H,VA,07,,,,,,,,Contribution
SB23,C00002766,19605890,,,CCM,Don Davis For NC,,,,,,PO Box 511,,Snow Hill,NC,28580,P2024,,2023-06-08,1000.00,0.00,Contribution,011,C00795211,Don Davis For NC,H2NC02287,Davis,Don,,,,H,NC,01,,,,,,,,Contribution
SB23,C00002766,19605891,,,CCM,Susie Lee For Congress,,,,,,5130 S Fort Apache Rd,Ste. 215-382,Las Vegas,NV,89148,P2024,,2023-06-08,1000.00,0.00,Contribution,011,C00655613,Susie Lee For Congress,H6NV04020,Lee,Susie,,,,H,NV,03,,,,,,,,Contribution
SB23,C00002766,19605892,,,CCM,Gabe Vasquez For Congress,,,,,,Drawer L,,Mesilla,NM,88046,P2024,,2023-06-08,1000.00,0.00,Contribution,011,C00789404,Gabe Vasquez For Congress,H2NM02191,Vasquez,Gabriel,,,,H,NM,02,,,,,,,,Contribution
SB23,C00002766,19605893,,,CCM,Nevadans For Steven Horsford,,,,,,PO Box 336664,,North Las Vegas,NV,89033,P2024,,2023-06-08,1000.00,0.00,Contribution,011,C00668228,Nevadans For Steven Horsford,H2NV04011,Horsford,Steven,,,,H,NV,04,,,,,,,,Contribution
SB23,C00002766,19605894,,,CCM,Angie Craig For Congress,,,,,,P.O. Box 22116,,Eagan,MN,55122,P2024,,2023-06-08,1000.00,0.00,Contribution,011,C00575209,Angie Craig For Congress,H6MN02131,Craig,Angela,,,,H,MN,02,,,,,,,,Contribution
SB23,C00002766,19605895,,,CCM,Caraveo for Congress,,,,,,PO Box 953,,Eastlake,CO,80614,P2024,,2023-06-08,1000.00,0.00,Contribution,011,C00787788,Caraveo for Congress,H2CO08020,Caraveo,Yadira,,,,H,CO,08,,,,,,,,Contribution
SB23,C00002766,19605909,,,PAC,VoteVets,,,,,,PO Box 11293,,Portland,OR,97211,,,2023-06-08,5000.00,0.00,Contribution,011,C00418897,,,,,,,,,,,,,,,,,,Contribution
SB23,C00002766,19625683,,,PAC,SMP,,,,,,"1032 15th Street, NW",Suite 247,Washington,DC,20005,,,2023-06-12,100000.00,0.00,Contribution,011,C00484642,,,,,,,,,,,,,,,,,,Contribution
SB23,C00002766,19625684,,,PAC,House Majority PAC,,,,,,"1032 15th Street, NW",Suite 247,Washington,DC,20005,,,2023-06-12,100000.00,0.00,Contribution,011,C00495028,,,,,,,,,,,,,,,,,,Contribution
SB23,C00002766,19625685,,,PAC,WOMEN VOTE!,,,,,,"1800 M Street, NW",Suite 375N,Washington,DC,20036,,,2023-06-12,50000.00,0.00,Contribution,011,C00473918,,,,,,,,,,,,,,,,,,Contribution
SB23,C00002766,19625725,,,PTY,Rhode Island Democratic Party (Federal),,,,,,PO Box 6004,,Providence,RI,02940,,,2023-06-12,1000.00,0.00,Contribution,011,,,,,,,,,,,,,,,,,,,Contribution
SB23,C00002766,19633137,,,CCM,Greg Casar for Congress,,,,,,P.O. Box 301923,,Austin,TX,78703,P2024,,2023-06-13,1500.00,0.00,Contribution,011,C00791897,Greg Casar for Congress,,Casar,Greg,,,,H,TX,35,,,,,,,,Contribution
SB23,C00002766,19633534,,,CCM,Lisa Blunt Rochester for Congress,,,,,,PO Box 9767,,Wilmington,DE,19809,P2024,,2023-06-15,2500.00,0.00,Contribution,011,C00590778,Lisa Blunt Rochester for Congress,H6DE00206,Blunt Rochester,Lisa,,,,H,DE,00,,,,,,,,Contribution
SB23,C00002766,19633535,,,CCM,The Markey Committee,,,,,,PO Box 69,,Medford,MA,02155,P2026,,2023-06-15,2000.00,0.00,Contribution,011,C00196774,The Markey Committee,,Markey,Edward,,,,S,MA,,,,,,,,,Contribution
SB23,C00002766,19633536,,,CCM,"Warren for Senate, Inc.",,,,,,124 Washington Street,Suite 101,Foxboro,MA,02035,P2024,,2023-06-15,2500.00,0.00,Contribution,011,C00500843,"Warren for Senate, Inc.",S2MA00170,Warren,Elizabeth,A.,,,S,MA,,,,,,,,,Contribution
