form_type,filer_committee_id_number,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,expenditure_date,expenditure_purpose_descrip,beneficiary_committee_name,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,category_code,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,election_code,election_other_description,expenditure_amount,semi_annual_refunded_bundled_amt,memo_code,memo_text_description,image_number,beneficiary_committee_fec_id
SB21B,C00156554,STATE OF IOWA,,,,,,510 E 12TH SUITE 1A,,DES MOINES,IA,50319,2023-09-06,SERVICE COST,,,,,,,,,,,,,50.00,,,,202403050300463837
SB21B,C00156554,COMMUNITY STATE BANK,,,,,,1401 E EUCLID AVE,,DSM,IA,50316,2023-09-15,MONTHLY SERVICE CHARGE,,,,,,,,,,,,,18.80,,,,202403050300463837
SB21B,C00156554,COMMUNITY STATE BANK,,,,,,1401 E EUCLID AVE,,DSM,IA,50316,2023-07-17,MONTHLY SERVICE CHARGE,,,,,,,,,,,,,18.84,,,,202403050300463836
SB21B,C00156554,CONNIE BOESEN FOR MAYOR,,,,,,3011 DON LEE CT,,DES MOINES,IA,50317,2023-09-19,POLITICAL DONATION,,,,,,,,,,,,,1000.00,,,,202403050300463838
SB21B,C00156554,JERRY EVANS FOR ALTOONA CITY COUNCIL,,,,,,939 15TH AVE SE,,ALTOONA,IA,50009,2023-11-21,POLITICAL DONATION,,,,,,,,,,,,,1000.00,,,,202403050300463840
SB21B,C00156554,NEIGHBORS FOR COLEMAN,,,,,,3512 48TH PL,,DSM,IA,50310,2023-10-27,POLITICAL DONATION,,,,,,,,,,,,,1000.00,,,,202403050300463839
SB21B,C00156554,CITIZENS FOR JOSH MANDELBAUM,,,,,,505 5TH AVE,,DSM,IA,50309,2023-09-08,POLITICAL DONATION,,,,,,,,,,,,,1000.00,,,,202403050300463837
SB21B,C00156554,JULIE STEWART FOR ALTOONA CITY COUNCIL,,,,,,2411 14TH ST SW,,ALTOONA,IA,50009,2023-10-25,POLITICAL DONATION,,,,,,,,,,,,,1000.00,,,,202403050300463838
SB21B,C00156554,NATE BOULTON FOR SENATE,,,,,,3127 THOMPSON AVE,,DSM,IA,50317,2023-11-21,POLITICAL DONATION,,,,,,,,,,,,,1000.00,,,,202403050300463840
SB21B,C00156554,JERRY EVANS FOR ALTOONA CITY COUNCIL,,,,,,939 15TH AVE SE,,ALTOONA,IA,50009,2023-10-25,POLITICAL DONATION,,,,,,,,,,,,,1000.00,,,,202403050300463839
SB21B,C00156554,COMMUNITY STATE BANK,,,,,,1401 E EUCLID AVE,,DSM,IA,50316,2023-11-15,MONTHLY SERVICE CHARGE,,,,,,,,,,,,,20.25,,,,202403050300463839
SB21B,C00156554,COMMUNITY STATE BANK,,,,,,1401 E EUCLID AVE,,DSM,IA,50316,2023-08-15,MONTHLY SERVICE CHARGE,,,,,,,,,,,,,18.83,,,,202403050300463836
SB21B,C00156554,LINDA WESTERGAARD,,,,,,400 ROBERT RAY DRIVE,,DSM,IA,50309,2023-08-25,POLITICAL DONATION,,,,,,,,,,,,,1000.00,,,,202403050300463836
SB21B,C00156554,COMMUNITY STATE BANK,,,,,,1401 E EUCLID AVE,,DMS,IA,50316,2023-12-15,MONTHLY SERVICE CHARGE,,,,,,,,,,,,,19.59,,,,202403050300463840
SB21B,C00156554,COMMUNITY STATE BANK,,,,,,1401 E EUCLID AVE,,DSM,IA,50316,2023-10-16,MONTHLY SERVICE CHARGE,,,,,,,,,,,,,19.72,,,,202403050300463838
