form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21b,C00827253,B570CE1ED3E1B4F6B82B,,,ORG,Amalgamated Bank,,,,,,1825 K St NW,,Washington,DC,200061202,,,2024-10-29,291.00,,Bank Fee,001,,,,,,,,,,,,,,,,,,,,
SB21b,C00827253,B2CA92EF36D564D4C864,,,ORG,American Express,,,,,,PO Box 1270,,Newark,NJ,071011270,,,2024-11-12,6536.00,,Credit Card Payment - See Below If Itemized,001,,,,,,,,,,,,,,,,,,,,
SB21b,C00827253,B4427D49AA37E4268850,B2CA92EF36D564D4C864,SB21B,ORG,Action Network,,,,,,1900 L St NW,Ste 900,Washington,DC,200365005,,,2024-11-12,6536.00,,Software Subscription,001,,,,,,,,,,,,,,,,,,X,,
SB21b,C00827253,B823B5E2620A84A4EA7F,,,ORG,American Express,,,,,,PO Box 1270,,Newark,NJ,071011270,,,2024-11-18,22.17,,Credit Card Payment - See Below If Itemized,001,,,,,,,,,,,,,,,,,,,,
SB21b,C00827253,BDBAAF281CEDA4399AC0,,,ORG,Athena Public Affairs PBC,,,,,,712 H St. NE,Unit 8746,Washington,DC,200023627,,,2024-10-21,3664.24,,Credit Card Processing Fee,001,,,,,,,,,,,,,,,,,,,,
SB21b,C00827253,B70548F35C50B40CEAE1,,,ORG,Athena Public Affairs PBC,,,,,,712 H St. NE,Unit 8746,Washington,DC,200023627,,,2024-10-22,2000.00,,Software Services,001,,,,,,,,,,,,,,,,,,,,
SB21b,C00827253,BDF8059BF564D44E3A5E,,,ORG,Athena Public Affairs PBC,,,,,,712 H St. NE,Unit 8746,Washington,DC,200023627,,,2024-10-28,51.79,,Credit Card Processing Fee,001,,,,,,,,,,,,,,,,,,,,
SB21b,C00827253,B2290AD29FB8A4C349A8,,,ORG,Athena Public Affairs PBC,,,,,,712 H St. NE,Unit 8746,Washington,DC,200023627,,,2024-10-28,425.57,,Credit Card Processing Fee,001,,,,,,,,,,,,,,,,,,,,
SB21b,C00827253,BD291F76F85D14AC2807,,,ORG,Athena Public Affairs PBC,,,,,,712 H St. NE,Unit 8746,Washington,DC,200023627,,,2024-10-31,83.56,,Credit Card Processing Fee,001,,,,,,,,,,,,,,,,,,,,
SB21b,C00827253,BD3B5A08338FA4B1BB55,,,ORG,Athena Public Affairs PBC,,,,,,712 H St. NE,Unit 8746,Washington,DC,200023627,,,2024-11-17,60.53,,Credit Card Processing Fee,001,,,,,,,,,,,,,,,,,,,,
SB21b,C00827253,BCE5152F1208A482794B,,,ORG,Athena Public Affairs PBC,,,,,,712 H St. NE,Unit 8746,Washington,DC,200023627,,,2024-11-24,32.26,,Credit Card Processing Fee,001,,,,,,,,,,,,,,,,,,,,
