form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00796045,SB.9,,,ORG,CMDI,,,,,,1593 SPRING HILL RD STE 400,,TYSONS CORNER,VA,22182,,,2024-11-26,500.00,,DATABASE MANAGEMENT SERVICE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00796045,SB.3,,,ORG,ANEDOT INC,,,,,,1340 POYDRAS STREET SUITE 1770,,NEW ORLEANS,LA,70112,,,2024-11-27,2.30,,CREDIT CARD MERCHANT FEES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00796045,SB.4,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD SUITE 530,,ARLINGTON,VA,22209,,,2024-12-01,99.00,,CREDIT CARD MERCHANT FEES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00796045,SB.5,,,ORG,ANEDOT INC,,,,,,1340 POYDRAS STREET SUITE 1770,,NEW ORLEANS,LA,70112,,,2024-12-03,0.70,,CREDIT CARD MERCHANT FEES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00796045,SB.12,,,ORG,AXADVOCACY,,,,,,800 W 47TH STREET STE 200,,KANSAS CITY,MO,64112,,,2024-12-05,5000.00,,POLITICAL STRATEGY CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00796045,SB.11,,,ORG,THE PRODUCTION COMPANIES INC,,,,,,ONE GREEENWAY PLAZA SUITE 1010,,HOUSTON,TX,77046,,,2024-12-05,14182.35,,MEDIA PRODUCTION,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00796045,SB.17,,,ORG,AMERICAN EXPRESS,,,,,,200 VESSEY STREET,,NEW YORK,NY,10285,,,2024-12-06,38349.01,,CREDIT CARD PAYMENT,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00796045,SB.19,SB.17,SB21B,ORG,AIRCRAFT BALLOON DESIGNS LLC,,,,,,15219 STUEBNER AIRLINE RD,,HOUSTON,TX,77069,,,2024-12-06,2543.88,,EVENT SUPPLIES,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00796045,SB.20,SB.17,SB21B,ORG,AMERICAN AIRLINES,,,,,,4333 AMON CARTER BLVD,,FORT WORTH,TX,76155,,,2024-12-06,526.08,,TRAVEL,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00796045,SB.21,SB.17,SB21B,ORG,AUDIBLE,,,,,,1 WASHINGTONPARK,,NEWARK,NJ,03122,,,2024-12-06,14.95,,SUBSCRIPTION,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00796045,SB.22,SB.17,SB21B,ORG,CHICK-FIL-A,,,,,,5200 BUFFINGTON RD,,ATLANTA,GA,30349,,,2024-12-06,13.24,,FOOD/BEVERAGES,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00796045,SB.23,SB.17,SB21B,ORG,DALLAS MORNING NEWS,,,,,,1954 COMMERCE,,DALLAS,TX,75201,,,2024-12-06,30.03,,SUBSCRIPTIONS,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00796045,SB.24,SB.17,SB21B,ORG,EXPEDIA,,,,,,10190 CONIGTON CROSS DR,,LAS VEGAS,NV,89144,,,2024-12-06,1604.22,,TRAVEL,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00796045,SB.25,SB.17,SB21B,ORG,FREE CONFERENCE CALL,,,,,,4300 EAST PACIFIC COAST HWY,,LONG BEACH,CA,90804,,,2024-12-06,3.95,,TELEPHONE SERVICE,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00796045,SB.26,SB.17,SB21B,ORG,GOOGLE,,,,,,1600 AMPHITHEATRE PARKWAY,,MOUNTAIN VIEW,CA,94043,,,2024-12-06,66.40,,WEB SERVICE,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00796045,SB.27,SB.17,SB21B,ORG,HILTON MEMPHIS,,,,,,755 CROSSOVER LN,,MEMPHIS,TN,38117,,,2024-12-06,-18.57,,REFUND TRAVEL,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00796045,SB.28,SB.17,SB21B,ORG,HOUSTON CHRONICLE,,,,,,4747 SOUTH WEST FWY,,HOUSTON,TX,77027,,,2024-12-06,19.96,,SUBSCRIPTION,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00796045,SB.29,SB.17,SB21B,ORG,LITTTLE ITALY PIZZA,,,,,,167 WEST 48TH ST,,NEW YORK,NY,10036,,,2024-12-06,9.04,,FOOD/BEVERAGES,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00796045,SB.30,SB.17,SB21B,ORG,MAILCHIMP,,,,,,675 PONCE DE LEON AVE NORTH EAST S,,ATLANTA,GA,30308,,,2024-12-06,63.96,,SUBSCRIPTION,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00796045,SB.18,SB.17,SB21B,ORG,MARRIOTT MARQUIS HOUSTON,,,,,,1777 WALKER STREET,,HOUSTON,TX,77010,,,2024-12-06,30125.03,,FACILITY RENTAL/FOOD/BEVERAGES/TRAVEL,,,,,,,,,,,,,  ,,,,,,X,
