form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00247403,SB21B.58137,,,ORG,5 Towns Jewish Times,,,,,,PO Box 690,,Lawrence,NY,11559,,,2023-02-28,1600.00,,NORPAC Mission Ads,004,,,,,,,,,,,,,,,,,,,
SB21B,C00247403,SB21B.58110,,,ORG,Fidelity Payment Services,,,,,,442 South 5th St.,,Brooklyn,NY,11211,,,2023-02-03,47.93,,Fidelity Fidelipay merchant service fee,001,,,,,,,,,,,,,,,,,,,
SB21B,C00247403,SB21B.58126,,,ORG,Fidelity Payment Services,,,,,,442 South 5th St.,,Brooklyn,NY,11211,,,2023-02-14,8.00,,Fidelity Fidelipay FP Gateway Fee,001,,,,,,,,,,,,,,,,,,,
SB21B,C00247403,SB21B.58134,,,ORG,Internal Revenue Service,,,,,,N/A,,Ogden,UT,84201,,,2023-02-21,21.00,,IRS Tax Payment Yr 2022,,,,,,,,,,,,,,,,,,,,
SB21B,C00247403,SB21B.58127,,,ORG,Jewish Media Group LLC,,,,,,5455 Wilshire Blvd,Suite # 1000,Los Angelis,NY,90036,,,2023-02-15,599.00,,NORPAC Ad,004,,,,,,,,,,,,,,,,,,,
SB21B,C00247403,SB21B.58135,,,ORG,Jewish Media Group LLC,,,,,,5455 Wilshire Blvd,Suite # 1000,Los Angelis,NY,90036,,,2023-02-23,599.00,,NORPAC Ad,004,,,,,,,,,,,,,,,,,,,
SB21B,C00247403,SB21B.58121,,,ORG,Live Nation Entertainment,,,,,,1299 Pennsylvania Ave NW,Suite 120A,Washington,DC,20004,,,2023-02-10,8000.00,,Deposit for May 10 2023 Mission Warner Theatre,,,,,,,,,,,,,,,,,,,,
SB21B,C00247403,SB21B.58116,,,ORG,Monsey Tours,,,,,,870 Dean St,,Brooklyn,NY,11238,,,2023-02-07,6616.00,,buses for Mission 2023,,,,,,,,,,,,,,,,,,,,
SB21B,C00247403,SB21B.58109,,,ORG,Paychex,,,,,,1551 S. Washington Ave.,,Piscataway,NJ,08854,,,2023-02-03,1175.48,,taxes,,,,,,,,,,,,,,,,,,,,
SB21B,C00247403,SB21B.58120,,,ORG,Paychex,,,,,,1551 S. Washington Ave.,,Piscataway,NJ,08854,,,2023-02-10,459.47,,invoice,,,,,,,,,,,,,,,,,,,,
SB21B,C00247403,SB21B.58133,,,ORG,Paychex,,,,,,1551 S. Washington Ave.,,Piscataway,NJ,08854,,,2023-02-17,310.64,,taxes,,,,,,,,,,,,,,,,,,,,
SB21B,C00247403,SB21B.58105,,,ORG,paypal,,,,,,PO Box 45950,,Omaha,NE,68145,,,2023-02-28,69.24,,fee,001,,,,,,,,,,,,,,,,,,,
SB21B,C00247403,SB21B.58107,,,IND,,Schranz,Josef,,Mr,,863 Williams Ave,,Teaneck,NJ,07666,,,2023-02-01,3297.49,,payroll,,,,,,,,,,,,,,,,,,,,
SB21B,C00247403,SB21B.58118,,,ORG,The Jewish Link of New Jersey,,,,,,PO Box 3131,,Teaneck,NJ,07666,,,2023-02-09,1145.00,,NORPAC Ad,004,,,,,,,,,,,,,,,,,,,
SB21B,C00247403,SB21B.58123,,,ORG,Valley National Bank,,,,,,1445 Valley Rd,,Wayne,NJ,07470,,,2023-02-13,35.00,,Stop Payment Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00247403,SB21B.58131,,,ORG,Valley National Bank,,,,,,1445 Valley Rd,,Wayne,NJ,07470,,,2023-02-15,161.72,,Credit Card,,,,,,,,,,,,,,,,,,,,
SB21B,C00247403,SB21B.58139,,,ORG,Verizon wireless,,,,,,PO Box 17120,,Tucson,AZ,85731,,,2023-02-28,90.15,,cell phones,,,,,,,,,,,,,,,,,,,,
