form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00002972,500016282,,,CCM,Alma Adams For Congress,,,,,,122 C St NW,Ste 360,Washington,DC,200012149,P2024,,2024-01-25,2000.00,0.00,,011,C00546358,,,ADAMS,ALMA,,,,H,NC,12,,,,,,,,
SB23,C00002972,500016269,,,PAC,AMERICAN REVIVAL PAC,,,,,,228 C/O South Washington St,Ste 115,Alexandria,VA,22314,O2024,,2024-01-25,5000.00,0.00,,011,C00639229,AMERICAN REVIVAL PAC,,,,,,,,,,,,,,,,,
SB23,C00002972,500016266,,,PAC,Ameripac,,,,,,499 S Capitol St SW,Ste 406,Washington,DC,200034004,O2024,,2024-01-25,5000.00,0.00,,011,C00271338,Ameripac,,,,,,,,,,,,,,,,,
SB23,C00002972,500016244,,,PAC,Arkansas For Leadership Pac,,,,,,901 N Washington St,Ste 700,Alexandria,VA,223141535,O2024,,2024-01-18,5000.00,0.00,,011,C00413948,Arkansas For Leadership Pac,,,,,,,,,,,,,,,,,
SB23,C00002972,500016223,,,PAC,ASPIRE PAC,,,,,,910 17Th St NW,Ste 925,Washington,DC,200062641,O2024,,2024-01-18,5000.00,0.00,2024 membership,011,C00506907,ASPIRE PAC,,,,,,,,,,,,,,,,,
SB23,C00002972,500016292,,,CCM,August Pfluger For Congress,,,,,,403 1St St SE,,Washington,DC,200031827,G2024,,2024-01-25,1000.00,0.00,,011,C00719294,,,PFLUGER,AUGUST,,,,H,TX,11,,,,,,,,
SB23,C00002972,500016240,,,PAC,Big Sky Opportunity PAC,,,,,,228 S Washington St,Ste 115,Alexandria,VA,223145404,O2024,,2024-01-18,5000.00,0.00,,011,C00542027,Big Sky Opportunity PAC,,,,,,,,,,,,,,,,,
SB23,C00002972,500016216,,,PAC,Blue Dog Pac,,,,,,412 1St St SE,Ste 100,Washington,DC,200031804,O2024,,2024-01-18,5000.00,0.00,2024 Membership,011,C00305318,Blue Dog Pac,,,,,,,,,,,,,,,,,
SB23,C00002972,500016245,,,PAC,Bluegrass Committee,,,,,,228 S Washington St,Ste 115,Alexandria,VA,223145404,O2024,,2024-01-18,5000.00,0.00,,011,C00235655,Bluegrass Committee,,,,,,,,,,,,,,,,,
SB23,C00002972,500016358,,,CCM,Brad Schneider For Congress,,,,,,315 Inspiration Ln,,Gaithersburg,MD,208785808,P2024,,2024-01-25,2500.00,0.00,,011,C00495952,,,Schneider,Brad,,,,H,DC,10,,,,,,,,
SB23,C00002972,500016241,,,PAC,BRAVE PAC,,,,,,412 1St St SE,Ste 100,Washington,DC,200031804,O2024,,2024-01-18,5000.00,0.00,,011,C00430579,BRAVE PAC,,,,,,,,,,,,,,,,,
SB23,C00002972,500016239,,,PAC,Bridge Pac,,,,,,499 S Capitol St SW,Ste 420,Washington,DC,200034027,O2024,,2024-01-18,5000.00,0.00,,011,C00399196,Bridge Pac,,,,,,,,,,,,,,,,,
SB23,C00002972,500016258,,,PAC,CA LUV PAC (California Leadership United For Victory PAC),,,,,,499 S Capitol St SW,Ste 420,Washington,DC,200034027,O2024,,2024-01-18,5000.00,0.00,,011,C00573709,CA LUV PAC (California Leadership United For Victory PAC),,,,,,,,,,,,,,,,,
SB23,C00002972,500016291,,,CCM,CAREY FOR CONGRESS,,,,,,439 New Jersey Ave SE,,Washington,DC,200034034,P2024,,2024-01-25,1000.00,0.00,,011,C00779603,,,Carey,Mike,,,,H,OH,15,,,,,,,,
SB23,C00002972,500016295,,,CCM,Carol Miller For Congress,,,,,,1316 12Th St,,Huntington,WV,257014015,P2024,,2024-01-25,2500.00,0.00,,011,C00653220,,,MILLER,CAROL,,,,H,WV,03,,,,,,,,
SB23,C00002972,500016281,,,CCM,Chuck Edwards For Congress,,,,,,337 N Main St,,Hendersonville,NC,287924902,P2024,,2024-01-25,2500.00,0.00,,011,C00796433,,,Edwards,Chuck,,,,H,NC,11,,,,,,,,
SB23,C00002972,500016248,,,PAC,CMR PAC,,,,,,410 1St St SE,Fl 2,Washington,DC,200031867,O2024,,2024-01-18,5000.00,0.00,,011,C00469429,CMR PAC,,,,,,,,,,,,,,,,,
SB23,C00002972,500016272,,,PAC,COMMON SENSE COLORADO,,,,,,PO Box 3078,,Denver,CO,802013078,O2024,,2024-01-25,5000.00,0.00,,011,C00491936,COMMON SENSE COLORADO,,,,,,,,,,,,,,,,,
SB23,C00002972,500016238,,,PAC,Common Values Pac,,,,,,1020 N Fairfax St,Ste 201,Alexandria,VA,223142068,O2024,,2024-01-18,5000.00,0.00,,011,C00442368,Common Values Pac,,,,,,,,,,,,,,,,,
SB23,C00002972,500016236,,,PAC,Concerned Americans For Freedom And Opportunity Pac,,,,,,439 New Jersey Ave SE,,Washington,DC,200034034,O2024,,2024-01-18,5000.00,0.00,,011,C00481176,Concerned Americans For Freedom And Opportunity Pac,,,,,,,,,,,,,,,,,
SB23,C00002972,500016221,,,PAC,Congressional Black Caucus Pac,,,,,,1100 New Jersey Ave SE,Ste 2410,Washington,DC,200033302,O2024,,2024-01-18,5000.00,0.00,2024 Membership,011,C00147512,Congressional Black Caucus Pac,,,,,,,,,,,,,,,,,
SB23,C00002972,500016222,,,PAC,Congressional Hispanic Caucus BOLD PAC,,,,,,PO Box 15096,,Washington,DC,200030096,O2024,,2024-01-18,5000.00,0.00,2024 Membership,011,C00365536,Congressional Hispanic Caucus BOLD PAC,,,,,,,,,,,,,,,,,
SB23,C00002972,500016264,,,PAC,"Creating Opportunites, Markets And Enthusiasm In Rural Kentucky PAC (Comer KY PAC)",,,,,,5827 Colfax Ave,,Alexandria,VA,223111013,O2024,,2024-01-18,5000.00,0.00,,011,C00650853,"Creating Opportunites, Markets And Enthusiasm In Rural Kentucky PAC (Comer KY PAC)",,,,,,,,,,,,,,,,,
SB23,C00002972,500016315,,,CCM,Dan Newhouse For Congress,,,,,,PO Box 10949,,Yakima,WA,989091949,G2024,,2024-01-25,1000.00,0.00,,011,C00559393,,,NEWHOUSE,DAN,,,,H,DC,04,,,,,,,,
SB23,C00002972,500016286,,,CCM,Darin Lahood For Congress,,,,,,PO Box 10735,,Peoria,IL,616120735,G2024,,2024-01-25,1000.00,0.00,,,C00575050,,,LAHOOD,DARIN,,,,H,VA,18,,,,,,,,
SB23,C00002972,500016279,,,CCM,David Rouzer For Congress,,,,,,220 W Windsor Ave,,Alexandria,VA,223011518,P2024,,2024-01-18,2000.00,0.00,,011,C00501643,,,ROUZER,DAVID,,,,H,DC,07,,,,,,,,
SB23,C00002972,500016305,,,CCM,David Scott For Congress,,,,,,PO Box 960821,,Riverdale,GA,302960821,G2024,,2024-01-25,1500.00,0.00,,011,C00369801,,,SCOTT,DAVID,,,,H,DC,13,,,,,,,,
SB23,C00002972,500016275,,,CCM,DEBORAH ROSS FOR CONGRESS,,,,,,PO Box 15096,,Washington,DC,200030096,P2024,,2024-01-18,2500.00,0.00,,011,C00729277,,,Ross,Deborah,,,,H,NC,02,,,,,,,,
SB23,C00002972,500016215,,,CCM,Delbene For Congress,,,,,,499 S Capitol St SW,Ste 420,Washington,DC,200034027,P2024,,2024-01-11,1000.00,0.00,,011,C00459099,,,DELBENE,SUZAN,,,,H,WA,01,,,,,,,,
SB23,C00002972,500016226,,,PTY,Democratic Congressional Campaign Committee,,,,,,430 S Capitol St SE,,Washington,DC,200034024,O2024,,2024-01-25,15000.00,0.00,2024 Membership,,C00000935,Democratic Congressional Campaign Committee,,,,,,,,,,,,,,,,,
SB23,C00002972,500016227,,,PTY,Democratic Senatorial Campaign Committee,,,,,,120 Maryland Ave NE,,Washington,DC,200025610,O2024,,2024-01-18,15000.00,0.00,2024 Membership,,C00042366,Democratic Senatorial Campaign Committee,,,,,,,,,,,,,,,,,
SB23,C00002972,500016247,,,PAC,Denali Leadership Pac,,,,,,1111 19Th St NW,Ste 1100,Washington,DC,200363621,O2024,,2024-01-18,5000.00,0.00,,011,C00438291,Denali Leadership Pac,,,,,,,,,,,,,,,,,
SB23,C00002972,500016274,,,CCM,Don Davis For NC,,,,,,660 Pennsylvania Ave SE,Ste 202,Washington,DC,200034357,P2024,,2024-01-18,1500.00,0.00,,011,C00795211,,,Davis,Don,,,,H,NC,01,,,,,,,,
SB23,C00002972,500016293,,,CCM,Dr Kim Schrier For Congress,,,,,,499 S Capitol St SW,Ste 420,Washington,DC,200034027,G2024,,2024-01-25,1000.00,0.00,,011,C00652628,,,Schrier,Kim,,,,H,WA,08,,,,,,,,
SB23,C00002972,500015233,,,PAC,Elect Democratic Women,,,,,,PO Box 15096,,Washington,DC,200030096,O2024,,2024-01-25,5000.00,0.00,2024 Membership,011,C00685297,Elect Democratic Women,,,,,,,,,,,,,,,,,
SB23,C00002972,500016259,,,PAC,Electing Majority Making Effective Republicans (EMMER PAC),,,,,,5827 Colfax Ave,,Alexandria,VA,223111013,O2024,,2024-01-18,5000.00,0.00,,011,C00592089,Electing Majority Making Effective Republicans (EMMER PAC),,,,,,,,,,,,,,,,,
SB23,C00002972,500016224,,,PAC,EQUALITY PAC,,,,,,211 S St NW,,Washington,DC,200011832,O2024,,2024-01-18,5000.00,0.00,2024 Membership,011,C00550970,EQUALITY PAC,,,,,,,,,,,,,,,,,
SB23,C00002972,500016231,,,PAC,Eye Of The Tiger Pac,,,,,,317 15Th St NE,,Washington,DC,200026501,O2024,,2024-01-25,5000.00,0.00,,011,C00467431,Eye Of The Tiger Pac,,,,,,,,,,,,,,,,,
SB23,C00002972,500016257,,,PAC,Fair Shot PAC,,,,,,600 Pennsylvania Ave SE,Unit 15180,Washington,DC,200037508,O2024,,2024-01-18,5000.00,0.00,,011,C00574970,Fair Shot PAC,,,,,,,,,,,,,,,,,
SB23,C00002972,500016268,,,PAC,Follow The North Star Fund,,,,,,10 G St NE,Ste 470,Washington,DC,200028038,O2024,,2024-01-25,5000.00,0.00,,011,C00431874,Follow The North Star Fund,,,,,,,,,,,,,,,,,
SB23,C00002972,500016277,,,CCM,Foushee For Congress,,,,,,114 Lexington Dr,,Silver Spring,MD,209012531,P2024,,2024-01-18,2500.00,0.00,,011,C00794727,,,Foushee,Valerie,,,,H,NC,04,,,,,,,,
SB23,C00002972,500016234,,,PAC,Freedom Fund,,,,,,5263 Pocosin Ln,,Alexandria,VA,223048675,O2024,,2024-01-18,5000.00,0.00,,011,C00390674,Freedom Fund,,,,,,,,,,,,,,,,,
SB23,C00002972,500016311,,,CCM,Friends Of Dusty Johnson,,,,,,5827 Colfax Ave,,Alexandria,VA,223111013,G2024,,2024-01-25,1000.00,0.00,,011,C00628917,,,JOHNSON,DUSTY,,,,H,SD,01,,,,,,,,
SB23,C00002972,500016304,,,CCM,Friends Of Neal Dunn,,,,,,12176 Chancery Station Cir,,Reston,VA,201905803,G2024,,2024-01-25,1000.00,0.00,,011,C00582304,,,Dunn,Neal,,,,H,FL,02,,,,,,,,
