form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00101105,FB034708A1F7E4E2FD6,,,CCM,Abe For Arizona,,,,,,PO Box 2135,,Peoria,AZ,85380,G2024,,2024-09-16,1000.00,,2024 General,011,C00853986,Hamadeh,H4AZ08108,Hamadeh,Abraham,,,,H,AZ,08,,,,,,,,
SB23,C00101105,62A42BE730FFA36186C,,,CCM,Alaskans For Nick Begich,,,,,,PO Box 671710,,Chugiak,AK,99567,G2024,,2024-09-23,5000.00,,2024 General,011,C00792341,Begich,H2AK01083,Begich,Nicholas,J.,,III,H,AK,01,,,,,,,,
SB23,C00101105,44D78DB8707672B2F1C,,,CCM,Anna Paulina Luna For Congress,,,,,,1201 GANDY BLVD N,P.O. BOX 23064,SAINT PETERSBURG,FL,337428001,G2024,,2024-09-25,1000.00,,2024 General,011,C00718239,Luna,H0FL13158,Luna,Anna,Paulina,,,H,FL,13,,,,,,,,
SB23,C00101105,2DE7F0D654DCB1C5A6B,,,CCM,Bernie Moreno For Senate,,,,,,PO Box 340797,,Columbus,OH,43234,G2024,,2024-09-09,1500.00,,2024 General,011,C00837484,Moreno,S4OH00192,Moreno,Bernie,,,,S,OH,,,,,,,,,
SB23,C00101105,C9EC5BA9FCC589C54B7,,,CCM,Brad Knott For Congress,,,,,,PO Box 97275,,Raleigh,NC,276247275,G2024,,2024-09-09,1000.00,,2024 General,011,C00855361,Knott,H4NC13116,Knott,Brad,,,,H,NC,13,,,,,,,,
SB23,C00101105,3D11F65CA1F471C6A4B,,,CCM,Brandon For Congress Ny22,,,,,,PO Box 3580,,Syracuse,NY,13220,G2024,,2024-09-25,1500.00,,2024 General,011,C00806307,Williams,H2NY22212,Williams,Brandon,McDonald,,,H,NY,22,,,,,,,,
SB23,C00101105,7E787F0C3721010C788,,,CCM,Brandon Gill For Texas,,,,,,PO Box 827,,Arlington,VA,22216,G2024,,2024-09-09,1500.00,,2024 General,011,C00857359,Gill,H4TX26149,Gill,Brandon,,,,H,TX,26,,,,,,,,
SB23,C00101105,AABAD4AD4C5C9997135,,,CCM,Brian Jack For Congress,,,,,,225 Market Place Connector,NUM 1055,Peachtree City,GA,30269,G2024,,2024-09-09,1500.00,,2024 General,011,C00872473,Jack,H4GA03126,Jack,Brian,,,,H,GA,03,,,,,,,,
SB23,C00101105,5822B9F70DD2AB9DE63,,,CCM,Ciscomani For Congress,,,,,,PO Box 35103,,Tucson,AZ,857405103,G2024,,2024-09-25,2500.00,,2024 General,011,C00786194,Ciscomani,H2AZ02360,Ciscomani,Juan,,,,H,AZ,06,,,,,,,,
SB23,C00101105,335034CEFCBA7D0DAA1,,,CCM,Coughlin For Congress,,,,,,9856 Archer Ln,,Dublin,OH,430178914,G2024,,2024-09-09,1500.00,,2024 General,011,C00853077,Coughlin,H4OH13153,Coughlin,Kevin,J.,,,H,OH,13,,,,,,,,
SB23,C00101105,B775C69462DFC318F33,,,CCM,Dave Taylor For Congress,,,,,,9856 Archer Ln,,Dublin,OH,43017,G2024,,2024-09-09,1500.00,,2024 General,011,C00860213,Taylor,H4OH02248,Taylor,David,J.,,,H,OH,02,,,,,,,,
SB23,C00101105,72739D980A4EC3087E0,,,CCM,Derek Schmidt For Congress,,,,,,PO Box 4010,,Topeka,KS,66604,G2024,,2024-09-09,1500.00,,2024 General,011,C00877373,Schmidt,H4KS02164,Schmidt,Derek,,,,H,KS,02,,,,,,,,
SB23,C00101105,15D2C5C5E42E4BC0CBC,,,CCM,"Derrick Anderson For Va, Inc.",,,,,,PO Box 330,,Fredericksburg,VA,22404,G2024,,2024-09-09,5000.00,,2024 General,011,C00791574,Anderson,H2VA07170,Anderson,Derrick,M.,,,H,VA,07,,,,,,,,
SB23,C00101105,56691DE9A8FB7F64C39,,,CCM,Electgabeevans.Com,,,,,,PO Box 350608,,Westminster,CO,80035,G2024,,2024-09-09,2500.00,,2024 General,011,C00849844,Evans,H4CO08034,Evans,Gabe,,,,H,CO,08,,,,,,,,
SB23,C00101105,761A81C54E7E228E7F8,,,CCM,Friends Of David Schweikert,,,,,,8175 E Evans Rd,Unit 13176,Scottsdale,AZ,85267,G2024,,2024-09-25,1000.00,,2024 General,011,C00540617,Schweikert,H4AZ06045,Schweikert,David,,,,H,AZ,01,,,,,,,,
SB23,C00101105,B68F365AE522746B4FD,,,CCM,George Logan For Congress,,,,,,26 Catoonah St,Unit 72,Ridgefield,CT,06877,G2024,,2024-09-16,2500.00,,2024 General,011,C00784926,Logan,H2CT05222,Logan,George,S.,,,H,CT,05,,,,,,,,
SB23,C00101105,0211D4D5143EACF9A4B,,,CCM,Glenn Grothman For Congress,,,,,,PO Box 1215,,Fond Du Lac,WI,549641215,G2024,,2024-09-16,500.00,,2024 General,011,C00561597,Grothman,H4WI06048,Grothman,Glenn,S.,,,H,WI,06,,,,,,,,
SB23,C00101105,5362A8B882F0187250D,,,CCM,Hogan For Maryland Inc.,,,,,,2077 Somerville Rd,Ste 206,Annapolis,MD,21401,G2024,,2024-09-09,2500.00,,2024 General,011,C00869016,Hogan,S4MD00483,Hogan,Larry,J.,,Jr.,S,MD,,,,,,,,,
SB23,C00101105,B48C37BD18B0C67AED0,,,CCM,Hovde For Wisconsin,,,,,,PO Box 2055,,Madison,WI,53701,G2024,,2024-09-09,5000.00,,2024 General,011,C00870139,Hovde,S2WI00268,Hovde,Eric,D.,,,S,WI,,,,,,,,,
SB23,C00101105,82207CD60CFB37CFEA8,,,CCM,Iowans For Zach Nunn,,,,,,PO Box 11,,Bondurant,IA,50035,G2024,,2024-09-25,1000.00,,2024 General,011,C00784389,Nunn,H2IA03119,Nunn,Zach,,,,H,IA,03,,,,,,,,
SB23,C00101105,8148CA0938FC72991C2,,,CCM,Jeff Crank For Congress,,,,,,9235 N Union Blvd,Ste 150,Colorado Springs,CO,80920,G2024,,2024-09-09,1500.00,,2024 General,011,C00865592,Crank,H6CO05142,Crank,Jeff,,,,H,CO,05,,,,,,,,
SB23,C00101105,80DDF5EE0732F2A3075,,,CCM,Joe Teirab For Congress,,,,,,PO Box 1894,,Burnsville,MN,55337,G2024,,2024-09-09,2500.00,,2024 General,011,C00853929,Teirab,H4MN02177,Teirab,Joe,,,,H,MN,02,,,,,,,,
SB23,C00101105,749D05B76292B58647D,,,CCM,John Curtis For Utah,,,,,,PO Box 296,,Provo,UT,84603,G2024,,2024-09-09,1500.00,,2024 General,011,C00647339,Curtis,S4UT00282,Curtis,John,R.,,,S,UT,,,,,,,,,
SB23,C00101105,A4E05EBE5732DBEC41E,,,CCM,John Duarte For Congress,,,,,,9460 Tegner Rd,,Hilmar,CA,95324,G2024,,2024-09-16,2500.00,,2024 General,011,C00808279,Duarte,H2CA13131,Duarte,John,S.,,,H,CA,13,,,,,,,,
SB23,C00101105,5C2EF7DAA8D8AC6014B,,,CCM,John Duarte For Congress,,,,,,9460 Tegner Rd,,Hilmar,CA,95324,G2024,,2024-09-25,2500.00,,2024 General,011,C00808279,Duarte,H2CA13131,Duarte,John,S.,,,H,CA,13,,,,,,,,
SB23,C00101105,80386422711D029A9BE,,,CCM,"John James For Congress, Inc.",,,,,,PO Box 628,,Saint Clair Shores,MI,48080,G2024,,2024-09-25,2500.00,,2024 General,011,C00803502,James,H2MI10150,James,John,,,,H,MI,10,,,,,,,,
SB23,C00101105,765DD193E35A000CA55,,,CCM,Kean For Congress Inc,,,,,,PO Box 999,,Edison,NJ,08818,G2024,,2024-09-25,1500.00,,2024 General,011,C00703058,Kean,H0NJ07261,Kean,Thomas,H.,,Jr.,H,NJ,07,,,,,,,,
