form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00064766,19ECECB6C120888A84E,,,COM,ABRAMS FOR OHIO,,,,,,92 FAWN DRIVE,,HARRISON,OH,45030,,,2024-05-21,1000.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00064766,192E215DAC3309A3C5F,,,COM,Aument for Senate,,,,,,PO Box 194,,Landisville,PA,17538,,,2024-05-21,1500.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00064766,FD3665CD98AC3DFBDF7,,,COM,BRENNER FOR OHIO,,,,,,102 W LINCOLN AVE,,DELAWARE,OH,43015,,,2024-05-21,1000.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00064766,E670321711FB2524A2D,,,COM,Build PA PAC,,,,,,816 Highfield Ct,,Coraopolis,PA,151083553,,,2024-05-21,5000.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00064766,75F267A5E0EE9FDB225,,,COM,Citizens for Crider,,,,,,716 N 800 E,,Greenfield,IN,461408038,,,2024-05-21,1500.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00064766,DDEA8C04E59ED2CEB65,,,COM,Citizens for Hughes,,,,,,PO Box 13031,,Philadelphia,PA,19101,,,2024-05-21,2500.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00064766,47D8A0EBD938BD9F383,,,COM,Citizens for Jordan Harris,,,,,,PO Box 32097,,Philadelphia,PA,191460597,,,2024-05-21,1000.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00064766,69CAEE3ABD40763B5D9,,,COM,Dillon For Senate,,,,,,2858 WELSH RD,,Philadelphia,PA,19152,,,2024-05-21,1000.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00064766,38345D8DCE6777E4677,,,COM,Friends of Joanna McClinton,,,,,,PO Box 16668,,Philadelphia,PA,191399998,,,2024-05-21,2500.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00064766,6B4C76A28657C4DC4C8,,,COM,Friends of Joe Pittman,,,,,,119 S 3rd Street,,Indiana,PA,15701,,,2024-05-21,5000.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00064766,2774223A6E7389626E5,,,COM,Friends of Kim Ward,,,,,,PO Box 83,,Harrisburg,PA,171080083,,,2024-05-21,5000.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00064766,DC15D3BDBB44841ABD4,,,COM,Friends of Liz Brown,,,,,,5701 Reed Rd,,Fort Wayne,IN,468353565,,,2024-05-21,1500.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00064766,8BD32E21897B7469B43,,,COM,Friends of Matt Bradford,,,,,,PO Box 349,,Norristown,PA,194040349,,,2024-05-21,2500.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00064766,A1AE484E10209318953,,,COM,Friends of Ryan Lauer,,,,,,742 Chestnut St,,Columbus,IN,47201,,,2024-05-21,1000.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00064766,34E983C9FAAEAFDEE37,,,COM,Friends of Scott Martin,,,,,,802 LIGHTFOOT DRIVE,,Lancaster,PA,17602,,,2024-05-21,1500.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00064766,E2645FE8E6E80D4E045,,,COM,GiaQuinta for State Rep.,,,,,,4311 Old Mill Rd,,Fort Wayne,IN,46807,,,2024-05-21,1000.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00064766,C6034B8F4108151F3A5,,,COM,Indiana Senate Democrats,,,,,,200 W. Washington Street,,Indianapolis,IN,462042728,,,2024-05-21,1000.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00064766,C8306ED5C9DCD7B7303,,,COM,Jay Costa Jr for State Senate,,,,,,314 Newport Rd,,Pittsburgh,PA,152213757,,,2024-05-21,2500.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00064766,CABAC7DCCA239B2A3BD,,,COM,JON HUSTED FOR OHIO,,,,,,4110 FENWICK ROAD,,UPPER ARLINGTON,OH,43220,,,2024-05-21,2500.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00064766,272F1FE66ABDD9CC0AB,,,COM,K.C. Tomlinson for State Rep,,,,,,1520 Woodbine Ave,,Bensalem,PA,19020,,,2024-05-21,1000.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00064766,2C90D541DA2EEB95B19,,,COM,Linda Rogers for State Senate,,,,,,14770 Lindy Drive,,Granger,IN,46530,,,2024-05-21,1000.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00064766,1FB0BFAF479ECE311A8,,,COM,Metro Atlanta Chamber of Commerce PAC,,,,,,235 Andrew Young Internat'l. Blvd.,,Atlanta,GA,30303,,,2024-05-21,5000.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00064766,32B17393728B971A8E3,,,COM,Ohio House Republican Alliance,,,,,,4679 Winterset Dr,,Columbus,OH,432208113,,,2024-05-21,1000.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00064766,0F43A4434F42045CDA4,,,COM,PA House Republican Campaign Cmte (HRCC),,,,,,PO Box 11787,,Harrisburg,PA,171081787,,,2024-05-21,5000.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00064766,E4CB96A3F308ED75FDA,,,COM,PA Senate Republican Campaign Committee (SRCC),,,,,,PO Box 792,,Harrisburg,PA,171080792,,,2024-05-21,5000.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00064766,134B349260BF4F61A79,,,COM,The Friends of Jim Pressel,,,,,,1772 N Lofgren Rd,,Rolling Prairie,IN,463719521,,,2024-05-21,1500.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
