form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00349233,500879940,,,PTY,DSCC,,,,,,120 Maryland Ave NE,,Washington,DC,200025610,P2024,,2023-06-08,15000.00,0.00,Unlimited Transfer to National Party Committee,,C00042366,DSCC,,,,,,,,,,,,,,,,,
SB23,C00349233,500867390,,,CCM,Martin Heinrich For Senate,,,,,,PO Box 25763,,Albuquerque,NM,871250763,G2024,,2023-03-30,5000.00,0.00,Contributions,,C00434563,,,Heinrich,Martin,,,,,NM,,,,,,,,,
SB23,C00349233,500867401,,,CCM,Kaine For Virginia,,,,,,1751 Potomac Greens Dr,,Alexandria,VA,223146233,P2024,,2023-03-21,5000.00,0.00,Contributions,,C00495358,,,Kaine,Timothy Michael,,,,,VA,,,,,,,,,
SB23,C00349233,500867391,,,CCM,Manchin For West Virginia,,,,,,PO Box 5202,,Charleston,WV,253610202,P2024,,2023-03-30,5000.00,0.00,Contributions,,C00486563,,,Manchin,Joe,,,III,,WV,,,,,,,,,
SB23,C00349233,500879912,,,CCM,Lisa Blunt Rochester for Senate,,,,,,PO Box 9767,,Wilmington,DE,198090767,P2024,,2023-06-26,2500.00,0.00,Contributions,,C00843391,,,Blunt Rochester,Lisa,,,,S,DE,,,,,,,,,
SB23,C00349233,500880182,,,CCM,Bob Casey For Senate Inc,,,,,,30 S 15th St,Ste 400,Philadelphia,PA,191024826,G2024,,2023-04-10,5000.00,0.00,Donation,,C00431056,,,Casey,Robert,P.,,Jr,,PA,,,,,,,,,
SB23,C00349233,500867392,,,CCM,Rosen for Nevada,,,,,,333 Las Vegas Blvd S,Ste 8203,Las Vegas,NV,891017075,P2024,,2023-03-29,5000.00,0.00,Donation,,C00606939,,,,,,,,S,NV,,,,,,,,,
SB23,C00349233,500880183,,,CCM,Rosen for Nevada,,,,,,333 Las Vegas Blvd S,Ste 8203,Las Vegas,NV,891017075,G2024,,2023-03-29,5000.00,0.00,Donation,,C00606939,,,,,,,,S,NV,,,,,,,,,
SB23,C00349233,500867385,,,CCM,Bob Casey For Senate Inc,,,,,,30 S 15th St,Ste 400,Philadelphia,PA,191024826,P2024,,2023-04-10,5000.00,0.00,Donation,,C00431056,,,Casey,Robert,P.,,Jr,,PA,,,,,,,,,
SB23,C00349233,500880185,,,CCM,Kaine For Virginia,,,,,,1751 Potomac Greens Dr,,Alexandria,VA,223146233,G2024,,2023-03-21,5000.00,0.00,Contributions,,C00495358,,,Kaine,Timothy Michael,,,,,VA,,,,,,,,,
SB23,C00349233,500867408,,,CCM,Montanans for Bullock,,,,,,PO Box 199,,Helena,MT,596240199,P2024,,2023-03-07,5000.00,0.00,Contributions,,C00741611,,,Bullock,Steve,,,,S,MT,00,,,,,,,,
