form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00113803,49104670,,,PAC,The Hawkeye PAC,,,,,,PO Box 183,,Hudson,WI,54016,,,2023-09-07,1000.00,0.00,Contribution,011,C00379479,,S0IA00028,,,,,,,,,,,,,,,,Contribution
SB23,C00113803,49136170,,,PAC,All for Our Country Leadership PAC,,,,,,"600 Pennsylvania Ave SE, #15180",,Washington,DC,20003,,,2023-09-25,1000.00,0.00,Contribution,011,C00629212,,,,,,,,,,,,,,,,,,Contribution
SB23,C00113803,49136172,,,CCM,Bob Casey for Senate Inc,,,,,,PO Box 58746,,Philadelphia,PA,19102,P2024,,2023-09-25,1000.00,0.00,Contribution,011,C00431056,Bob Casey for Senate Inc,S6PA00217,Casey,Robert,P.,Sen.,Jr.,S,PA,,,,,,,,,Contribution
SB23,C00113803,49136173,,,CCM,DelBene for Congress,,,,,,PO Box 477,,Kirkland,WA,98083,P2024,,2023-09-25,1000.00,0.00,Contribution,011,C00459099,DelBene for Congress,H0WA08046,DelBene,Suzan,K.,Rep.,,H,WA,01,,,,,,,,Contribution
SB23,C00113803,49136174,,,CCM,Friends of Neal Dunn,,,,,,PO Box 10037,,Tallahassee,FL,32302,P2024,,2023-09-25,1000.00,0.00,Contribution,011,C00582304,Friends of Neal Dunn,H6FL02208,Dunn,Neal,Patrick,Rep.,"MD, FACS",H,FL,02,,,,,,,,Contribution
SB23,C00113803,49136175,,,CCM,Feenstra for Congress,,,,,,641 2nd St,,Hull,IA,51239,P2024,,2023-09-25,1000.00,0.00,Contribution,011,C00693663,Feenstra for Congress,H0IA04145,Feenstra,Randall,,Rep.,,H,IA,04,,,,,,,,Contribution
SB23,C00113803,49136176,,,CCM,Maggie for NH,,,,,,PO Box 298,,Concord,NH,03302,P2028,,2023-09-25,1000.00,0.00,Contribution,011,C00588772,Maggie for NH,S6NH00091,Hassan,Margaret,Wood,Sen.,,S,NH,,,,,,,,,Contribution
SB23,C00113803,49136178,,,CCM,Houchin for Congress,,,,,,PO Box 234,,Salem,IN,47167,P2024,,2023-09-25,1000.00,0.00,Contribution,011,C00800649,Houchin for Congress,H6IN09143,Houchin,Erin,,Rep.,,H,IN,09,,,,,,,,Contribution
SB23,C00113803,49136180,,,CCM,Friends of Dan Kildee,,,,,,PO Box 248,,Flint,MI,48501,P2024,,2023-09-25,1500.00,0.00,Contribution,011,C00499947,Friends of Dan Kildee,H2MI05119,Kildee,Daniel,T.,Rep.,,H,MI,08,,,,,,,,Contribution
SB23,C00113803,49136181,,,PAC,Luchadora PAC,,,,,,"1840 South Gaffey Street, #421",,San Pedro,CA,90731,,,2023-09-25,1000.00,0.00,Contribution,011,,,,,,,,,,,,,,,,,,,Contribution
SB23,C00113803,49136182,,,CCM,Friends to Elect Dr. Greg Murphy to Congress,,,,,,PO Box 1131,,Greenville,NC,27835,P2024,,2023-09-25,1000.00,0.00,Contribution,011,C00697649,Friends to Elect Dr. Greg Murphy to Congress,H0NC03172,Murphy,Gregory,Francis,Rep. Dr.,,H,NC,03,,,,,,,,Contribution
SB23,C00113803,49136183,,,CCM,Greg Pence for Congress,,,,,,PO Box 275,,Taylorsville,IN,47280,P2024,,2023-09-25,1000.00,0.00,Contribution,011,C00658401,Greg Pence for Congress,H8IN06129,Pence,Gregory,J.,Rep.,,H,IN,06,,,,,,,,Contribution
SB23,C00113803,49136184,,,CCM,Dr Kim Schrier for Congress,,,,,,PO Box 2728,,Issaquah,WA,98027,G2024,,2023-09-25,1000.00,0.00,Contribution,011,C00652628,Dr Kim Schrier for Congress,H8WA08189,Schrier,Kim,,Rep.,MD,H,WA,08,,,,,,,,Contribution
SB23,C00113803,49136186,,,CCM,Claudia Tenney for Congress,,,,,,PO Box 378,,Victor,NY,14564,P2024,,2023-09-25,1000.00,0.00,Contribution,011,C00632828,Claudia Tenney for Congress,H4NY22051,Tenney,Claudia,,Rep.,,H,NY,24,,,,,,,,Contribution
SB23,C00113803,49136188,,,CCM,Bonnie Watson Coleman for Congress,,,,,,"600 Pennsylvania Ave SE, #15180",,Washington,DC,20003,P2024,,2023-09-25,1000.00,0.00,Contribution,011,C00558437,Bonnie Watson Coleman for Congress,H4NJ12149,Watson Coleman,Bonnie,,Rep.,,H,NJ,12,,,,,,,,Contribution
SB23,C00113803,49136194,,,CCM,Greg Pence for Congress,,,,,,PO Box 275,,Taylorsville,IN,47280,P2024,,2023-09-21,1500.00,0.00,Contribution,011,C00658401,Greg Pence for Congress,H8IN06129,Pence,Gregory,J.,Rep.,,H,IN,06,,,,,,,,Contribution
SB23,C00113803,49136593,,,CCM,Friends of Dan Kildee,,,,,,PO Box 248,,Flint,MI,48501,P2024,,2023-09-26,1000.00,0.00,Contribution,011,C00499947,Friends of Dan Kildee,H2MI05119,Kildee,Daniel,T.,Rep.,,H,MI,08,,,,,,,,Contribution
SB23,C00113803,49136619,,,CCM,Susan Wild for Congress,,,,,,"1636 N Cedar Crest Blvd, #183",,Allentown,PA,18104,P2024,,2023-09-26,1000.00,0.00,Contribution,011,C00658567,Susan Wild for Congress,H8PA15229,Wild,Susan,,Rep.,,H,PA,07,,,,,,,,Contribution
SB23,C00113803,49136620,,,CCM,Angie Craig for Congress,,,,,,PO Box 22116,,Eagan,MN,55122,P2024,,2023-09-26,1000.00,0.00,Contribution,011,C00575209,Angie Craig for Congress,H6MN02131,Craig,Angela,Dawn,Rep.,,H,MN,02,,,,,,,,Contribution
SB23,C00113803,49142002,,,CCM,Bilirakis for Congress,,,,,,PO Box 606,,Tarpon Springs,FL,346880606,P2024,,2023-09-27,1000.00,0.00,Contribution,011,C00408534,Bilirakis for Congress,H6FL09070,Bilirakis,Gus,M.,Rep.,,H,FL,12,,,,,,,,Contribution
SB23,C00113803,49142003,,,CCM,Carey for Congress,,,,,,PO Box 16032,,Columbus,OH,43216,P2024,,2023-09-27,1000.00,0.00,Contribution,011,C00779603,Carey for Congress,H2OH15228,Carey,Mike,,Rep.,,H,OH,15,,,,,,,,Contribution
SB23,C00113803,49142004,,,CCM,Buddy Carter for Congress,,,,,,PO Box 10570,,Savannah,GA,31412,P2024,,2023-09-27,1000.00,0.00,Contribution,011,C00543967,Buddy Carter for Congress,H4GA01039,Carter,Earl,Leroy,Rep.,,H,GA,01,,,,,,,,Contribution
SB23,C00113803,49142005,,,PAC,The Hawkeye PAC,,,,,,PO Box 183,,Hudson,WI,54016,,,2023-09-27,1000.00,0.00,Contribution,011,C00379479,,S0IA00028,,,,,,,,,,,,,,,,Contribution
SB23,C00113803,49142006,,,PAC,Heartland Values PAC,,,,,,PO Box 505,,Sioux Falls,SD,57101,,,2023-09-27,2500.00,0.00,Contribution,011,C00409003,,S2SD00068,,,,,,,,,,,,,,,,Contribution
SB23,C00113803,49142007,,,CCM,Cathy McMorris Rodgers for Congress,,,,,,PO Box 137,,Spokane,WA,992100137,G2024,,2023-09-27,2000.00,0.00,Contribution,011,C00390476,Cathy McMorris Rodgers for Congress,H4WA05077,McMorris Rodgers,Cathy,,Rep.,,H,WA,05,,,,,,,,Contribution
SB23,C00113803,49142008,,,CCM,Donald Norcross for Congress,,,,,,PO Box 160,,Collingswood,NJ,08108,P2024,,2023-09-27,1000.00,0.00,Contribution,011,C00558320,Donald Norcross for Congress,H4NJ01084,Norcross,Donald,W.,Rep.,,H,NJ,01,,,,,,,,Contribution
SB23,C00113803,49142009,,,CCM,Smucker for Congress,,,,,,"824 S Milledge Ave, Ste 101",,Athens,GA,30605,P2024,,2023-09-27,1000.00,0.00,Contribution,011,C00599464,Smucker for Congress,H6PA16320,Smucker,Lloyd,K.,Rep.,,H,PA,11,,,,,,,,Contribution
SB23,C00113803,49142010,,,CCM,Julia Letlow for Congress,,,,,,PO Box 539,,Rayville,LA,712690539,P2024,,2023-09-27,1500.00,0.00,Contribution,011,C00766428,Julia Letlow for Congress,H2LA05126,Letlow,Julia,,Rep.,,H,LA,05,,,,,,,,Contribution
SB23,C00113803,49142011,,,CCM,Dr. Raul Ruiz for Congress,,,,,,PO Box 1566,,Indio,CA,92202,P2024,,2023-09-27,2500.00,0.00,Contribution,011,C00502575,Dr. Raul Ruiz for Congress,H2CA36439,Ruiz,Raul,,Rep.,MD,H,CA,25,,,,,,,,Contribution
SB23,C00113803,49142012,,,CCM,Deb Fischer for US Senate,,,,,,"5555 South St, Ste 200",,Lincoln,NE,68506,P2024,,2023-09-27,1000.00,0.00,Contribution,011,C00498907,Deb Fischer for US Senate,S2NE00094,Fischer,Debra,S.,Sen.,,S,NE,,,,,,,,,Contribution
SB23,C00113803,49142013,,,CCM,Michelle Steel for Congress,,,,,,"9070 Irvine Center Drive, Suite 15",,Irvine,CA,92618,P2024,,2023-09-27,1000.00,0.00,Contribution,011,C00704981,Michelle Steel for Congress,H0CA48198,Steel,Michelle,,Rep.,,H,CA,45,,,,,,,,Contribution
SB23,C00113803,49142014,,,CCM,Brian Fitzpatrick for All of Us,,,,,,PO Box 939,,Langhorne,PA,19047,P2024,,2023-09-27,1500.00,0.00,Contribution,011,C00607416,Brian Fitzpatrick for All of Us,H6PA08277,Fitzpatrick,Brian,,Rep.,,H,PA,01,,,,,,,,Contribution
SB23,C00113803,49143467,,,CCM,"John James for Congress, Inc.",,,,,,PO Box 628,,St. Clair Shores,MI,48080,P2024,,2023-09-29,2500.00,0.00,Contribution,011,C00803502,"John James for Congress, Inc.",H2MI10150,James,John,,Rep.,,H,MI,10,,,,,,,,Contribution
