form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00002766,19402951,,,COM,One Richmond PAC,,,,,,501 E. Broad Street,,Richmond,VA,23219,,,2023-02-06,-5000.00,0.00,Voided Check from 1/6/2023,011,,,,,,,,,,,,,,,,,,,Voided Check from 1/6/2023
SB29,C00002766,19404824,,,COM,One Richmond PAC,,,,,,501 E. Broad Street,,Richmond,VA,23219,,,2023-02-06,5000.00,0.00,Non-Federal Contribution,011,,,,,,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,19404949,,,COM,LEAD Ohio PAC,,,,,,545 E. Town Street,,Colubus,OH,43215,,,2023-02-07,2500.00,0.00,Non-Federal Contribution,011,,,,,,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,19405160,,,COM,Todd Carville for District Attorney,,,,,,PO Box 119,,Washington Mills,NY,134790119,,,2023-02-07,1000.00,0.00,Non-Federal Contribution,011,,,,Carville,Todd,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,19405316,,,COM,Committee to Elect Cassie Chambers Armstrong,,,,,,1730 Sulgrave Road,,Louisville,KY,40205,,,2023-02-08,500.00,0.00,Non-Federal Contribution,011,,,,Chambers Armstrong,Cassie,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,19407275,,,COM,Janice Hahn for Supervisor 2024,,,,,,4225 Myrtle Avenue,,Long Beach,CA,90807,,,2023-02-11,1500.00,0.00,Non-Federal Contribution,011,,,,Hahn,Janice,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,19407276,,,COM,Lindsey Horvath for Supervisor 2022,,,,,,2436 East 4th Street,Suite 256,Long Beach,CA,90814,,,2023-02-11,1500.00,0.00,Non-Federal Contribution,011,,,,Horvath,Lindsey,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,19407277,,,COM,Kathryn Barger for Supervisor 2024,,,,,,515 South Figueroa Street,,Los Angeles,CA,90071,,,2023-02-11,1500.00,0.00,Non-Federal Contribution,011,,,,Barger,Kathryn,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,19407278,,,ORG,Congressional Progressive Caucus Center,,,,,,"80 F Street, NW",,Washington,DC,20001,,,2023-02-11,50000.00,0.00,Donation,011,,,,,,,,,,,,,,,,,,,Donation
SB29,C00002766,19414300,,,COM,Tim Walz for Governor,,,,,,PO Box 4337,,St. Paul,MN,55104,,,2023-02-13,-2000.00,0.00,Voided Check from 7/11/2022,011,,,,Walz,Tim,,,,,,,,,,,,,,Voided Check from 7/11/2022
SB29,C00002766,19414301,,,COM,JEN MCEWEN FOR SENATE,,,,,,P.O. BOX 16126,,DULUTH,MN,55816,,,2023-02-13,-1000.00,0.00,Voided Check from 7/11/2022,011,,,,MCEWEN,JEN,,,,,,,,,,,,,,Voided Check from 7/11/2022
SB29,C00002766,19415338,,,PTY,State Victory Action,,,,,,PO Box 645,,Raleigh,NC,27602,,,2023-02-14,125000.00,0.00,Donation,011,,,,,,,,,,,,,,,,,,,Donation
SB29,C00002766,19438900,,,COM,Women's Congressional Policy Institute,,,,,,"409 12th Street, SW",Suite 702,Washington,DC,20024,,,2023-02-17,10000.00,0.00,Donation,011,,,,,,,,,,,,,,,,,,,Donation
SB29,C00002766,19438990,,,ORG,SECRETARY OF STATE (CA) POLITICAL REFORM,,,,,,1500 11th Street,Room 495,Sacramento,CA,95814,,,2023-02-21,-50.00,0.00,Voided Check from 12/14/2022,001,,,,,,,,,,,,,,,,,,,Voided Check from 12/14/2022
SB29,C00002766,19439358,,,COM,Eileen Filler-Corn for Delegate,,,,,,PO Box 523082,,Springfield,VA,22152,,,2023-02-23,-5000.00,0.00,Voided Check from 1/6/2023,011,,,,Filler-Corn,Eileen,,,,,,,,,,,,,,Voided Check from 1/6/2023
SB29,C00002766,19439634,,,COM,Suffolk County Democratic Committee,,,,,,1461 Lakeland Avenue,Suite 3,Bohemia,NY,11716,,,2023-02-24,4000.00,0.00,Non-Federal Contribution,011,,,,,,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,19440164,,,COM,Marisa Alcaraz for City Council,,,,,,1250 6th Street,Suite 205,Santa Monica,CA,90401,,,2023-02-28,900.00,0.00,Non-Federal Contribution,011,,,,Alcaraz,Marisa,,,,,,,,,,,,,,Non-Federal Contribution
