form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00428623,EB298806,,,CCM,Ciscomani for Congress,,,,,,PO Box 35103,,Tucson,AZ,85740,P2024,,2024-03-01,2500.00,,2024 Contribution,011,C00786194,Ciscomani for Congress,,Ciscomani,Juan,,,,H,AZ,06,,,,,,,,
SB23,C00428623,EB298807,,,CCM,Dr. John Joyce for Congress,,,,,,1002 Logan Boulevard,"Suite 114, #237",Altoona,PA,16602,P2024,,2024-03-01,2500.00,,2024 Contribution,011,C00674259,Dr. John Joyce for Congress,,Joyce,John,,,,H,PA,13,,,,,,,,
SB23,C00428623,EB298809,,,CCM,Garret Graves For Congress,,,,,,PO Box 64845,,Baton Rouge,LA,70896,P2024,,2024-03-01,2000.00,,2024 Contribution,011,C00558486,Garret Graves For Congress,,Graves,Garret,,,,H,LA,06,,,,,,,,
SB23,C00428623,EB298804,,,CCM,Haley Stevens for Congress,,,,,,"33717 Woodward Avenue, #539",,Birmingham,MI,48009,P2024,,2024-03-01,1000.00,,2024 Contribution,011,C00638650,Haley Stevens for Congress,,Stevens,Haley,,,,H,MI,11,,,,,,,,
SB23,C00428623,EB298808,,,CCM,Jake Ellzey for Congress,,,,,,"1005 Congress Avenue, Suite 400",,Austin,TX,78701,P2024,,2024-03-01,2000.00,,2024 Contribution,011,C00770438,Jake Ellzey for Congress,,Ellzey,Jake,,,,H,TX,06,,,,,,,,
SB23,C00428623,EB298805,,,CCM,Monica for Congress,,,,,,PO Box 4605,,McAllen,TX,78502,P2024,,2024-03-01,2500.00,,2024 Contribution,011,C00765719,Monica for Congress,,Cruz,Monica de la,,,,H,TX,15,,,,,,,,
SB23,C00428623,EB298811,,,COM,New Democrat Coalition Action Fund,,,,,,600 Pennsylvania Avenue SE,Suite 410,Washington,DC,20003,,,2024-03-01,5000.00,,2024 Contribution,011,C00409730,New Democrat Coalition Action Fund,,,,,,,,,,,,,,,,,
SB23,C00428623,EB298812,,,COM,Republican Governance Group/Tuesday Group PAC,,,,,,610 S. Boulevard,,Tampa,FL,33606,,,2024-03-01,5000.00,,2024 Contribution,011,C00433060,Republican Governance Group/Tuesday Group PAC,,,,,,,,,,,,,,,,,
SB23,C00428623,EB298810,,,CCM,Richard E. Neal For Congress Committee,,,,,,76 Magnolia Terrace,,Springfield,MA,01108,P2024,,2024-03-01,2500.00,,2024 Contribution,011,C00226522,Richard E. Neal For Congress Committee,,Neal,Richard,,,,H,MA,01,,,,,,,,
SB23,C00428623,EB299383,,,CCM,Elise For Congress,,,,,,PO Box 500,,Glens Falls,NY,12801,P2024,,2024-03-08,2500.00,,2024 Contribution,011,C00547893,Elise For Congress,,Stefanik,Elise,,,,H,NY,21,,,,,,,,
SB23,C00428623,EB299380,,,CCM,Friends Of Raja For Congress,,,,,,PO Box 681202,,Schaumberg,IL,60168,P2024,,2024-03-08,1000.00,,2024 Contribution,011,C00575092,Friends Of Raja For Congress,,Krishnamoorthi,Raja,,,,H,IL,08,,,,,,,,
SB23,C00428623,EB299381,,,CCM,Huffman For Congress,,,,,,PO Box 664,,Petaluma,CA,94953,G2024,,2024-03-08,1000.00,,2024 Contribution,011,C00536680,Huffman For Congress,,Huffman,Jared,,,,H,CA,02,,,,,,,,
SB23,C00428623,EB299382,,,CCM,Paul Tonko for Congress,,,,,,"911 Central Avenue, #221",,Albany,NY,12206,P2024,,2024-03-08,1000.00,,2024 Contribution,011,C00450049,Paul Tonko for Congress,,Tonko,Paul,,,,H,NY,20,,,,,,,,
SB23,C00428623,EB299387,,,COM,NRCC,,,,,,320 First Street SE,,Washington,DC,20003,,,2024-03-14,-15000.00,,Void check originally dated 1/19/24,011,C00075820,NRCC,,,,,,,,,,,,,,,,,
SB23,C00428623,EB299407,,,CCM,Ashley Hinson for Congress,,,,,,PO Box 811,,Marion,IA,52302,G2024,,2024-03-20,1000.00,,2024 Contribution,011,C00706267,Ashley Hinson for Congress,,Hinson,Ashley,,,,H,IA,02,,,,,,,,
SB23,C00428623,EB299424,,,CCM,Bice for Congress,,,,,,PO Box 21315,,Oklahoma City,OK,73156,P2024,,2024-03-20,1000.00,,2024 Contribution,011,C00703843,Bice for Congress,,Bice,Stephanie,,,,H,OK,05,,,,,,,,
SB23,C00428623,EB299417,,,CCM,Brandon for Congress NY22,,,,,,PO Box 3580,,Syracuse,NY,13220,P2024,,2024-03-20,1000.00,,2024 Contribution,011,C00806307,Brandon for Congress NY22,,Williams,Brandon,,,,H,NY,22,,,,,,,,
