form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,dissemination_date,expenditure_amount,disbursement_date,calendar_y_t_d_per_election_office,expenditure_purpose_descrip,category_code,payee_cmtte_fec_id_number,support_oppose_code,candidate_id_number,candidate_last_name,candidate_first_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office,candidate_district,candidate_state,completing_last_name,completing_first_name,completing_middle_name,completing_prefix,completing_suffix,date_signed,memo_code,memo_text_description
SE,C00874875,XEALC1,,,ORG,"BUYING TIME, LLC",,,,,,P.O. BOX 318,,CROWNSVILLE,MD,21032,P2024,,2024-05-03,962658.00,2024-05-02,3245816.88,MEDIA BUY,004,,O,,JAYAPAL,SUSHEELA,,,,H,03,OR,DAVIDSON,CARY,,,,2024-06-20,
SE,C00874875,XEALC6,,,ORG,"BUYING TIME, LLC",,,,,,P.O. BOX 318,,CROWNSVILLE,MD,21032,P2024,,2024-05-10,1103348.00,2024-05-09,3245816.88,MEDIA BUY,004,,O,,JAYAPAL,SUSHEELA,,,,H,03,OR,DAVIDSON,CARY,,,,2024-06-20,
SE,C00874875,XEALC11,,,ORG,"BUYING TIME, LLC",,,,,,P.O. BOX 318,,CROWNSVILLE,MD,21032,P2024,,2024-05-17,818151.00,2024-05-15,3245816.88,MEDIA BUY,004,,O,,JAYAPAL,SUSHEELA,,,,H,03,OR,DAVIDSON,CARY,,,,2024-06-20,
SE,C00874875,XEALC12,,,ORG,"BUYING TIME, LLC",,,,,,P.O. BOX 318,,CROWNSVILLE,MD,21032,P2024,,2024-05-17,20000.00,2024-05-16,3245816.88,MEDIA BUY,004,,O,,JAYAPAL,SUSHEELA,,,,H,03,OR,DAVIDSON,CARY,,,,2024-06-20,
SE,C00874875,XEALC2,,,ORG,"NUNTIUM, LLC",,,,,,"850 NEW BURTON RD., STE. 201",,DOVER,DE,19904,P2024,,2024-05-02,45009.73,2024-05-02,3245816.88,MAILER,004,,O,,JAYAPAL,SUSHEELA,,,,H,03,OR,DAVIDSON,CARY,,,,2024-06-20,
SE,C00874875,XEALC3,,,ORG,"NUNTIUM, LLC",,,,,,"850 NEW BURTON RD., STE. 201",,DOVER,DE,19904,P2024,,2024-05-03,33495.65,2024-05-03,3245816.88,MAILER,004,,O,,JAYAPAL,SUSHEELA,,,,H,03,OR,DAVIDSON,CARY,,,,2024-06-20,
SE,C00874875,XEALC4,,,ORG,"NUNTIUM, LLC",,,,,,"850 NEW BURTON RD., STE. 201",,DOVER,DE,19904,P2024,,2024-05-06,45449.73,2024-05-07,3245816.88,MAILER,004,,O,,JAYAPAL,SUSHEELA,,,,H,03,OR,DAVIDSON,CARY,,,,2024-06-20,
SE,C00874875,XEALC5,,,ORG,"NUNTIUM, LLC",,,,,,"850 NEW BURTON RD., STE. 201",,DOVER,DE,19904,P2024,,2024-05-07,45449.73,2024-05-07,3245816.88,MAILER,004,,O,,JAYAPAL,SUSHEELA,,,,H,03,OR,DAVIDSON,CARY,,,,2024-06-20,
SE,C00874875,XEALC7,,,ORG,"NUNTIUM, LLC",,,,,,"850 NEW BURTON RD., STE. 201",,DOVER,DE,19904,P2024,,2024-05-09,33462.65,2024-05-09,3245816.88,MAILER,004,,O,,JAYAPAL,SUSHEELA,,,,H,03,OR,DAVIDSON,CARY,,,,2024-06-20,
SE,C00874875,XEALC8,,,ORG,"NUNTIUM, LLC",,,,,,"850 NEW BURTON RD., STE. 201",,DOVER,DE,19904,P2024,,2024-05-10,45449.73,2024-05-09,3245816.88,MAILER,004,,O,,JAYAPAL,SUSHEELA,,,,H,03,OR,DAVIDSON,CARY,,,,2024-06-20,
SE,C00874875,XEALC9,,,ORG,"NUNTIUM, LLC",,,,,,"850 NEW BURTON RD., STE. 201",,DOVER,DE,19904,P2024,,2024-05-13,46671.33,2024-05-14,3245816.88,MAILER,004,,O,,JAYAPAL,SUSHEELA,,,,H,03,OR,DAVIDSON,CARY,,,,2024-06-20,
SE,C00874875,XEALC10,,,ORG,"NUNTIUM, LLC",,,,,,"850 NEW BURTON RD., STE. 201",,DOVER,DE,19904,P2024,,2024-05-14,46671.33,2024-05-14,3245816.88,MAILER,004,,O,,JAYAPAL,SUSHEELA,,,,H,03,OR,DAVIDSON,CARY,,,,2024-06-20,
