form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00079681,500070116,,,CCM,ALABAMA FIRST PAC,,,,,,PO Box 3723,,Montgomery,AL,361090723,O2024,Leadership PAC- 2024,2024-06-13,2500.00,0.00,Leadership PAC- 2024,,C00821058,,,Britt,Katie,,,,,,,,,,,,,,
SB23,C00079681,500070119,,,CCM,Cole for Congress,,,,,,PO Box 722256,,Norman,OK,730708705,G2024,,2024-06-05,2500.00,0.00,General 2024,,C00379735,,,COLE,TOM,,,,,OK,04,,,,,,,,
SB23,C00079681,500070118,,,CCM,DAN NEWHOUSE FOR CONGRESS,,,,,,PO Box 10949,,Yakima,WA,989091949,G2024,,2024-06-05,2500.00,0.00,General- 2024,,C00559393,,,NEWHOUSE,DAN,,,,H,WA,04,,,,,,,,
SB23,C00079681,500070123,,,CCM,FINSTAD FOR CONGRESS,,,,,,PO Box 923,,New Ulm,MN,560730923,G2024,,2024-06-05,5000.00,0.00,General 2024,,C00807743,,,FINSTAD,BRAD,,,,H,MN,01,,,,,,,,
SB23,C00079681,500070122,,,CCM,GREATER MINNESOTA VICTORY FUND,,,,,,502 6th St.,,Hudson,WI,540161783,O2024,Leadership PAC- 2024,2024-06-05,2500.00,0.00,Leadership PAC- 2024,,C00834606,,,,,,,,,,,,,,,,,,
SB23,C00079681,500070121,,,CCM,"JOHN JAMES FOR CONGRESS, INC.",,,,,,3213 Duke St.,700,Alexandria,VA,223144533,G2024,,2024-06-05,1000.00,0.00,General 2024,,C00803502,,,JAMES,JOHN,,,,H,MI,10,,,,,,,,
SB23,C00079681,500070117,,,CCM,LaHood for Congress,,,,,,PO Box 10735,,Peoria,IL,616120735,G2024,,2024-06-05,5000.00,0.00,General-2024,,C00575050,,,LAHOOD,DARIN,,,,H,IL,18,,,,,,,,
SB23,C00079681,500070348,,,CCM,LISA MCCLAIN FOR CONGRESS,,,,,,PO Box 327,,Romeo,MI,480650327,G2024,,2024-06-12,5000.00,0.00,General-2024,,C00726042,,,MCCLAIN,LISA,,,,H,MI,10,,,,,,,,
SB23,C00079681,500070120,,,CCM,MARY PELTOLA FOR ALASKA,,,,,,6129 Long Meadow Rd.,,Mclean,VA,221012312,G2024,,2024-06-05,1000.00,0.00,General 2024,,C00812388,,,PELTOLA,MARY,,,,H,AK,00,,,,,,,,
SB23,C00079681,500070124,,,CCM,PETE STAUBER FOR CONGRESS,,,,,,23 W Central Entrance,# 333,Duluth,MN,558113433,G2024,,2024-06-05,2500.00,0.00,General 2024,,C00650697,,,Stauber,Pete,,,,H,MN,08,,,,,,,,
SB23,C00079681,500070125,,,CCM,SENATE EAGLE PAC,,,,,,PO Box 50430,,Nashville,TN,372050430,O2024,Leadership PAC- 2024,2024-06-05,5000.00,0.00,Leadership PAC- 2024,,C00719971,,,,,,,,,,,,,,,,,,
