form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00439992,500201760,,,CCM,Kaine For Virginia,,,,,,2106 N Hamilton St,Ste C,Richmond,VA,232304120,P2024,,2023-06-30,5000.00,0.00,Federal Contribution,,C00495358,,,Kaine,Timothy,M.,,,S,VA,00,,,,,,,,
SB23,C00439992,500201761,,,CCM,Angus King for US Senate Campaign,,,,,,114 Maine St,Ste 1,Brunswick,ME,040112029,P2024,,2023-06-30,2500.00,0.00,Federal Contribution,,C00516047,,,King,Angus,,,,S,ME,00,,,,,,,,
SB23,C00439992,500201762,,,CCM,Klobuchar for Minnesota,,,,,,PO Box 4146,,Saint Paul,MN,551040146,G2024,,2023-06-30,2500.00,0.00,Federal Contribution,,C00431353,,,Klobuchar,Amy,J.,,,S,MN,00,,,,,,,,
SB23,C00439992,500201763,,,CCM,Manchin For West Virginia,,,,,,PO Box 5202,,Charleston,WV,253610202,P2024,,2023-06-30,5000.00,0.00,Federal Contribution,,C00486563,,,Manchin,Joe,,,,S,WV,00,,,,,,,,
SB23,C00439992,500201764,,,CCM,Rosen for Nevada,,,,,,PO Box 27195,,Las Vegas,NV,891261195,G2024,,2023-06-30,5000.00,0.00,Federal Contribution,,C00606939,,,Rosen,Jacky,,,,S,NV,00,,,,,,,,
SB23,C00439992,500191255,,,CCM,Martin Heinrich for Senate,,,,,,PO Box 25763,,Albuquerque,NM,871250763,G2024,,2023-05-04,2500.00,0.00,Federal Contribution,,C00434563,,,HEINRICH,MARTIN TREVOR,,,,S,NM,00,,,,,,,,
SB23,C00439992,500201765,,,CCM,Montanans For Tester,,,,,,PO Box 1135,,Helena,MT,596241135,P2024,,2023-06-30,5000.00,0.00,Federal Contribution,,C00412304,,,Tester,Jon,,,,S,MT,00,,,,,,,,
SB23,C00439992,500148365,,,CCM,Friends Of Sherrod Brown,,,,,,PO Box 76187,,Washington,DC,200136187,P2024,,2023-01-03,5000.00,0.00,Federal Contribution,,C00264697,,,Brown,Sherrod,,,,S,OH,00,,,,,,,,
SB23,C00439992,500201756,,,CCM,Friends Of Sherrod Brown,,,,,,PO Box 76187,,Washington,DC,200136187,G2024,,2023-06-30,5000.00,0.00,Federal Contribution,,C00264697,,,Brown,Sherrod,,,,S,OH,00,,,,,,,,
SB23,C00439992,500201766,,,CCM,Whitehouse For Senate,,,,,,PO Box 40280,,Providence,RI,029400280,G2024,,2023-06-30,5000.00,0.00,Federal Contribution,,C00410803,,,,Sheldon,Whitehouse,,II,S,RI,00,,,,,,,,
SB23,C00439992,500201757,,,CCM,Gillibrand for Senate,,,,,,895 Broadway,Fl 5,New York,NY,100031226,G2024,,2023-06-30,2500.00,0.00,Federal Contribution,,C00413914,,,Gillibrand,Kirsten,Elizabeth,,,S,NY,00,,,,,,,,
SB23,C00439992,500201758,,,CCM,Martin Heinrich for Senate,,,,,,PO Box 25763,,Albuquerque,NM,871250763,G2024,,2023-06-30,2500.00,0.00,Federal Contribution,,C00434563,,,HEINRICH,MARTIN TREVOR,,,,S,NM,00,,,,,,,,
SB23,C00439992,500148368,,,CCM,Tammy Baldwin for Senate,,,,,,PO Box 696,,Madison,WI,537010696,P2024,,2023-01-03,5000.00,0.00,Federal Contribution,,C00326801,,,BALDWIN,TAMMY,,,,S,WI,00,,,,,,,,
SB23,C00439992,500149588,,,CCM,Tammy Baldwin for Senate,,,,,,PO Box 696,,Madison,WI,537010696,G2024,,2023-04-12,5000.00,0.00,Federal Contribution,,C00326801,,,BALDWIN,TAMMY,,,,S,WI,00,,,,,,,,
SB23,C00439992,500201759,,,CCM,Friends Of Mazie Hirono,,,,,,PO Box 677,,Honolulu,HI,968090677,P2024,,2023-06-30,2500.00,0.00,Federal Contribution,,C00420760,,,Hirono,Mazie,,,,S,HI,00,,,,,,,,
