form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00433680,500355906,,,COM,Anne Ross For Montana HD 48,,,,,,PO Box 30793,,Billings,MT,591070793,G2024,,2024-06-19,450.00,0.00,Non-Federal Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00433680,500355904,,,COM,Baum For Montana,,,,,,PO Box 81112,,Billings,MT,591081112,G2024,,2024-06-19,450.00,0.00,Non-Federal Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00433680,500355883,,,COM,Ben Alke For Montana Attorney General,,,,,,PO Box 1104,,Helena,MT,596241104,G2024,,2024-06-19,790.00,0.00,Non-Federal Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00433680,500355889,,,COM,Bilo For Montana Public Service Commission-District 2,,,,,,885 Brookdale Dr,,Bozeman,MT,597150690,G2024,,2024-06-19,450.00,0.00,Non-Federal Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00433680,500355911,,,COM,Brian Close For Montana,,,,,,1140 Cherry Dr,,Bozeman,MT,597155919,G2024,,2024-06-19,450.00,0.00,Non-Federal Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00433680,500355879,,,COM,Busse For Montana,,,,,,PO Box 8537,,Kalispell,MT,599041537,G2024,,2024-06-19,1120.00,0.00,Non-Federal Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00433680,500355892,,,COM,Cora For Montana,,,,,,PO Box 1101,,Helena,MT,596241101,G2024,,2024-06-19,450.00,0.00,Non-Federal Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00433680,500355890,,,COM,Dave Fern For SD 2,,,,,,4151 PO,,Whitefish,MT,59937,G2024,,2024-06-19,450.00,0.00,Non-Federal Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00433680,500355891,,,COM,Dr Nicholson For Montana,,,,,,PO Box 774,,Billings,MT,591030774,G2024,,2024-06-19,450.00,0.00,Non-Federal Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00433680,500355887,,,COM,Erin 4 Montana,,,,,,PO Box 2015,,Helena,MT,596242015,G2024,,2024-06-19,790.00,0.00,Non-Federal Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00433680,500355905,,,COM,Friends Of Emma For Montana,,,,,,425 Burlington Ave,,Billings,MT,591015938,G2024,,2024-06-19,450.00,0.00,Non-Federal Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00433680,500355909,,,COM,Griffith For HD 60,,,,,,PO Box 160748,,Big Sky,MT,597160748,G2024,,2024-06-19,450.00,0.00,Non-Federal Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00433680,500355908,,,COM,Isaly For Montana HD-58,,,,,,PO Box 233,,Livingston,MT,590470233,G2024,,2024-06-19,450.00,0.00,Non-Federal Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00433680,500355902,,,COM,Jade Sooktis 4 HD 41,,,,,,PO Box 284,,Lame Deer,MT,590430284,G2024,,2024-06-19,450.00,0.00,Non-Federal Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00433680,500355894,,,COM,Laura Smith For Legislature,,,,,,PO Box 1402,,Helena,MT,596241402,G2024,,2024-06-19,450.00,0.00,Non-Federal Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00433680,500355888,,,COM,Lenny 4 PSC 3,,,,,,PO Box 4221,,Butte,MT,597024221,G2024,,2024-06-19,450.00,0.00,Non-Federal Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00433680,500355896,,,COM,Lindsey Jordan For House District #4,,,,,,PO Box 513,,Columbia Falls,MT,599120513,G2024,,2024-06-19,450.00,0.00,Non-Federal Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00433680,500361397,,,COM,Mark Thane For HD 89,,,,,,PO Box 692,,Missoula,MT,598060692,G2024,,2024-06-21,450.00,0.00,Non Federal Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00433680,500355913,,,COM,Melissa For Montana,,,,,,790 Wolf Rd,,Helena,MT,596027840,G2024,,2024-06-19,450.00,0.00,Non-Federal Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00433680,500355884,,,COM,Montanans For Shannon,,,,,,PO Box 646,,Milltown,MT,598510646,G2024,,2024-06-19,790.00,0.00,Non-Federal Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00433680,500355885,,,COM,Mullen For Secretary Of State,,,,,,PO Box 811,,Deer Lodge,MT,597220811,G2024,,2024-06-19,790.00,0.00,Non-Federal Contribution,,,,,,,,,,,,,,,,,,,,
