form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00430157,SB23.50094,,,CCM,BUDDY CARTER FOR CONGRESS,,,,,,PO BOX 10570,,SAVANNAH,GA,31412,P2024,,2024-02-28,1000.00,,FEDERAL CONTRIBUTION,,C00543967,BUDDY CARTER FOR CONGRESS,H4GA01039,CARTER,EARL LEROY,,,,H,GA,01,,,,,,,,
SB23,C00430157,SB23.50089,,,CCM,CAROL FOR CONGRESS,,,,,,228 S. WASHINGTON STREET,SUITE 115,ALEXANDRIA,VA,22314,P2024,,2024-02-28,2500.00,,FEDERAL CONTRIBUTION,,C00653220,CAROL FOR CONGRESS,H8WV03097,MILLER,CAROL DEVINE,,,,H,WV,01,,,,,,,,
SB23,C00430157,SB23.50077,,,CCM,CATHY MCMORRIS RODGERS FOR CONGRESS,,,,,,BOX 137,,SPOKANE,WA,99210,P2024,,2024-02-08,2500.00,,FEDERAL CONTRIBUTION,,C00390476,CATHY MCMORRIS RODGERS FOR CONGRESS,H4WA05077,MCMORRIS RODGERS,CATHY,,,,H,WA,05,,,,,,,,
SB23,C00430157,SB23.50090,,,CCM,CITIZENS TO ELECT RICK LARSEN,,,,,,PO BOX 326,,EVERETT,WA,98206,G2024,,2024-02-28,2500.00,,FEDERAL CONTRIBUTION,,C00345546,CITIZENS TO ELECT RICK LARSEN,H0WA02080,LARSEN,RICK,,,,H,WA,02,,,,,,,,
SB23,C00430157,SB23.50081,,,CCM,COLE FOR CONGRESS,,,,,,P.O. BOX 722256,,NORMAN,OK,73070,P2024,,2024-02-15,1000.00,,FEDERAL CONTRIBUTION,,C00379735,COLE FOR CONGRESS,H2OK04055,COLE,TOM,,,,H,OK,04,,,,,,,,
SB23,C00430157,SB23.50078,,,COM,CORNYN VICTORY COMMITTEE,,,,,,PO BOX 13026,,AUSTIN,TX,78711,,,2024-02-14,5000.00,,FEDERAL CONTRIBUTION,,C00770180,,,,,,,,,,,,,,,,,,
SB23,C00430157,SB23.50084,,,CCM,DEB FISCHER FOR US SENATE,,,,,,"5555 SOUTH ST, STE. 200",,LINCOLN,NE,68506,P2024,,2024-02-23,2000.00,,FEDERAL CONTRIBUTION,,C00498907,DEB FISCHER FOR US SENATE,S2NE00094,FISCHER,DEB,S,,,S,NV,00,,,,,,,,
SB23,C00430157,SB23.50085,,,CCM,DEB FISCHER FOR US SENATE,,,,,,"5555 SOUTH ST, STE. 200",,LINCOLN,NE,68506,G2024,,2024-02-23,500.00,,FEDERAL CONTRIBUTION,,C00498907,DEB FISCHER FOR US SENATE,S2NE00094,FISCHER,DEB,S,,,S,NV,00,,,,,,,,
SB23,C00430157,SB23.50080,,,CCM,ELISE FOR CONGRESS,,,,,,PO BOX 500,,GLENS FALLS,NY,12801,P2024,,2024-02-14,2000.00,,FEDERAL CONTRIBUTION,,C00547893,ELISE FOR CONGRESS,H4NY21079,STEFANIK,ELISE M,,,,H,NY,21,,,,,,,,
SB23,C00430157,SB23.50096,,,CCM,ELIZABETH PANNILL FLETCHER FOR CONGRESS,,,,,,3262 WESTHEIMER RD,#636,HOUSTON,TX,77098,P2024,,2024-02-28,1000.00,,FEDERAL CONTRIBUTION,,C00640045,ELIZABETH PANNILL FLETCHER FOR CONGRESS,H8TX07140,FLETCHER,ELIZABETH,,,,H,TX,07,,,,,,,,
SB23,C00430157,SB23.50076,,,CCM,HUNT FOR CONGRESS,,,,,,1707 1/2 POST OAK BLVD. #525,,HOUSTON,TX,77056,P2024,,2024-02-08,1000.00,,FEDERAL CONTRIBUTION,,C00701003,HUNT FOR CONGRESS,H0TX07170,HUNT,WESLEY,,,,H,TX,38,,,,,,,,
SB23,C00430157,SB23.50086,,,CCM,JIM COSTA FOR CONGRESS,,,,,,2037 W BULLARD AVE,# 355,FRESNO,CA,93711,P2024,,2024-02-28,5000.00,,FEDERAL CONTRIBUTION,,C00391029,JIM COSTA FOR CONGRESS,H4CA20082,COSTA,JIM,,,,H,CA,21,,,,,,,,
SB23,C00430157,SB23.50095,,,CCM,LUCAS FOR CONGRESS,,,,,,PO BOX 1726,,OKLAHOMA CITY,OK,73101,P2024,,2024-02-28,1000.00,,FEDERAL CONTRIBUTION,,C00287912,LUCAS FOR CONGRESS,H4OK06056,LUCAS,FRANK D.,,,,H,OK,03,,,,,,,,
