form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00448373,SB23.I17474,,,CCM,AMODEI FOR NEVADA,,,,,,503 N DIVISION ST,,CARSON CITY,NV,89703,G2024,,2024-06-26,5000.00,,CAMPAIGN CONTRIBUTION,,C00496760,,H2NV02395,AMODEI,MARK,EUGENE,,,H,NV,02,  ,,,,,,,
SB23,C00448373,SB23.I17462,,,CCM,BRIAN JACK FOR CONGRESS,,,,,,225 MARKET PLACE CONNECTOR,NUM 1055,PEACHTREE CITY,GA,30269,G2024,,2024-06-26,5000.00,,CAMPAIGN CONTRIBUTION,,C00872473,,H4GA03126,JACK,BRIAN,,,,H,GA,03,  ,,,,,,,
SB23,C00448373,SB23.I17478,,,CCM,COLE FOR CONGRESS,,,,,,P.O. BOX 722256,,NORMAN,OK,73070,G2024,,2024-06-26,5000.00,,CAMPAIGN CONTRIBUTION,,C00379735,,H2OK04055,COLE,TOM,,,,H,OK,04,  ,,,,,,,
SB23,C00448373,SB23.I17471,,,CCM,CRAMER FOR SENATE,,,,,,PO BOX 396,,BISMARCK,ND,585020396,G2024,,2024-06-26,5000.00,,CAMPAIGN CONTRIBUTION,,C00504704,,S8ND00120,CRAMER,KEVIN,,MR.,,S,ND,,  ,,,,,,,
SB23,C00448373,SB23.I17465,,,CCM,ELECT JIM BAIRD FOR CONGRESS,,,,,,P.O. BOX 203,,GREENCASTLE,IN,46135,G2024,,2024-06-26,5000.00,,CAMPAIGN CONTRIBUTION,,C00662940,,H8IN04199,BAIRD,JAMES,R,DR.,,H,IN,04,  ,,,,,,,
SB23,C00448373,SB23.I17472,,,CCM,FEDORCHAK FOR ND,,,,,,PO BOX 2422,,BISMARCK,ND,58502,G2024,,2024-06-26,5000.00,,CAMPAIGN CONTRIBUTION,,C00869370,,H4ND00061,FEDORCHAK,JULIE,,,,H,ND,00,  ,,,,,,,
SB23,C00448373,SB23.I17463,,,CCM,FEENSTRA FOR CONGRESS,,,,,,641 2ND ST,,HULL,IA,512397323,G2024,,2024-06-26,5000.00,,CAMPAIGN CONTRIBUTION,,C00693663,,H0IA04145,FEENSTRA,RANDALL,,,,H,IA,04,  ,,,,,,,
SB23,C00448373,SB23.I17473,,,CCM,FRIENDS OF CHRIS SMITH,,,,,,PO BOX 1266,,TOMS RIVER,NJ,087541266,G2024,,2024-06-26,5000.00,,CAMPAIGN CONTRIBUTION,,C00096412,,H8NJ04014,SMITH,CHRISTOPHER,H,,,H,NJ,04,  ,,,,,,,
SB23,C00448373,SB23.I17480,,,CCM,FRIENDS OF JOHN BARRASSO,,,,,,PO BOX 52008,,CASPER,WY,82605,P2024,,2024-06-26,5000.00,,CAMPAIGN CONTRIBUTION,,C00436386,,S6WY00068,BARRASSO,JOHN,A,,,S,WY,,  ,,,,,,,
SB23,C00448373,SB23.I17488,,,CCM,HERN FOR CONGRESS,,,,,,9521-B RIVERSIDE PKWY,#350,TULSA,OK,74137,G2024,,2024-06-26,5000.00,,CAMPAIGN CONTRIBUTION,,C00636092,,H8OK01157,HERN,KEVIN,,,,H,OK,01,  ,,,,,,,
