form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00567883,SB21B.4661,,,ORG,Card Connect,,,,,,1000 Continental Drive #300,,King of Prussia,PA,19406,,,2023-07-03,119.44,,fees/operating expenditures,,,,,,,,,,,,,,,,,,,,
SB21B,C00567883,SB21B.4602,,,ORG,Card Connect,,,,,,1000 Continental Drive #300,,King of Prussia,PA,19406,,,2023-08-03,335.14,,other operating expenditure account fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00567883,SB21B.4603,,,ORG,Card Connect,,,,,,1000 Continental Drive #300,,King of Prussia,PA,19406,,,2023-09-05,246.31,,other operating expenditure account fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00567883,SB21B.4604,,,ORG,Card Connect,,,,,,1000 Continental Drive #300,,King of Prussia,PA,19406,,,2023-09-23,188.90,,other operating expenditure account fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00567883,SB21B.4605,,,ORG,Card Connect,,,,,,1000 Continental Drive #300,,King of Prussia,PA,19406,,,2023-10-03,143.08,,other operating expenditure account fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00567883,SB21B.4606,,,ORG,Card Connect,,,,,,1000 Continental Drive #300,,King of Prussia,PA,19406,,,2023-10-30,187.75,,other operating expenditure account fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00567883,SB21B.4673,,,ORG,Card Connect,,,,,,1000 Continental Drive #300,,King of Prussia,PA,19406,G2024,,2023-11-03,748.22,,debit,,,,,,,,,,,,,,,,,,,,
SB21B,C00567883,SB21B.4674,,,ORG,Card Connect,,,,,,1000 Continental Drive #300,,King of Prussia,PA,19406,G2023,,2023-11-10,187.75,,debit fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00567883,SB21B.4607,,,ORG,Card Connect,,,,,,1000 Continental Drive #300,,King of Prussia,PA,19406,,,2023-12-11,158.95,,other operating expenditure account fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00567883,SB21B.4662,,,ORG,Transfirst Holdings,,,,,,12202 Airport Way Ste 100,,Broomfield,CO,80021,,,2023-07-10,133.95,,bank fees/other operating expenditures,,,,,,,,,,,,,,,,,,,,
SB21B,C00567883,SB21B.4608,,,ORG,Transfirst Holdings,,,,,,12202 Airport Way Ste 100,,Broomfield,CO,80021,,,2023-08-10,177.75,,Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00567883,SB21B.4609,,,ORG,Transfirst Holdings,,,,,,12202 Airport Way Ste 100,,Broomfield,CO,80021,,,2023-09-11,133.95,,,,,,,,,,,,,,,,,,,,,,
SB21B,C00567883,SB21B.4610,,,ORG,Transfirst Holdings,,,,,,12202 Airport Way Ste 100,,Broomfield,CO,80021,,,2023-10-10,188.90,,Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00567883,SB21B.4611,,,ORG,Transfirst Holdings,,,,,,12202 Airport Way Ste 100,,Broomfield,CO,80021,,,2023-12-11,187.75,,Fees,,,,,,,,,,,,,,,,,,,,
