form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00391979,EB30128,,,CCM,Beth Van Duyne for Congress,,,,,,P.O. Box 630167,,Irving,TX,75063,P2024,,2024-02-06,2500.00,,Political Contribution: C00714865,011,C00714865,Beth Van Duyne for Congress,,Duyne,Beth Van,,,,H,TX,24,,,,,,,,
SB23,C00391979,EB30127,,,CCM,Citizens to Elect Rick Larsen,,,,,,P.O. Box 326,,Everett,WA,98206,P2024,,2024-02-06,5000.00,,Political Contribution: C00345546,011,C00345546,Citizens to Elect Rick Larsen,,Larsen,Rick,,,,H,WA,02,,,,,,,,
SB23,C00391979,EB30130,,,CCM,Cole for Congress,,,,,,P.O. Box 722256,,Norman,OK,73070,G2024,,2024-02-06,2500.00,,Political Contribution: C00379735,011,C00379735,Cole for Congress,,Cole,Tom,,,,H,OK,04,,,,,,,,
SB23,C00391979,EB28438,,,COM,Conservatives Harvesting Success PAC,,,,,,P.O. Box 2930,,Jackson,MS,39207,,,2024-01-09,1500.00,,Political Contribution: C00678813,011,C00678813,Conservatives Harvesting Success PAC,,,,,,,,,,,,,,,,,
SB23,C00391979,EB30133,,,CCM,Friends of Dusty Johnson,,,,,,P.O. Box 278,,Mitchell,SD,57301,P2024,,2024-02-06,2500.00,,Political Contribution: C00628917,011,C00628917,Friends of Dusty Johnson,,Johnson,Dusty,,,,H,SD,01,,,,,,,,
SB23,C00391979,EB28439,,,COM,Jacky Rosen Victory Committee,,,,,,"611 Pennsylvania Avenue SE, Suite ",,Washington,DC,20003,,,2024-01-16,7500.00,,Joint Fundraising Committee Contribution,011,C00772517,Jacky Rosen Victory Committee,,,,,,,,,,,,,,,,,
SB23,C00391979,XB21EB28439,EB28439,SB23,CCM,Rosen for Nevada,,,,,,P.O. Box 46110,,Las Vegas,NV,89114,P2024,,2024-01-16,5000.00,,Contribution made through: Jacky Rosen Victory Fund,011,C00606939,Rosen for Nevada,,Rosen,Jacky,,,,S,NV,,Jacky Rosen Victory Committee,"611 Pennsylvania Avenue SE, Suite ",,Washington,DC,20003,X,
SB23,C00391979,XB22EB28439,EB28439,SB23,CCM,Rosen for Nevada,,,,,,P.O. Box 46110,,Las Vegas,NV,89114,G2024,,2024-01-16,2500.00,,Contribution made through: Jacky Rosen Victory Fund,011,C00606939,Rosen for Nevada,,Rosen,Jacky,,,,S,NV,,Jacky Rosen Victory Committee,"611 Pennsylvania Avenue SE, Suite ",,Washington,DC,20003,X,
SB23,C00391979,EB30131,,,CCM,Mario Diaz-Balart for Congress,,,,,,8724 SW 72nd Street Suite 420,,Miami,FL,33173,G2024,,2024-02-06,5000.00,,Political Contribution: C00376087,011,C00376087,Mario Diaz-Balart for Congress,,Diaz-Balart,Mario,,,,H,FL,26,,,,,,,,
SB23,C00391979,EB30132,,,CCM,Mark DeSaulnier for Congress,,,,,,910 17th Street NW Suite 925,,Washington,DC,20006,P2024,,2024-02-06,2000.00,,Political Contribution: C00554709,011,C00554709,Mark DeSaulnier for Congress,,DeSaulnier,Mark,,,,H,CA,10,,,,,,,,
SB23,C00391979,EB30129,,,CCM,Molinaro for Us Inc.,,,,,,P.O. Box 5158,,Poughkeepsie,NY,12602,P2024,,2024-02-06,2000.00,,Political Contribution: C00789586,011,C00789586,Molinaro for Us Inc.,,Molinaro,Marc,,,,H,NY,19,,,,,,,,
SB23,C00391979,EB30134,,,COM,Winning for America PAC,,,,,,101 W. Argonne Drive #24,,Saint Louis,MO,63122,,,2024-02-06,5000.00,,Political Contribution: C00826362,011,C00826362,Winning for America PAC,,,,,,,,,,,,,,,,,
