form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00567792,SB23.6317,,,CCM,"Andy Barr For Congress, Inc",,,,,,2817 N. Jefferson St,,Arlington,VA,22207,G2024,,2023-06-21,1000.00,,Contribution,011,C00467571,"Andy Barr For Congress, Inc",,Barr,Andy,,,,H,KY,06,,,,,,,,
SB23,C00567792,SB23.6309,,,CCM,Andy Ogles for Congress,,,,,,29 Public Square,,Columbia,TN,38401,G2024,,2023-06-13,1000.00,,Contribution,011,C00811844,Andy Ogles for Congress,,,,,,,H,TN,05,,,,,,,,
SB23,C00567792,SB23.6318,,,CCM,Blaine for Congress,,,,,,3410 Alabama Ave,,Alexandria,VA,22305,G2024,,2023-06-13,1000.00,,Contribution,011,C00458679,Blaine for Congress,H8MO09153,Luetkemeyer,Blaine,,,,H,MO,03,,,,,,,,
SB23,C00567792,SB23.6319,,,CCM,Casten For Congress,,,,,,415 New Jersey Ave SE,#1,Washington,DC,20003,G2024,,2023-06-21,1000.00,,Contribution,011,C00648493,Casten For Congress,H8IL06139,Casten,Sean,,,,H,IL,06,,,,,,,,
SB23,C00567792,SB23.6339,,,CCM,CHRIS COONS FOR DELAWARE,,,,,,PO BOX 9900,,NEWARK,DE,19714,G2024,,2023-06-21,1000.00,,Contribution,011,C00475392,,,,,,,,S,DE,,,,,,,,,
SB23,C00567792,SB23.6326,,,CCM,Citizens for John Rutherford,,,,,,3030 Hartley Road,Ste 120,Jacksonbille,FL,32257,G2024,,2023-06-21,1000.00,,Contribution,011,C00615294,Citizens for John Rutherford,H6FL04105,RUTHERFORD,JOHN,,,,H,FL,05,,,,,,,,
SB23,C00567792,SB23.6328,,,CCM,GARBARINO FOR CONGRESS,,,,,,PO BOX 101,,BAYPORT,NY,11705,G2024,,2023-06-21,1000.00,,Contribution,011,C00729954,GARBARINO FOR CONGRESS,H0NY02234,GARBARINO,ANDREW,,,,H,NY,02,,,,,,,,
SB23,C00567792,SB23.6320,,,CCM,Lou Correa for Congress,,,,,,114 Lexington Drive,,Silver Spring,MD,20901,G2024,,2023-06-21,1000.00,,Contribution,011,C00578302,Lou Correa for Congress,H6CA46116,Correa,Lou,,,,H,CA,46,,,,,,,,
SB23,C00567792,SB23.6331,,,CCM,Loudermilk for Congress,,,,,,410 1st Street SE Floor 2,,Washington,DC,20003,G2024,,2023-06-21,2000.00,,Contribution,011,,Loudermilk for Congress,H4GA11061,Loudermilk,Barry,,,,H,GA,11,,,,,,,,
SB23,C00567792,SB23.6321,,,CCM,Lucas for Congress,,,,,,PO Box 1726,,Oklahoma City,OK,73101,G2024,,2023-06-21,1000.00,,Contribution,011,C00287912,Lucas for Congress,H4OK06056,Lucas,Frank,,,,H,OK,03,,,,,,,,
SB23,C00567792,SB23.6333,,,CCM,MEUSER FOR CONGRESS,,,,,,PO BOX 183,,HUDSON,WI,54016,G2024,,2023-06-21,1000.00,,Contribution,011,C00654723,MEUSER FOR CONGRESS,H8PA10147,MEUSER,DANIEL,,,,H,PA,09,,,,,,,,
SB23,C00567792,SB23.6322,,,CCM,Quigley for Congress,,,,,,"3223 N. Sheffield, Suite B",,Chicago,IL,60657,G2024,,2023-06-21,1000.00,,Contribution,011,,Quigley for Congress,H0IL05096,QUIGLEY,MIKE,,,,H,IL,05,,,,,,,,
SB23,C00567792,SB23.6341,,,CCM,ROGER WILLIAMS FOR U S CONGRESS COMMITTEE,,,,,,10 N. CADDO ST.,PMB #174,CLEBURNE,TX,76031,G2024,,2023-06-21,1000.00,,Contribution,011,C00498121,ROGER WILLIAMS FOR U S CONGRESS COMMITTEE,H2TX33040,WILLIAMS,ROGER,,,,H,TX,25,,,,,,,,
SB23,C00567792,SB23.6336,,,CCM,"STEIL FOR WISCONSIN, INC.",,,,,,8616 Buckboard Drive,,Alexandria,VA,22308,G2024,,2023-06-21,1000.00,,Contribution,011,C00677286,"STEIL FOR WISCONSIN, INC.",H8WI01156,STEIL,BRYAN GEORGE,,,,H,WI,01,,,,,,,,
SB23,C00567792,SB23.6310,,,CCM,Sylvia Garcia for Congress,,,,,,PO Box 8530,,Houston,TX,77249,G2024,,2023-06-13,1000.00,,Contribution,011,C00660555,Sylvia Garcia for Congress,,,,,,,H,TX,29,,,,,,,,
