form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00111880,B850640,,,CCM,Chip Roy for Congress,,,,,,6705 W. Hwy 290 Suite 50295,,Austin,TX,78735,P2024,,2023-07-11,1000.00,,Contribution,011,C00662767,,H8TX21307,Roy,Chip,,,,H,TX,21,,,,,,,,
SB23,C00111880,B850641,,,PAC,Common Values PAC,,,,,,901 N Washington St Suite 700,,Alexandria,VA,22314,O2023,Not Applicable,2023-07-11,5000.00,,Contribution,011,C00442368,,,,,,,,,, ,,,,,,,,
SB23,C00111880,B849512,,,CCM,Curtis for Congress,,,,,,P.O. Box 296,,Provo,UT,84603,O2024,Convention,2023-07-11,1000.00,,Contribution,011,C00647339,,H8UT03238,Curtis,John,,,,H,UT,03,,,,,,,,
SB23,C00111880,B850642,,,CCM,Jay Obernolte For Congress,,,,,,PO Box 981415,,West Sacramento,CA,95799,P2024,,2023-07-11,5000.00,,Contribution,011,C00720078,,H0CA08135,Obernolte,Jay,,,,H,CA,23,,,,,,,,
SB23,C00111880,B851961,,,CCM,Marsha for Senate,,,,,,PO Box 3750,,Nashville,TN,37024,P2024,,2023-08-09,1000.00,,Contribution,011,C00376939,,S8TN00337,Blackburn,Marsha,,,,S,TN, ,,,,,,,,
SB23,C00111880,B853838,,,PTY,American Concrete Pavement Association PAC,,,,,,9450 W. Bryn Mawr Road Suite 150,,Rosemont,IL,60018,O2023,Not Applicable,2023-09-06,2500.00,,Contribution,011,C00322727,,,,,,,,,, ,,,,,,,,
SB23,C00111880,B853837,,,PTY,American Road & Transportation Builders Assoc PAC,,,,,,250 E Street SW Suite 900,,Washington,DC,20024,O2023,Not Applicable,2023-09-06,2500.00,,Contribution,011,C00118208,,,,,,,,,, ,,,,,,,,
SB23,C00111880,B857538,,,CCM,Pete Aguilar for Congress,,,,,,PO Box 10954,,San Bernadino,CA,92423,P2024,,2023-10-18,2500.00,,Contribution,011,C00510461,,H2CA31125,Aguilar,Pete,,,,H,CA,33,,,,,,,,
SB23,C00111880,B857626,,,CCM,Westerman for Congress,,,,,,P.O. Box 21097,,Hot Springs,AR,71903,P2024,,2023-10-19,5000.00,,Contribution,011,C00548180,,H4AR04048,Westerman,Bruce,,,,H,AR,04,,,,,,,,
SB23,C00111880,B861930,,,CCM,Julia Brownley for Congress,,,,,,PO Box 2018,,Thousand Oaks,CA,91358,P2024,,2023-12-12,2500.00,,Contribution,011,C00513077,,H2CA00120,Brownley,Julia,,,,H,CA,26,,,,,,,,
