form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,dissemination_date,expenditure_amount,disbursement_date,calendar_y_t_d_per_election_office,expenditure_purpose_descrip,category_code,payee_cmtte_fec_id_number,support_oppose_code,candidate_id_number,candidate_last_name,candidate_first_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office,candidate_district,candidate_state,completing_last_name,completing_first_name,completing_middle_name,completing_prefix,completing_suffix,date_signed,memo_code,memo_text_description
SE,C00556860,XEALC50,,,ORG,76 Words Company,,,,,,1328 Florida Avenue Northwest,,Washington,DC,20009,G2024,,2024-05-14,61431.64,2024-05-10,71700.32,Digital ads - actual cost (estimated on 5/16/24 48-hour report),24A,,O,,Trump,Donald,,,,P,,,Ragsac,Nikki,,,,2024-09-26,
SE,C00556860,XEALC51,,,ORG,76 Words Company,,,,,,1328 Florida Avenue Northwest,,Washington,DC,20009,P2024,,2024-05-14,5692.79,2024-05-10,6644.38,Digital ads - actual cost (estimated on 5/16/24 48-hour report),24A,,O,,Johnson,Mike,,,,H,04,LA,Ragsac,Nikki,,,,2024-09-26,
SE,C00556860,XEALC52,,,ORG,76 Words Company,,,,,,1328 Florida Avenue Northwest,,Washington,DC,20009,P2026,,2024-05-14,5692.79,2024-05-10,6644.38,Digital ads - actual cost (estimated on 5/16/24 48-hour report),24A,,O,,McConnell,Mitch,,,,S,,KY,Ragsac,Nikki,,,,2024-09-26,
SE,C00556860,XEALC53,,,ORG,76 Words Company,,,,,,1328 Florida Avenue Northwest,,Washington,DC,20009,G2024,,2024-05-14,1011.11,2024-05-10,1180.13,Digital ad - actual cost (estimated on 5/16/24 48-hour report),24A,,O,,Kiley,Kevin,,,,H,03,CA,Ragsac,Nikki,,,,2024-09-26,
SE,C00556860,XEALC54,,,ORG,76 Words Company,,,,,,1328 Florida Avenue Northwest,,Washington,DC,20009,G2024,,2024-05-14,1011.11,2024-05-10,1180.13,Digital ad - actual cost (estimated on 5/16/24 48-hour report),24A,,O,,Duarte,John,,,,H,13,CA,Ragsac,Nikki,,,,2024-09-26,
SE,C00556860,XEALC55,,,ORG,76 Words Company,,,,,,1328 Florida Avenue Northwest,,Washington,DC,20009,G2024,,2024-05-14,1011.11,2024-05-10,1180.13,Digital ad - actual cost (estimated on 5/16/24 48-hour report),24A,,O,,Valadao,David,,,,H,22,CA,Ragsac,Nikki,,,,2024-09-26,
SE,C00556860,XEALC56,,,ORG,76 Words Company,,,,,,1328 Florida Avenue Northwest,,Washington,DC,20009,G2024,,2024-05-14,1011.11,2024-05-10,1180.13,Digital ad - actual cost (estimated on 5/16/24 48-hour report),24A,,O,,Garcia,Mike,,,,H,27,CA,Ragsac,Nikki,,,,2024-09-26,
SE,C00556860,XEALC57,,,ORG,76 Words Company,,,,,,1328 Florida Avenue Northwest,,Washington,DC,20009,G2024,,2024-05-14,1011.11,2024-05-10,1180.13,Digital ad - actual cost (estimated on 5/16/24 48-hour report),24A,,O,,Kim,Young,,,,H,40,CA,Ragsac,Nikki,,,,2024-09-26,
SE,C00556860,XEALC58,,,ORG,76 Words Company,,,,,,1328 Florida Avenue Northwest,,Washington,DC,20009,G2024,,2024-05-14,1011.11,2024-05-10,1180.13,Digital ad - actual cost (estimated on 5/16/24 48-hour report),24A,,O,,Calvert,Ken,,,,H,41,CA,Ragsac,Nikki,,,,2024-09-26,
SE,C00556860,XEALC59,,,ORG,76 Words Company,,,,,,1328 Florida Avenue Northwest,,Washington,DC,20009,G2024,,2024-05-14,1011.11,2024-05-10,1180.13,Digital ad - actual cost (estimated on 5/16/24 48-hour report),24A,,O,,Steel,Michelle,,,,H,45,CA,Ragsac,Nikki,,,,2024-09-26,
SE,C00556860,XEALC60,,,ORG,76 Words Company,,,,,,1328 Florida Avenue Northwest,,Washington,DC,20009,G2024,,2024-05-14,1011.11,2024-05-10,1180.13,Digital ad - actual cost (estimated on 5/16/24 48-hour report),24A,,O,,Baugh,Scott,,,,H,47,CA,Ragsac,Nikki,,,,2024-09-26,
SE,C00556860,BE148,,,ORG,Planned Parenthood Affiliates of California,,,,,,"1201 K Street, Suite 710",,Sacramento,CA,95814,G2024,,2024-05-14,169.02,2024-06-27,1180.13,Staff time 4/1-5/31 - actual cost (estimated on 5/16/24 48-hour report),24A,,O,,Baugh,Scott,,,,H,47,CA,Ragsac,Nikki,,,,2024-09-26,
SE,C00556860,BE149,,,ORG,Planned Parenthood Affiliates of California,,,,,,"1201 K Street, Suite 710",,Sacramento,CA,95814,G2024,,2024-05-14,169.02,2024-06-27,1180.13,Staff time 4/1-5/31 - actual cost (estimated on 5/16/24 48-hour report),24A,,O,,Kiley,Kevin,,,,H,03,CA,Ragsac,Nikki,,,,2024-09-26,
SE,C00556860,BE150,,,ORG,Planned Parenthood Affiliates of California,,,,,,"1201 K Street, Suite 710",,Sacramento,CA,95814,G2024,,2024-05-14,169.02,2024-06-27,1180.13,Staff time 4/1-5/31 - actual cost (estimated on 5/16/24 48-hour report),24A,,O,,Steel,Michelle,,,,H,45,CA,Ragsac,Nikki,,,,2024-09-26,
