form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00364778,B854624,,,CCM,Ann Wagner for Congress,,,,,,P.O. Box 50,,Ballwin,MO,63022,P2024,,2023-09-15,2500.00,,Contribution,011,C00495846,,H2MO02102,Wagner,Ann,,,,H,MO,02,,,,,,,,
SB23,C00364778,B854622,,,CCM,Blaine for Congress,,,,,,PO Box 98,,St. Elizabeth,MO,65075,P2024,,2023-09-15,2500.00,,Contribution,011,C00458679,,H8MO09153,Luetkemeyer,Blaine,,,,H,MO,03,,,,,,,,
SB23,C00364778,B854615,,,CCM,Cleaver for Congress,,,,,,P.O. Box 411872,,Kansas City,MO,64141,P2024,,2023-09-15,1000.00,,Contribution,011,C00395848,,H4MO05234,Cleaver,Emanuel,,,,H,MO,05,,,,,,,,
SB23,C00364778,B854629,,,PAC,Congressional Black Caucus PAC,,,,,,PO Box 33079,,Washington,DC,20033,O2023,Not Applicable,2023-09-15,5000.00,,Contribution,011,C00147512,,,,,,,,,, ,,,,,,,,
SB23,C00364778,B854623,,,CCM,David Rouzer for Congress,,,,,,PO Box 3142,,Wilmington,NC,28406,P2024,,2023-09-15,1000.00,,Contribution,011,C00501643,,H2NC07096,Rouzer,David,,,,H,NC,07,,,,,,,,
SB23,C00364778,B854617,,,CCM,Dr. Greg Murphy to Congress,,,,,,P O Box 1131,,Greenville,NC,27835,P2024,,2023-09-15,1000.00,,Contribution,011,C00697649,,H0NC03172,Murphy,Greg,,,,H,NC,03,,,,,,,,
SB23,C00364778,B854628,,,PAC,Forever Y.O.U.N.G. PAC,,,,,,9460 Tegner Road,,Hilmar,CA,95324,O2023,Not Applicable,2023-09-15,2500.00,,Contribution,011,C00683508,,,,,,,,,, ,,,,,,,,
SB23,C00364778,B854620,,,CCM,Friends For Gregory Meeks,,,,,,153-01 Jamaica Ave. Suite 535,,Jamaica,NY,11432,P2024,,2023-09-15,1000.00,,Contribution,011,C00329375,,H8NY06048,Meeks,Gregory,W,,,H,NY,05,,,,,,,,
SB23,C00364778,B854621,,,PAC,Innovation Political Action Committee,,,,,,228 S Washington St Ste 115,,Alexandria,VA,22314,O2023,Not Applicable,2023-09-15,2500.00,,Contribution,011,C00540187,,,,,,,,,, ,,,,,,,,
SB23,C00364778,B854625,,,CCM,Iowans for Zach Nunn,,,,,,PO Box 11,,Bondurant,IA,50035,P2024,,2023-09-15,2000.00,,Contribution,011,C00784389,,H2IA03119,Nunn,Zach,,,,H,IA,03,,,,,,,,
SB23,C00364778,B854627,,,CCM,Jeffries for Congress,,,,,,PO Box 65322,,Washington,DC,20035,P2024,,2023-09-15,1000.00,,Contribution,011,C00503052,,H2NY10092,Jeffries,Hakeem,,,,H,NY,08,,,,,,,,
SB23,C00364778,B854618,,,CCM,Kay Granger Campaign Fund,,,,,,1701 River Run  Suite 1010,,Fort Worth,TX,76107,P2024,,2023-09-15,1000.00,,Contribution,011,C00310532,,H6TX12060,Granger,Kay,,,,H,TX,12,,,,,,,,
