form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00215384,B863571,,,CCM,Carol Alvarado Campaign,,,,,,P.O. Box 230842,,Houston,TX,77223,P2024,,2024-01-05,500.00,,P-2024 State Senate 06 TX,011,,,,Alvarado,Carol,,,,S,TX,06,,,,,,,,
SB29,C00215384,B863558,,,CCM,Ernest Bailes for Texas,,,,,,1000 Bailes Dairy Road,,Sheperd,TX,77371,P2024,,2024-01-05,250.00,,P-2024 State House 18 TX,011,,,,Bailes,Ernest,J,,IV,H,TX,18,,,,,,,,
SB29,C00215384,B863572,,,CCM,Brian Birdwell Campaign,,,,,,P.O. Box 1111,,Granbury,TX,76048,P2026,,2024-01-05,500.00,,P-2026 State Senate 22 TX,011,,,,Birdwell,Brian,,,,S,TX,22,,,,,,,,
SB29,C00215384,B863573,,,CCM,Cesar Blanco for State Senate,,,,,,P.O. Box 27074,,El Paso,TX,79926,P2024,,2024-01-05,500.00,,P-2024 State Senate 29 TX,011,,,,Blanco,Cesar,,,,S,TX,29,,,,,,,,
SB29,C00215384,B863557,,,CCM,Dustin Burrows Campaign,,,,,,PO Box 6170,,Lubbock,TX,79493,P2024,,2024-01-05,500.00,,P-2024 State House 83 TX,011,,,,Burrows,Dustin,,,,H,TX,83,,,,,,,,
SB29,C00215384,B863555,,,CCM,Wayne Christian for Texas,,,,,,204 Houston,,Center,TX,75935,P2028,,2024-01-05,2500.00,,P-2028 Railroad Comm.  TX,011,,,,Christian,Wayne,,,,,TX, ,,,,,,,,
SB29,C00215384,B863559,,,CCM,Tom Craddick Campaign,,,,,,2 Lakes Drive,,Midland,TX,79705,P2024,,2024-01-05,500.00,,P-2024 State House 82 TX,011,,,,Craddick,Tom,,,,H,TX,82,,,,,,,,
SB29,C00215384,B863560,,,CCM,Drew Darby Campaign,,,,,,P.O. Box 3284,,San Angelo,TX,76902,P2024,,2024-01-05,500.00,,P-2024 State House 72 TX,011,,,,Darby,Drew,,,,H,TX,72,,,,,,,,
SB29,C00215384,B863561,,,CCM,Erin Gamez Committee,,,,,,777 E. Harrison Street,,Brownsville,TX,78520,P2024,,2024-01-05,250.00,,P-2024 State House 38 TX,011,,,,Gamez,Erin,,,,H,TX,38,,,,,,,,
SB29,C00215384,B863562,,,CCM,Mary Gonzales Campaign,,,,,,P.O. Box 450,,Clint,TX,79836,P2024,,2024-01-05,250.00,,P-2024 State House 75 TX,011,,,,Gonzales,Mary,,,,H,TX,75,,,,,,,,
SB29,C00215384,B863574,,,CCM,Kelly Hancock for Texas Senate,,,,,,4908 Dory Court,,North Richland Hills,TX,76180,P2026,,2024-01-05,500.00,,P-2026 State Senate 09 TX,011,,,,Hancock,Kelly,,,,S,TX,09,,,,,,,,
SB29,C00215384,B863554,,,CCM,Glenn Hegar Campaign,,,,,,815-A Brazos #389,,Austin,TX,78701,P2026,,2024-01-05,1000.00,,P-2026 State Comptroller  TX,011,,,,Hegar,Glenn,,,,,TX, ,,,,,,,,
SB29,C00215384,B863563,,,CCM,Justin Holland Campaign,,,,,,3021 Ridge Road Suite A Box 79,,Rockwall,TX,75032,P2024,,2024-01-05,250.00,,P-2024 State House 33 TX,011,,,,Holland,Justin,,,,H,TX,33,,,,,,,,
SB29,C00215384,B863575,,,CCM,Joan Huffman Campaign,,,,,,3100 Edloe St. Suite 220,,Houston,TX,77027,P2024,,2024-01-05,500.00,,P-2024 State Senate 17 TX,011,,,,Huffman,Joan,,,,S,TX,17,,,,,,,,
