form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00571695,EB108,,,COM,Sharice for Congress,,,,,,13851 63rd St.,Num 303,Shawnee,KS,66216,P2024,,2024-07-11,1000.00,,,011,C00670034,Sharice for Congress,,Davids,Sharice,,,,H,KS,03,,,,,,,,
SB23,C00571695,EB109,,,COM,Sharice for Congress,,,,,,13851 63rd St.,Num 303,Shawnee,KS,66216,P2024,,2024-07-11,-1000.00,,Void Check originally issued 06/14/2024,011,C00670034,Sharice for Congress,,Davids,Sharice,,,,H,KS,03,,,,,,,,
SB23,C00571695,EB113,,,CCM,Barbara Lee for Congress,,,,,,333 Hegenberger Road,Suite 369,Oakland,CA,94621,G2024,,2024-07-30,-1000.00,,Void Check originally issued 06/14/2024,011,C00331769,Barbara Lee for Congress,,Lee,Barbara,,,,H,CA,12,,,,,,,,
SB23,C00571695,EB117,,,CCM,Barbara Lee for Congress,,,,,,333 Hegenberger Road,Suite 369,Oakland,CA,94621,G2024,,2024-07-30,1000.00,,,011,C00331769,Barbara Lee for Congress,,Lee,Barbara,,,,H,CA,12,,,,,,,,
SB23,C00571695,EB115,,,CCM,Dr. Kim Schrier for Congress,,,,,,PO Box 2728,,Issaquah,WA,98027,P2024,,2024-07-30,1000.00,,,011,C00652628,Dr. Kim Schrier for Congress,,Schrier,Kim,,,,H,WA,08,,,,,,,,
SB23,C00571695,EB119,,,CCM,Dr. Kim Schrier for Congress,,,,,,PO Box 2728,,Issaquah,WA,98027,P2024,,2024-07-30,-1000.00,,Void Check originally issued 06/14/2024,011,C00652628,Dr. Kim Schrier for Congress,,Schrier,Kim,,,,H,WA,08,,,,,,,,
SB23,C00571695,EB112,,,CCM,Kaptur for Congress,,,,,,545 E Town St,,Columbus,OH,43215,G2024,,2024-07-30,-1000.00,,Void Check originally issued 06/14/2024,011,C00154625,Kaptur for Congress,,Kaptur,Marcy,,,,H,OH,09,,,,,,,,
SB23,C00571695,EB116,,,CCM,Kaptur for Congress,,,,,,545 E Town St,,Columbus,OH,43215,G2024,,2024-07-30,1000.00,,,011,C00154625,Kaptur for Congress,,Kaptur,Marcy,,,,H,OH,09,,,,,,,,
SB23,C00571695,EB114,,,COM,Sharice for Congress,,,,,,13851 63rd St.,Num 303,Shawnee,KS,66216,P2024,,2024-07-30,-1000.00,,Void Check originally issued 07/11/2024,011,C00670034,Sharice for Congress,,Davids,Sharice,,,,H,KS,03,,,,,,,,
SB23,C00571695,EB118,,,COM,Sharice for Congress,,,,,,13851 63rd St.,Num 303,Shawnee,KS,66216,P2024,,2024-07-30,1000.00,,,011,C00670034,Sharice for Congress,,Davids,Sharice,,,,H,KS,03,,,,,,,,
