form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00107615,SB23.11233,,,CCM,ADRIAN SMITH FOR CONGRESS,,,,,,3321 AVENUE I,SUITE 6,SCOTTSBLUFF,NE,69361,G2023,,2023-02-21,1000.00,,,011,C00412890,ADRIAN SMITH FOR CONGRESS,H6NE03115,SMITH,ADRIAN,,,,H,NE,03,,,,,,,,
SB23,C00107615,SB23.11205,,,CCM,Claudia Tenney for Congress,,,,,,P O Box 378,,Victor,NY,14564,G2023,,2023-06-28,1000.00,,,011,,Claudia Tenney for Congress,,Tenney,Claudia,,,,,,,,,,,,,,
SB23,C00107615,SB23.11223,,,CCM,COMMITTEE TO RE-ELECT NYDIA M. VELAZQUEZ TO CONGRESS,,,,,,315 Inspiration Lane,,Gaithersburg,MD,20878,G2023,,2023-03-21,2500.00,,,011,C00271312,COMMITTEE TO RE-ELECT NYDIA M. VELAZQUEZ TO CONGRESS,H2NY00010,VELAZQUEZ,NYDIA M,,,,H,NY,12,,,,,,,,
SB23,C00107615,SB23.11222,,,CCM,DEFEND OUR CONSERVATIVE SENATE PAC (DOC'S PAC),,,,,,PO BOX 26141,,ALEXANDRIA,VA,22313,G2023,,2023-04-05,5000.00,,,011,C00632323,DEFEND OUR CONSERVATIVE SENATE PAC (DOC'S PAC),,,,,,,,,,,,,,,,,
SB23,C00107615,SB23.11227,,,CCM,Democratic Congressional Campaign Committee,,,,,,430 S Capitol St SE,2nd floor,Washington,DC,20003,,,2023-03-02,5000.00,,,011,,Democratic Congressional Campaign Committee,,,,,,,,,,,,,,,,,
SB23,C00107615,SB23.11236,,,CCM,FRIENDS OF DAN KILDEE,,,,,,P.O. BOX 248,,FLINT,MI,48501,G2023,,2023-01-24,2500.00,,,011,C00499947,FRIENDS OF DAN KILDEE,H2MI05119,KILDEE,DANIEL T.,,,,H,MI,05,,,,,,,,
SB23,C00107615,SB23.11219,,,CCM,FRIENDS OF DAVID SCHWEIKERT,,,,,,228 S WASHINGTON STREET,STE 115,ALEXANDRIA,VA,22314,G2023,,2023-05-04,1500.00,,,011,C00540617,FRIENDS OF DAVID SCHWEIKERT,H4AZ06045,SCHWEIKERT,DAVID,,,,H,AZ,06,,,,,,,,
SB23,C00107615,SB23.11232,,,CCM,FRIENDS OF JOHN BARRASSO,,,,,,PO BOX 52008,,CASPER,WY,82605,G2023,,2023-02-21,1500.00,,,011,C00436386,FRIENDS OF JOHN BARRASSO,S6WY00068,BARRASSO,JOHN A,,,,S,WY,00,,,,,,,,
SB23,C00107615,SB23.11214,,,CCM,FRIENDS OF JOHN BARRASSO,,,,,,PO BOX 52008,,CASPER,WY,82605,G2023,,2023-06-15,2500.00,,,011,C00436386,FRIENDS OF JOHN BARRASSO,S6WY00068,BARRASSO,JOHN A,,,,S,WY,00,,,,,,,,
SB23,C00107615,SB23.11215,,,PAC,GREG STEUBE FOR CONGRESS,,,,,,5317 FRUITVILLE RD,# 102,SARASOTA,FL,34232,G2023,,2023-06-14,1000.00,,,011,,,H8FL17053,STEUBE,GREG,,,,H,FL,17,,,,,,,,
SB23,C00107615,SB23.11235,,,CCM,HOYER'S MAJORITY FUND,,,,,,700 13TH STREET NW,SUITE 600,WASHINGTON,DC,20005,G2023,,2023-02-02,2500.00,,,011,C00513002,HOYER'S MAJORITY FUND,H2MD05155,HOYER,STENY HAMILTON,,,,H,MD,05,,,,,,,,
SB23,C00107615,SB23.11237,,,CCM,JASON SMITH FOR CONGRESS,,,,,,PO BOX 1324,,CAPE GIRARDEAU,MO,63702,G2023,,2023-01-19,5000.00,,,011,C00541862,JASON SMITH FOR CONGRESS,H4MO08162,SMITH,JASON T,,,,H,MO,08,,,,,,,,
SB23,C00107615,SB23.11221,,,CCM,LAHOOD FOR CONGRESS,,,,,,P.O. BOX 10735,,PEORIA,IL,61612,G2023,,2023-04-05,5000.00,,,011,C00575050,LAHOOD FOR CONGRESS,H6IL18088,LAHOOD,DARIN MCKAY,,,,H,IL,18,,,,,,,,
SB23,C00107615,SB23.11229,,,CCM,Larson for Congress,,,,,,P O Box 261172,,Hartford,CT,06126,G2023,,2023-02-23,1500.00,,,011,,Larson for Congress,,Larson,John,,,,,,,,,,,,,,
SB23,C00107615,SB23.11208,,,CCM,Max Miller for Congress,,,,,,19525 Hillard Blvd #16010,,Rocky River,OH,44116,G2023,,2023-06-28,1000.00,,,011,,Max Miller for Congress,,Miller,Max,,,,,,,,,,,,,,
