form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,dissemination_date,expenditure_amount,disbursement_date,calendar_y_t_d_per_election_office,expenditure_purpose_descrip,category_code,payee_cmtte_fec_id_number,support_oppose_code,candidate_id_number,candidate_last_name,candidate_first_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office,candidate_district,candidate_state,completing_last_name,completing_first_name,completing_middle_name,completing_prefix,completing_suffix,date_signed,memo_code,memo_text_description
SE,C00738732,SE.4345,,,ORG,Clean Water Action,,,,,,1444 Eye Street NW,Suite 400,Washington,DC,20005,G2024,,2024-08-14,2000.00,2024-09-30,2000.00,Canvassing,001,C00738732,S,P00009423,HARRIS,KAMALA,,,,P,,,Gipson,LeWanda,,,,2025-12-12,
SE,C00738732,SE.4346,,,ORG,Clean Water Action,,,,,,1444 Eye Street NW,Suite 400,Washington,DC,20005,G2024,,2024-09-30,198.30,2024-09-30,2198.30,Canvassing,001,C00738732,S,P00009423,HARRIS,KAMALA,,,,P,,,Gipson,LeWanda,,,,2025-12-12,
SE,C00738732,SE.4354,,,ORG,Clean Water Action,,,,,,1444 Eye Street NW,Suite 400,Washington,DC,20005,G2024,,2024-09-30,198.30,2024-09-30,198.30,Canvassing,001,C00738732,S,S6PA00217,CASEY,ROBERT P. JR.,,,,S,,PA,Gipson,LeWanda,,,,2025-12-12,
SE,C00738732,SE.4478,,,ORG,Clean Water Action,,,,,,1444 Eye Street NW,Suite 400,Washington,DC,20005,G2024,,2024-08-15,1375.00,2024-09-30,3573.30,Canvassing,001,C00738732,S,P00009423,HARRIS,KAMALA,,,,P,,,Gipson,LeWanda,,,,2025-12-12,
SE,C00738732,SE.4480,,,ORG,Clean Water Action,,,,,,1444 Eye Street NW,Suite 400,Washington,DC,20005,G2024,,2024-08-16,625.00,2024-09-30,4198.30,Canvassing,001,C00738732,S,P00009423,HARRIS,KAMALA,,,,P,,,Gipson,LeWanda,,,,2025-12-12,
SE,C00738732,SE.4481,,,ORG,Clean Water Action,,,,,,1444 Eye Street NW,Suite 400,Washington,DC,20005,G2024,,2024-08-20,1625.00,2024-09-30,5823.30,Canvassing,001,C00738732,S,P00009423,HARRIS,KAMALA,,,,P,,,Gipson,LeWanda,,,,2025-12-12,
SE,C00738732,SE.4482,,,ORG,Clean Water Action,,,,,,1444 Eye Street NW,Suite 400,Washington,DC,20005,G2024,,2024-08-21,2000.00,2024-09-30,7823.30,Canvassing,001,C00738732,S,P00009423,HARRIS,KAMALA,,,,P,,,Gipson,LeWanda,,,,2025-12-12,
SE,C00738732,SE.4483,,,ORG,Clean Water Action,,,,,,1444 Eye Street NW,Suite 400,Washington,DC,20005,G2024,,2024-08-22,1500.00,2024-09-30,9323.30,Canvassing,001,C00738732,S,P00009423,HARRIS,KAMALA,,,,P,,,Gipson,LeWanda,,,,2025-12-12,
SE,C00738732,SE.4484,,,ORG,Clean Water Action,,,,,,1444 Eye Street NW,Suite 400,Washington,DC,20005,G2024,,2024-08-27,625.00,2024-09-30,9948.30,Canvassing,001,C00738732,S,P00009423,HARRIS,KAMALA,,,,P,,,Gipson,LeWanda,,,,2025-12-12,
SE,C00738732,SE.4485,,,ORG,Clean Water Action,,,,,,1444 Eye Street NW,Suite 400,Washington,DC,20005,G2024,,2024-08-28,1250.00,2024-09-30,11198.30,Canvassing,001,C00738732,S,P00009423,HARRIS,KAMALA,,,,P,,,Gipson,LeWanda,,,,2025-12-12,
SE,C00738732,SE.4486,,,ORG,Clean Water Action,,,,,,1444 Eye Street NW,Suite 400,Washington,DC,20005,G2024,,2024-08-29,875.00,2024-09-30,12073.30,Canvassing,001,C00738732,S,P00009423,HARRIS,KAMALA,,,,P,,,Gipson,LeWanda,,,,2025-12-12,
SE,C00738732,SE.4487,,,ORG,Clean Water Action,,,,,,1444 Eye Street NW,Suite 400,Washington,DC,20005,G2024,,2024-08-30,1000.00,2024-09-30,13073.30,Canvassing,001,C00738732,S,P00009423,HARRIS,KAMALA,,,,P,,,Gipson,LeWanda,,,,2025-12-12,
SE,C00738732,SE.4488,,,ORG,Clean Water Action,,,,,,1444 Eye Street NW,Suite 400,Washington,DC,20005,G2024,,2024-09-04,1250.00,2024-09-30,14323.30,Canvassing,001,C00738732,S,P00009423,HARRIS,KAMALA,,,,P,,,Gipson,LeWanda,,,,2025-12-12,
SE,C00738732,SE.4489,,,ORG,Clean Water Action,,,,,,1444 Eye Street NW,Suite 400,Washington,DC,20005,G2024,,2024-09-06,1500.00,2024-09-30,15823.30,Canvassing,001,C00738732,S,P00009423,HARRIS,KAMALA,,,,P,,,Gipson,LeWanda,,,,2025-12-12,
SE,C00738732,SE.4490,,,ORG,Clean Water Action,,,,,,1444 Eye Street NW,Suite 400,Washington,DC,20005,G2024,,2024-09-10,1375.00,2024-09-30,17198.30,Canvassing,001,C00738732,S,P00009423,HARRIS,KAMALA,,,,P,,,Gipson,LeWanda,,,,2025-12-12,
SE,C00738732,SE.4491,,,ORG,Clean Water Action,,,,,,1444 Eye Street NW,Suite 400,Washington,DC,20005,G2024,,2024-09-11,1250.00,2024-09-30,18448.30,Canvassing,001,C00738732,S,P00009423,HARRIS,KAMALA,,,,P,,,Gipson,LeWanda,,,,2025-12-12,
SE,C00738732,SE.4492,,,ORG,Clean Water Action,,,,,,1444 Eye Street NW,Suite 400,Washington,DC,20005,G2024,,2024-09-13,1062.50,2024-09-30,19510.80,Canvassing,001,C00738732,S,P00009423,HARRIS,KAMALA,,,,P,,,Gipson,LeWanda,,,,2025-12-12,
SE,C00738732,SE.4493,,,ORG,Clean Water Action,,,,,,1444 Eye Street NW,Suite 400,Washington,DC,20005,G2024,,2024-09-14,250.00,2024-09-30,19760.80,Canvassing,001,C00738732,S,P00009423,HARRIS,KAMALA,,,,P,,,Gipson,LeWanda,,,,2025-12-12,
SE,C00738732,SE.4494,,,ORG,Clean Water Action,,,,,,1444 Eye Street NW,Suite 400,Washington,DC,20005,G2024,,2024-09-17,937.50,2024-09-30,20698.30,Canvassing,001,C00738732,S,P00009423,HARRIS,KAMALA,,,,P,,,Gipson,LeWanda,,,,2025-12-12,
SE,C00738732,SE.4495,,,ORG,Clean Water Action,,,,,,1444 Eye Street NW,Suite 400,Washington,DC,20005,G2024,,2024-09-18,875.00,2024-09-30,21573.30,Canvassing,001,C00738732,S,P00009423,HARRIS,KAMALA,,,,P,,,Gipson,LeWanda,,,,2025-12-12,
SE,C00738732,SE.4496,,,ORG,Clean Water Action,,,,,,1444 Eye Street NW,Suite 400,Washington,DC,20005,G2024,,2024-09-19,875.00,2024-09-30,22448.30,Canvassing,001,C00738732,S,P00009423,HARRIS,KAMALA,,,,P,,,Gipson,LeWanda,,,,2025-12-12,
