form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00235739,B867659,,,CCM,Committee to Elect Becky Beard,,,,,,P.O. Box 85,,Elliston,MT,59728,P2024,,2024-03-13,300.00,,P-2024 State Senate 38 MT,011,,,,Beard,Becky,,,,S,MT,38,,,,,,,,
SB29,C00235739,B867652,,,CCM,Ed Buttrey for House,,,,,,708 Central Avenue,,Great Falls,MT,59401,P2024,,2024-03-13,250.00,,P-2024 State House 21 MT,011,,,,Buttrey,Ed,,,,H,MT,21,,,,,,,,
SB29,C00235739,B867648,,,CCM,Julie Dooling for House,,,,,,P.O. Box 1933,,Helena,MT,59624,P2024,,2024-03-13,250.00,,P-2024 State House 84 MT,011,,,,Dooling,Julie,,,,H,MT,84,,,,,,,,
SB29,C00235739,B867655,,,CCM,Committee to Elect Dave Fern,,,,,,P.O. Box 4151,,Whitefish,MT,59937,P2024,,2024-03-13,200.00,,P-2024 State Senate 02 MT,011,,,,Fern,Dave,,,,S,MT,02,,,,,,,,
SB29,C00235739,B867651,,,CCM,Steven J. Fitzpatrick Campaign,,,,,,P.O. Box 7192,,Great Falls,MT,59406,P2024,,2024-03-13,250.00,,P-2024 State House 24 MT,011,,,,Fitzpatrick,Steven,,,,H,MT,24,,,,,,,,
SB29,C00235739,B867667,,,CCM,Committee to Elect Wylie Galt,,,,,,P.O. Box 2,,Martinsdale,MT,59053,P2024,,2024-03-13,300.00,,P-2024 State Senate 39 MT,011,,,,Galt,Wylie,,,,S,MT,39,,,,,,,,
SB29,C00235739,B867662,,,CCM,Derek Harvey for Senate,,,,,,PO Box 3111,,Butte,MT,59701,P2024,,2024-03-13,300.00,,P-2024 State Senate 37 MT,011,,,,Harvey,Derek,,,,S,MT,37,,,,,,,,
SB29,C00235739,B867664,,,CCM,Committee to Elect Greg Hertz,,,,,,P.O. Box 1747,,Polson,MT,59860,P2024,,2024-03-13,450.00,,P-2024 State Senate 7 MT,011,,,,Hertz,Greg,,,,S,MT,07,,,,,,,,
SB29,C00235739,B867661,,,CCM,Committee to Elect Rhonda Knudsen,,,,,,P.O. Box 734,,Culbertson,MT,59218,P2024,,2024-03-13,300.00,,P-2024 State Senate 15 MT,011,,,,Knudsen,Rhonda,,,,S,MT,15,,,,,,,,
SB29,C00235739,B867658,,,CCM,Committee to Elect Denley Loge,,,,,,1296 4 Mile Road,,St. Regis,MT,59866,P2024,,2024-03-13,300.00,,P-2024 State Senate 45 MT,011,,,,Loge,Denley,,,,S,MT,45,,,,,,,,
SB29,C00235739,B867653,,,CCM,Bill Mercer for House,,,,,,P.O. Box 2118,,Billings,MT,59103,P2024,,2024-03-13,250.00,,P-2024 State House 52 MT,011,,,,Mercer,Bill,,,,H,MT,52,,,,,,,,
SB29,C00235739,B867656,,,CCM,Committee to Elect Chris Pope,,,,,,P.O. Box 6546,,Bozeman,MT,59771,P2024,,2024-03-13,300.00,,P-2024 State Senate 33 MT,011,,,,Pope,Christopher,,,,S,MT,33,,,,,,,,
SB29,C00235739,B867663,,,CCM,Matt Regier for House,,,,,,P.O. Box 9763,,Kalispell,MT,59904,P2024,,2024-03-13,300.00,,P-2024 State Senate 5 MT,011,,,,Regier,Matt,,,,S,MT,05,,,,,,,,
SB29,C00235739,B867654,,,CCM,Amy Regier for State House,,,,,,P.O. Box 10466,,Kalispell,MT,59904,P2024,,2024-03-13,250.00,,P-2024 State House 6 MT,011,,,,Reiger,Amy,,,,H,MT,06,,,,,,,,
SB29,C00235739,B867650,,,CCM,Seekins-Crowe for Montana House of Representatives,,,,,,480 Pinon Drive,,Billings,MT,59105,P2024,,2024-03-13,250.00,,P-2024 State House 39 MT,011,,,,Seekins-Crowe,Kerri,,,,H,MT,39,,,,,,,,
