form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00011114,500026756,,,CCM,ADAM SMITH FOR CONGRESS COMMITTEE,,,,,,P.O. Box 578,,Renton,WA,980570578,P2024,,2023-03-27,2500.00,0.00,Contribution,011,C00304709,,,Smith,Adam,,Rep.,,H,WA,09,,,,,,,,
SB23,C00011114,500026720,,,CCM,ADRIANO ESPAILLAT FOR CONGRESS,,,,,,P.O. Box H,,New York,NY,100340248,P2024,,2023-03-27,2500.00,0.00,Contribution,011,C00701953,,,Espaillat,Adriano,,Rep.,,H,NY,13,,,,,,,,
SB23,C00011114,500026512,,,PAC,ALLIANCE FOR RETIRED AMERICANS POLITICAL ACTION FUND,,,,,,"815 16th Street, NW, 4th Floor - N",,Washington,DC,200064101,O2023,2023 PAC,2023-03-01,5000.00,0.00,Federal PAC,011,C00436188,ALLIANCE FOR RETIRED AMERICANS POLITICAL ACTION FUND,,,,,,,,,,,,,,,,,
SB23,C00011114,500026688,,,CCM,ANDRE CARSON FOR CONGRESS,,,,,,P.O. Box 1863,,Indianapolis,IN,462061863,P2024,,2023-03-27,2500.00,0.00,Contribution,011,C00442921,,,Carson,Andre,,Rep.,,H,IN,07,,,,,,,,
SB23,C00011114,500026734,,,CCM,Andrea Salinas for Oregon,,,,,,P.O. Box 230985,,Tigard,OR,972810985,P2024,,2023-03-27,2500.00,0.00,Contribution,011,C00793703,,,SALINAS,ANDREA,,Rep.,,H,OR,06,,,,,,,,
SB23,C00011114,500026710,,,CCM,ANDY KIM FOR CONGRESS,,,,,,P.O. Box 211,,Marlton,NJ,080530211,P2024,,2023-03-27,2500.00,0.00,Contribution,011,C00648220,,,Kim,Andy,,Rep.,,H,NJ,03,,,,,,,,
SB23,C00011114,500026702,,,CCM,ANGIE CRAIG FOR CONGRESS,,,,,,P.O. Box 22116,,Eagan,MN,551220116,P2024,,2023-03-27,2500.00,0.00,Contribution,011,C00575209,,,Craig,ANGELA,DAWN,Rep.,,H,MN,02,,,,,,,,
SB23,C00011114,500026659,,,CCM,BARRAGAN FOR CONGRESS,,,,,,"1840 South Gaffey Street, #421",,San Pedro,CA,907315324,P2024,,2023-03-27,2500.00,0.00,Contribution,011,C00577353,,,Barragan,Nanette,,Rep.,,H,CA,44,,,,,,,,
SB23,C00011114,500026729,,,CCM,BEATTY FOR CONGRESS,,,,,,"222 East Town Street, Suite 2W",,Columbus,OH,432154616,P2024,,2023-03-27,2500.00,0.00,Contribution,011,C00507368,,,Beatty,Joyce,,Rep.,,H,OH,03,,,,,,,,
SB23,C00011114,500026788,,,CCM,BECCA BALINT FOR VERMONT,,,,,,P.O. Box 291,,Burlington,VT,054020291,P2024,,2023-03-22,2500.00,0.00,Contribution,011,C00797175,,,Balint,Becca,,Rep.,,H,VT,00,,,,,,,,
SB23,C00011114,500026627,,,CCM,"Ben Cardin for Senate, Inc.",,,,,,P.O. Box 21093,,Catonsville,MD,212280593,P2024,,2023-03-27,2500.00,0.00,Contribution,011,C00411587,,,Cardin,Ben,,Sen.,,S,MD,00,,,,,,,,
SB23,C00011114,500026685,,,CCM,BILL FOSTER FOR CONGRESS,,,,,,P.O. Box 9104,,Aurora,IL,605989104,P2024,,2023-03-27,2500.00,0.00,Contribution,011,C00435099,,,Foster,Bill,,Rep.,,H,IL,11,,,,,,,,
SB23,C00011114,500026732,,,CCM,BLUMENAUER FOR CONGRESS,,,,,,"1631 NE Broadway, #343",,Portland,OR,972321425,P2024,,2023-03-27,2500.00,0.00,Contribution,011,C00307314,,,Blumenauer,Earl,,Rep.,,H,OR,03,,,,,,,,
SB23,C00011114,500026731,,,CCM,BONAMICI FOR CONGRESS,,,,,,P.O. Box 1632,,Beaverton,OR,970751632,P2024,,2023-03-27,2500.00,0.00,Contribution,011,C00500421,,,Bonamici,SUZANNE,,Rep.,,H,OR,01,,,,,,,,
SB23,C00011114,500026714,,,CCM,BONNIE WATSON COLEMAN FOR CONGRESS,,,,,,"600 Pennsylvania Avenue, SE, #1518",,Washington,DC,200037508,P2024,,2023-03-27,2500.00,0.00,Contribution,011,C00558437,,,Watson Coleman,Bonnie,,Rep.,,H,NJ,12,,,,,,,,
SB23,C00011114,500026721,,,CCM,BOWMAN FOR CONGRESS,,,,,,"81 Pondfield Road, Suite D 351",,Bronxville,NY,107083818,P2024,,2023-03-27,2500.00,0.00,Contribution,011,C00709196,,,BOWMAN,JAMAAL,,Rep.,,H,NY,16,,,,,,,,
SB23,C00011114,500026725,,,CCM,BRIAN HIGGINS FOR CONGRESS,,,,,,P.O. Box 28,,Buffalo,NY,142200028,P2024,,2023-03-27,2500.00,0.00,Contribution,011,C00401034,,,Higgins,Brian,,Rep.,,H,NY,26,,,,,,,,
SB23,C00011114,500026666,,,CCM,Caraveo for Congress,,,,,,P.O. Box 953,,Eastlake,CO,806140953,P2024,,2023-03-27,2500.00,0.00,Contribution,011,C00787788,,,Caraveo,Yadira,,Rep.,,H,CO,08,,,,,,,,
SB23,C00011114,500026741,,,CCM,CARTWRIGHT FOR CONGRESS,,,,,,P.O. Box 414,,Scranton,PA,185010414,P2024,,2023-03-27,2500.00,0.00,Contribution,011,C00509968,,,Cartwright,Matt,,Rep.,,H,PA,08,,,,,,,,
SB23,C00011114,500026794,,,CCM,Case for Congress,,,,,,P.O. Box 2941,,Honolulu,HI,968022941,P2024,,2023-03-22,2500.00,0.00,Contribution,011,C00680918,,,CASE,EDWARD,,Rep.,,H,HI,01,,,,,,,,
SB23,C00011114,500026742,,,CCM,Chris Deluzio for Congress,,,,,,P.O. Box 16210,,Pittsburgh,PA,152420210,P2024,,2023-03-27,2500.00,0.00,Contribution,011,C00787648,,,Deluzio,Christopher,,Rep.,,H,PA,17,,,,,,,,
SB23,C00011114,500026709,,,CCM,Chris Pappas for Congress,,,,,,P.O. Box 313,,Manchester,NH,031050313,P2024,,2023-03-27,2500.00,0.00,Contribution,011,C00660464,,,PAPPAS,CHRIS,,Rep.,,H,NH,01,,,,,,,,
SB23,C00011114,500026739,,,CCM,CHRISSY HOULAHAN FOR CONGRESS,,,,,,P.O. Box 222,,Devon,PA,193330222,P2024,,2023-03-27,2500.00,0.00,Contribution,011,C00637371,,,Houlahan,Chrissy,,Rep.,,H,PA,06,,,,,,,,
SB23,C00011114,500026681,,,CCM,CHUY GARCIA FOR CONGRESS,,,,,,137 N. 14th Avenue,,Melrose Park,IL,601603907,P2024,,2023-03-27,2500.00,0.00,Contribution,011,C00661777,,,Garcia,Chuy,,Rep.,,H,IL,04,,,,,,,,
SB23,C00011114,500026735,,,CCM,CITIZENS FOR BOYLE,,,,,,P.O. Box 14310,,Philadelphia,PA,191150310,P2024,,2023-03-27,2500.00,0.00,Contribution,011,C00543363,,,Boyle,BRENDAN,,Rep.,,H,PA,02,,,,,,,,
SB23,C00011114,500026719,,,CCM,Clarke for Congress,,,,,,P.O. Box 250200,,Brooklyn,NY,112250200,P2024,,2023-03-27,2500.00,0.00,Contribution,011,C00415331,,,Clarke,Yvette,,Rep.,,H,NY,09,,,,,,,,
SB23,C00011114,500026744,,,CCM,COHEN FOR CONGRESS,,,,,,349 Kenilworth Place,,Memphis,TN,381125405,P2024,,2023-03-27,2500.00,0.00,Contribution,011,C00422980,,,Cohen,Steve,,Rep.,,H,TN,09,,,,,,,,
SB23,C00011114,500026677,,,CCM,COMMITTEE TO RE-ELECT HENRY HANK JOHNSON,,,,,,"4153 Flat Shoals Pkwy., Ste. 322,",,Decatur,GA,300344106,P2024,,2023-03-27,2500.00,0.00,Contribution,011,C00418293,,,"Johnson, Jr.",Hank,Hank,Rep.,,H,GA,04,,,,,,,,
SB23,C00011114,500026717,,,CCM,COMMITTEE TO RE-ELECT NYDIA M. VELAZQUEZ TO CONGRESS,,,,,,315 Inspiration Lane,,Gaithersburg,MD,208785808,P2024,,2023-03-27,2500.00,0.00,Contribution,011,C00271312,,,Velazquez,Nydia M.,,Rep.,,H,NY,07,,,,,,,,
