form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB22,C00389429,SB22.9805,,,CCM,BRAD KNOTT FOR CONGRESS,,,,,,PO BOX 97275,,RALEIGH,NC,27624,G2024,,2024-06-27,2000.00,,,,C00855361,,,,,,,,H,NC,13,,,,,,,,
SB22,C00389429,SB22.9793,,,CCM,CISCOMANI FOR CONGRESS,,,,,,PO BOX 35103,,TUCSON,AZ,85740,P2024,,2024-06-27,2500.00,,,,C00786194,,,,,,,,H,AZ,06,,,,,,,,
SB22,C00389429,SB22.9781,,,CCM,CITIZENS TO ELECT RICK LARSEN,,,,,,PO Box 326,,Everett,WA,98206,P2024,,2024-06-27,2500.00,,,,C00345546,,,,,,,,H,WA,02,,,,,,,,
SB22,C00389429,SB22.9787,,,CCM,COLLINS FOR CONGRESS,,,,,,PO BOX 6491,,ATHENS,GA,30604,G2024,,2024-06-27,2500.00,,,,C00544684,,,,,,,,H,GA,10,,,,,,,,
SB22,C00389429,SB22.9801,,,CCM,Dan Newhouse for Congress,,,,,,PO BOX 10949,,yakima,WA,98909,P2024,,2024-06-27,2500.00,,,,c00559393,,,,,,,,H,WA,04,,,,,,,,
SB22,C00389429,SB22.9795,,,CCM,DAVE TAYLOR FOR CONGRESS,,,,,,9856 ARCHER LN,,DUBLIN,OH,43017,,,2024-06-27,2500.00,,,,C00860213,,,,,,,,H,OH,02,,,,,,,,
SB22,C00389429,SB22.9799,,,CCM,DAVID ROUZER FOR CONGRESS,,,,,,PO BOX 3142,,WILMINGTON,NC,28406,G2024,,2024-06-27,2500.00,,,,C00501643,,,,,,,,H,NC,07,,,,,,,,
SB22,C00389429,SB22.9794,,,CCM,DIANA FOR CONGRESS,,,,,,PO BOX 7208,,KINGSPORT,TN,37664,,,2024-06-27,2500.00,,,,C00741090,,,,,,,,H,TN,01,,,,,,,,
SB22,C00389429,SB22.9798,,,CCM,FRIENDS OF DAVID SCHWEIKERT,,,,,,PO BOX 15785,,PHOENIX,AZ,85060,G2024,,2024-06-27,5000.00,,,,C00540617,,,,,,,,H,AZ,06,,,,,,,,
SB22,C00389429,SB22.9804,,,CCM,GUTHRIE FOR CONGRESS,,,,,,PO BOX 9639,,BOWLING GREEN,KY,42102,G2024,,2024-06-27,2500.00,,,,C00445023,,,,,,,,H,KY,02,,,,,,,,
SB22,C00389429,SB22.9807,,,CCM,HUIZENGA FOR CONGRESS,,,,,,PO BOX 254,,ZEELAND,MI,49464,P2024,,2024-06-27,4000.00,,,,C00459297,,,,,,,,H,MI,02,,,,,,,,
SB22,C00389429,SB22.9791,,,CCM,KEVIN KILEY FOR CONGRESS,,,,,,9458 TREELAKE RD.,,GRANITE BAY,CA,95746,G2024,,2024-06-27,2000.00,,,,C00801985,,,,,,,,H,CA,03,,,,,,,,
SB22,C00389429,SB22.9800,,,CCM,LAHOOD FOR CONGRESS,,,,,,P.O. BOX 10735,,PEORIA,IL,61612,G2024,,2024-06-27,1000.00,,,,C00575050,,,,,,,,H,IL,18,,,,,,,,
SB22,C00389429,SB22.9790,,,CCM,LISA MCCLAIN FOR CONGRESS,,,,,,PO BOX 327,,ROMEO,MI,48065,P2024,,2024-06-27,4000.00,,,,C00726042,,,,,,,,H,MI,09,,,,,,,,
SB22,C00389429,SB22.9789,,,CCM,LORI CHAVEZ-DEREMER FOR CONGR,,,,,,11805 SE EASTBOURNE LANE,,HAPPY VALLEY,OR,97086,G2024,,2024-06-27,5000.00,,,,C00784520,,,,,,,,H,OR,05,,,,,,,,
SB22,C00389429,SB22.9784,,,CCM,MCCONNELL FOR THE MAJORITY,,,,,,228 S WASHINGTON ST STE 115,,ALEXANDRIA,VA,22314,G2024,,2024-06-27,2500.00,,,,C00548651,,,,,,,,S,KY,00,,,,,,,,
SB22,C00389429,SB22.9786,,,CCM,MILLER-MEEKS FOR CONGRESS,,,,,,PO BOX 33,,OTTUMWA,IA,52501,G2024,,2024-06-27,5000.00,,,,C00558825,,,,,,,,H,IA,01,,,,,,,,
SB22,C00389429,SB22.9783,,,CCM,RAND PAUL FOR US SENATE,,,,,,PO BOX 72928,,NEWPORT,KY,41072,G2024,,2024-06-27,5000.00,,,,C00496075,,,,,,,,S,KY,00,,,,,,,,
SB22,C00389429,SB22.9780,,,CCM,REPUBLICAN MAINSTREET PARTNERSHIP PAC,,,,,,410 FIRST STREET SE,STE 200,WASHINGTON,DC,20003,,,2024-06-27,5000.00,,,,C00165159,,,,,,,,,,,,,,,,,,
SB22,C00389429,SB22.9802,,,CCM,WESTERMAN FOR CONGRESS,,,,,,PO BOX 21097,,HOT SPRINGS,AR,71903,G2024,,2024-06-27,2500.00,,,,C00548180,,,,,,,,H,AR,04,,,,,,,,
