form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00547356,SB23.5730,,,CCM,Angie Craig for Congress,,,,,,PO  Box 22116,,Eagan,MN,55122,P2024,,2023-06-05,2500.00,,Contribution,,C00575209,Angie Craig for Congress,H6MN02131,Craig,Anglea Dawn,,,,H,MN,02,,,,,,,,
SB23,C00547356,SB23.5734,,,CCM,Becca Balint for Vermont,,,,,,PO Box 291,,Burlington,VT,05402,P2024,,2023-03-21,1500.00,,Contribution,,C00797175,Becca Balint for Vermont,H2VT01076,Balint,Rebecca,,,,H,VT,01,,,,,,,,
SB23,C00547356,SB23.5727,,,CCM,Chris Pappas for Congress,,,,,,PO Box 313,,Manchester,NH,03105,P2024,,2023-06-05,3500.00,,Contribution,,C00660464,Chris Pappas for Congress,H8NH01210,Pappas,Chris,,,,H,NH,01,,,,,,,,
SB23,C00547356,SB23.5729,,,CCM,Eric Sorensen for Illinois,,,,,,PO Box 1172,,Moline,IL,61265,P2024,,2023-06-05,2500.00,,Contribution,,C00793935,Eric Sorensen for Illinois,H2IL17147,Sorensen,Eric,,,,H,IL,17,,,,,,,,
SB23,C00547356,SB23.5750,,,CCM,Gabe Vasquez for Congress,,,,,,Drawer L,,Mesilla,NM,88046,P2024,,2023-06-16,1500.00,,Contribution,,C00789404,Gabe Vasquez for Congress,H2NM02191,Vasquez,Gabriel,,,,H,NM,02,,,,,,,,
SB23,C00547356,SB23.5751,,,CCM,Julie Johnson for Congress,,,,,,PO Box 802765,,Dallas,TX,75380,P2024,,2023-06-20,1000.00,,Contribution,,C00843003,Julie Johnson for Congress,H4TX32089,Johnson,Julie,,,,H,TX,32,,,,,,,,
SB23,C00547356,SB23.5754,,,CCM,Julie Johnson for Congress,,,,,,PO Box 802765,,Dallas,TX,75380,P2024,,2023-06-21,1500.00,,Contribution,,C00843003,Julie Johnson for Congress,H4TX32089,Johnson,Julie,,,,H,TX,32,,,,,,,,
SB23,C00547356,SB23.5725,,,CCM,Kaptur for Congress,,,,,,PO Box 899,,Toledo,OH,43697,P2024,,2023-05-08,5000.00,,Contribution,,C00154625,Kaptur for Congress,H2OH09031,Kaptur,Marcy,,,,H,OH,09,,,,,,,,
SB23,C00547356,SB23.5749,,,CCM,Lofgren for Congress,,,,,,"C/O Contribution Solutions, LLC",1346 The Alameda #7-380,San Jose,CA,95126,P2024,,2023-03-30,5000.00,,Contribution,,C00289603,Lofgren for Congress,H4CA16049,Lofgren,Zoe,,,,H,CA,18,,,,,,,,
SB23,C00547356,SB23.5753,,,CCM,McBride for Delaware Inc.,,,,,,PO Box 1904,,Wilmington,DE,19899,P2024,,2023-06-20,1000.00,,Contribution,,C00843763,McBride for Delaware Inc.,H4DE00045,McBride,Sarah,Elizabeth,,,H,DE,00,,,,,,,,
SB23,C00547356,SB23.5731,,,CCM,Melanie for New Mexico,,,,,,PO Box 51493,,Albuquerque,NM,87181,P2024,,2023-06-16,1500.00,,Contribution,,C00765099,Melanie for New Mexico,H2NM01144,Stansbury,Melanie,,,,H,NM,01,,,,,,,,
SB23,C00547356,SB23.5726,,,CCM,Sharice for Congress,,,,,,13851 W 63rd St,#303,Shawnee,KS,66216,P2024,,2023-06-05,2500.00,,Contribution,,C00670034,Sharice for Congress,H8KS03155,Davids,Sharice,,,,H,KS,03,,,,,,,,
SB23,C00547356,SB23.5732,,,CCM,Teresa for All,,,,,,PO Box 2675,,Santa Fe,NM,87504,P2024,,2023-06-20,1500.00,,Contribution,,C00704049,Teresa for All,H0NM03102,Leger Fernandez,Teresa,,,,H,NM,03,,,,,,,,
SB23,C00547356,SB23.5752,,,CCM,Vogel for Congress,,,,,,PO Box 906,,Gaithersburg,MD,20884,P2024,,2023-06-20,1000.00,,Contribution,,C00839704,Vogel for Congress,H4MD06225,Vogel,Joseph,,,,H,MD,06,,,,,,,,
SB23,C00547356,SB23.5755,,,CCM,Vogel for Congress,,,,,,PO Box 906,,Gaithersburg,MD,20884,P2024,,2023-06-21,1500.00,,Contribution,,C00839704,Vogel for Congress,H4MD06225,Vogel,Joseph,,,,H,MD,06,,,,,,,,
SB23,C00547356,SB23.5733,,,CCM,Will Rollins for Congress,,,,,,31500 Grape St,Suite 3-452,Lake Elsinore,CA,92532,P2024,,2023-06-20,1000.00,,Contribution,,C00792507,Will Rollins for Congress,H2CA42205,Rollins,Will,,,,H,CA,41,,,,,,,,
SB23,C00547356,SB23.5771,,,CCM,Will Rollins for Congress,,,,,,31500 Grape St,Suite 3-452,Lake Elsinore,CA,92532,P2024,,2023-06-21,1500.00,,Contribution,,C00792507,Will Rollins for Congress,H2CA42205,Rollins,Will,,,,H,CA,41,,,,,,,,
