form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00574103,SB21B.21439,,,ORG,Anedot,,,,,,1340 Poydras Street,Suite 1770,New Orleans,LA,70112,,,2024-04-02,13.93,,PAC E-Merchant Fees,001,,,,,,,,,,,,,,,,,,,
SB21B,C00574103,SB21B.21440,,,ORG,Anedot,,,,,,1340 Poydras Street,Suite 1770,New Orleans,LA,70112,,,2024-04-02,1.67,,PAC E-Merchant Fees,001,,,,,,,,,,,,,,,,,,,
SB21B,C00574103,SB21B.21442,,,ORG,Anedot,,,,,,1340 Poydras Street,Suite 1770,New Orleans,LA,70112,,,2024-04-04,11.91,,PAC E-Merchant Fees,001,,,,,,,,,,,,,,,,,,,
SB21B,C00574103,SB21B.21443,,,ORG,Anedot,,,,,,1340 Poydras Street,Suite 1770,New Orleans,LA,70112,,,2024-04-04,1.38,,PAC E-Merchant Fees,001,,,,,,,,,,,,,,,,,,,
SB21B,C00574103,SB21B.21445,,,ORG,Anedot,,,,,,1340 Poydras Street,Suite 1770,New Orleans,LA,70112,,,2024-04-08,13.57,,PAC E-Merchant Fees,001,,,,,,,,,,,,,,,,,,,
SB21B,C00574103,SB21B.21446,,,ORG,Anedot,,,,,,1340 Poydras Street,Suite 1770,New Orleans,LA,70112,,,2024-04-08,1.58,,PAC E-Merchant Fees,001,,,,,,,,,,,,,,,,,,,
SB21B,C00574103,SB21B.21448,,,ORG,Anedot,,,,,,1340 Poydras Street,Suite 1770,New Orleans,LA,70112,,,2024-04-10,5.63,,PAC E-Merchant Fees,001,,,,,,,,,,,,,,,,,,,
SB21B,C00574103,SB21B.21450,,,ORG,Anedot,,,,,,1340 Poydras Street,Suite 1770,New Orleans,LA,70112,,,2024-04-10,47.05,,PAC E-Merchant Fees,001,,,,,,,,,,,,,,,,,,,
SB21B,C00574103,SB21B.21452,,,ORG,Anedot,,,,,,1340 Poydras Street,Suite 1770,New Orleans,LA,70112,,,2024-04-12,12.23,,PAC E-Merchant Fees,001,,,,,,,,,,,,,,,,,,,
SB21B,C00574103,SB21B.21453,,,ORG,Anedot,,,,,,1340 Poydras Street,Suite 1770,New Orleans,LA,70112,,,2024-04-12,1.42,,PAC E-Merchant Fees,001,,,,,,,,,,,,,,,,,,,
SB21B,C00574103,SB21B.21455,,,ORG,Anedot,,,,,,1340 Poydras Street,Suite 1770,New Orleans,LA,70112,,,2024-04-16,39.11,,PAC E-Merchant Fees,001,,,,,,,,,,,,,,,,,,,
SB21B,C00574103,SB21B.21456,,,ORG,Anedot,,,,,,1340 Poydras Street,Suite 1770,New Orleans,LA,70112,,,2024-04-16,4.63,,PAC E-Merchant Fees,001,,,,,,,,,,,,,,,,,,,
SB21B,C00574103,SB21B.21458,,,ORG,Anedot,,,,,,1340 Poydras Street,Suite 1770,New Orleans,LA,70112,,,2024-04-17,12.31,,PAC E-Merchant Fees,001,,,,,,,,,,,,,,,,,,,
SB21B,C00574103,SB21B.21459,,,ORG,Anedot,,,,,,1340 Poydras Street,Suite 1770,New Orleans,LA,70112,,,2024-04-17,1.43,,PAC E-Merchant Fees,001,,,,,,,,,,,,,,,,,,,
SB21B,C00574103,SB21B.21461,,,ORG,Anedot,,,,,,1340 Poydras Street,Suite 1770,New Orleans,LA,70112,,,2024-04-18,10.90,,PAC E-Merchant Fees,001,,,,,,,,,,,,,,,,,,,
SB21B,C00574103,SB21B.21462,,,ORG,Anedot,,,,,,1340 Poydras Street,Suite 1770,New Orleans,LA,70112,,,2024-04-18,1.25,,PAC E-Merchant Fees,001,,,,,,,,,,,,,,,,,,,
