form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00574103,SB23.21567,,,CCM,DANIEL WEBSTER FOR CONGRESS,,,,,,P. O. BOX 1007,,WEBSTER,FL,33597,P2024,,2024-05-15,2000.00,,PAC Political Contribution,011,C00481911,DANIEL WEBSTER FOR CONGRESS,H0FL08208,WEBSTER,DANIEL,,,,H,FL,11,,,,,,,,
SB23,C00574103,SB23.21565,,,CCM,DARREN SOTO FOR CONGRESS,,,,,,PO BOX 421349,,KISSIMMEE,FL,34742,P2024,,2024-05-14,5000.00,,PAC Political Contribution,011,C00581074,DARREN SOTO FOR CONGRESS,H6FL09179,SOTO,DARREN,,,,H,FL,09,,,,,,,,
SB23,C00574103,SB23.21571,,,CCM,DELBENE FOR CONGRESS,,,,,,PO BOX 477,,KIRKLAND,WA,98083,P2024,,2024-05-22,5000.00,,PAC Political Contribution,011,C00459099,DELBENE FOR CONGRESS,H0WA08046,DELBENE,SUZAN K,,,,H,WA,01,,,,,,,,
SB23,C00574103,SB23.21578,,,CCM,KAINE FOR VIRGINIA,,,,,,1490-5A QUARTERPATH ROAD #272,,WILLIAMSBURG,VA,23185,P2024,,2024-06-13,5000.00,,PAC Political Contribution,011,C00495358,KAINE FOR VIRGINIA,S2VA00142,KAINE,TIMOTHY MICHAEL,,,,S,VA,00,,,,,,,,
SB23,C00574103,SB23.21579,,,CCM,KAINE FOR VIRGINIA,,,,,,1490-5A QUARTERPATH ROAD #272,,WILLIAMSBURG,VA,23185,G2024,,2024-06-13,5000.00,,PAC Political Contribution,011,C00495358,KAINE FOR VIRGINIA,S2VA00142,KAINE,TIMOTHY MICHAEL,,,,S,VA,00,,,,,,,,
SB23,C00574103,SB23.21572,,,PAC,LOUISIANA LEGACY PAC,,,,,,342 LAFAYETTE STREET,SUITE E,BATON ROUGE,LA,70801,O2024,,2024-05-28,20000.00,,PAC Political Contribution,011,C00638528,,,,,,,,,,,,,,,,,,
SB23,C00574103,SB23.21580,,,CCM,NEVADANS FOR STEVEN HORSFORD,,,,,,PO BOX 336664,,NORTH LAS VEGAS,NV,89033,G2024,,2024-06-15,1000.00,,PAC Political Contribution,011,C00668228,NEVADANS FOR STEVEN HORSFORD,H2NV04011,HORSFORD,STEVEN,,,,H,NV,04,,,,,,,,
SB23,C00574103,SB23.21581,,,CCM,NEVADANS FOR STEVEN HORSFORD,,,,,,PO BOX 336664,,NORTH LAS VEGAS,NV,89033,G2024,,2024-06-16,1000.00,,PAC Political Contribution,011,C00668228,NEVADANS FOR STEVEN HORSFORD,H2NV04011,HORSFORD,STEVEN,,,,H,NV,04,,,,,,,,
SB23,C00574103,SB23.21582,,,CCM,NEVADANS FOR STEVEN HORSFORD,,,,,,PO BOX 336664,,NORTH LAS VEGAS,NV,89033,G2024,,2024-06-18,-1000.00,,Void PAC Political Contribution 6/15/24 See Reissue 6/16/24,011,C00668228,NEVADANS FOR STEVEN HORSFORD,H2NV04011,HORSFORD,STEVEN,,,,H,NV,04,,,,,,,,
SB23,C00574103,SB23.21561,,,CCM,ROSEN FOR NEVADA,,,,,,PO BOX 46110,,LAS VEGAS,NV,89114,P2024,,2024-04-20,5000.00,,PAC Political Contribution,011,C00606939,ROSEN FOR NEVADA,S8NV00156,ROSEN,JACKY,,,,S,NV,00,,,,,,,,
