form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00847327,SB29.10502,,,ORG,FEC Infusion LLC,,,,,,PO Box 3495,,Palm Beach,FL,33480,G2024,,2024-10-05,352.75,,Non-Contributory Account Dispersement/Reporting & Compliance,001,C00847327,Giuliani Defense,,,,,,,,,,,,,,,,,
SB29,C00847327,SB29.10527,,,ORG,FEC Infusion LLC,,,,,,PO Box 3495,,Palm Beach,FL,33480,G2024,,2024-11-04,175.10,,Contributory Account Dispersement/Reporting & Compliance,001,C00847327,Giuliani Defense,,,,,,,,,,,,,,,,,
SB29,C00847327,SB29.11837,,,ORG,FEC Infusion LLC,,,,,,PO Box 3495,,Palm Beach,FL,33480,G2024,,2024-11-04,486.20,,Non-Contributory Account Dispersement/Reporting & Compliance,001,C00847327,Giuliani Defense,,,,,,,,,,,,,,,,,
SB29,C00847327,SB29.10504,,,ORG,Kenneth Caruso Law LLC,,,,,,15 W. 72nd Street,,New York,NY,10022,G2024,,2024-10-08,78313.89,,Non-Contributory Disbursement/Legal Fees/,001,C00847327,Giuliani Defense,,,,,,,,,,,,,,,,,
SB29,C00847327,SB29.10518,,,ORG,Optimistiq,,,,,,145 King Street,#102,Charleston,SC,29401,G2024,,2024-10-26,12.50,,Non-Contributory Account Dispersement/Fundraising Commission,003,C00847327,Giuliani Defense,,,,,,,,,,,,,,,,,
SB29,C00847327,SB29.10508,,,ORG,Revv Fundraising Platform,,,,,,1101 K Street NW,,Washington,DC,20005,G2024,,2024-10-07,10.73,,Non-Contributory Account Dispersement/Processing Fees,003,C00847327,Giuliani Defense,,,,,,,,,,,,,,,,,
SB29,C00847327,SB29.10507,,,ORG,Revv Fundraising Platform,,,,,,1101 K Street NW,,Washington,DC,20005,G2024,,2024-10-09,12.08,,Non-Contributory Account Dispersement/Processing Fees,003,C00847327,Giuliani Defense,,,,,,,,,,,,,,,,,
SB29,C00847327,SB29.10517,,,ORG,Revv Fundraising Platform,,,,,,1101 K Street NW,,Washington,DC,20005,G2024,,2024-10-26,5.05,,Non-Contributory Account Dispersement/Processing Fees,003,C00847327,Giuliani Defense,,,,,,,,,,,,,,,,,
SB29,C00847327,SB29.10521,,,ORG,Revv Fundraising Platform,,,,,,1101 K Street NW,,Washington,DC,20005,G2024,,2024-10-30,3.54,,Non-Contributory Account Dispersement/Processing Fees,003,C00847327,Giuliani Defense,,,,,,,,,,,,,,,,,
SB29,C00847327,SB29.11841,,,ORG,Revv Fundraising Platform,,,,,,1101 K Street NW,,Washington,DC,20005,G2024,,2024-11-07,10.73,,Non-Contributory Account Dispersement/Processing Fees,003,C00847327,Giuliani Defense,,,,,,,,,,,,,,,,,
