form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00008474,B862573,,,CCM,Davidson for Congress,,,,,,PO Box 518,,Troy,OH,45373,P2024,,2024-02-15,-1000.00,,Contribution,011,C00600718,,H6OH08315,Davidson,Warren,,,,H,OH,08,,,,,,,,Voided: Original check dated 12/15/23
SB23,C00008474,B859096,,,CCM,Byron Donalds for Congress,,,,,,8616 Buckboard Dr.,,Alexandra,VA,22308,P2024,,2024-02-16,-1000.00,,Contribution,011,C00733329,,H0FL19205,Donalds,Byron,,,,H,FL,19,,,,,,,,Voided: Original check dated 11/20/23
SB23,C00008474,B866426,,,CCM,Andy Barr for Congress,,,,,,3410 Alabama Ave,,Alexandria,VA,22305,G2024,,2024-02-23,2000.00,,Contribution,011,C00467571,,H0KY06104,Barr,Andy,,,,H,KY,06,,,,,,,,
SB23,C00008474,B866427,,,CCM,Bill Huizenga for Congress,,,,,,410 First St 2nd Floor,,Washington,DC,20003,G2024,,2024-02-23,3000.00,,Contribution,011,C00459297,,H0MI02094,Huizenga,Bill,,,,H,MI,04,,,,,,,,
SB23,C00008474,B866425,,,PAC,Building America's Republican Representation PAC,,,,,,3410 Alabama Ave,,Alexandria,VA,22305,O2024,Not Applicable,2024-02-23,1000.00,,Contribution,011,C00572271,,,,,,,,,, ,,,,,,,,
SB23,C00008474,B866442,,,CCM,Byron Donalds for Congress,,,,,,8616 Buckboard Dr.,,Alexandria,VA,22308,P2024,,2024-02-23,1000.00,,Contribution,011,C00733329,,H0FL19205,Donalds,Byron,,,,H,FL,19,,,,,,,,
SB23,C00008474,B866435,,,CCM,Casten For Congress,,,,,,415 New Jersey Ave #1,,Washington,DC,20003,P2024,,2024-02-23,2000.00,,Contribution,011,C00648493,,H8IL06139,Casten,Sean,,,,H,IL,06,,,,,,,,
SB23,C00008474,B866443,,,CCM,Davidson for Congress,,,,,,PO Box 518,,Troy,OH,45373,P2024,,2024-02-23,1000.00,,Contribution,011,C00600718,,H6OH08315,Davidson,Warren,,,,H,OH,08,,,,,,,,
SB23,C00008474,B866433,,,PTY,DCCC,,,,,,430 S. Capitol St. SE 2nd Fl.,,Washington,DC,20003,O2024,Not Applicable,2024-02-23,15000.00,,Contribution,011,C00000935,,,,,,,,,, ,,,,,,,,
SB23,C00008474,B866431,,,PTY,DSCC,,,,,,120 Maryland Ave. NE,,Washington,DC,20002,O2024,Not Applicable,2024-02-23,15000.00,,Contribution,011,C00042366,,,,,,,,,, ,,,,,,,,
SB23,C00008474,B866429,,,PAC,Electing Majority Making Effective Republicans,,,,,,5827 Colfax Ave,,Alexandria,VA,22311,O2024,Not Applicable,2024-02-23,2500.00,,Contribution,011,C00592089,,,,,,,,,, ,,,,,,,,
SB23,C00008474,B866436,,,PAC,Equality PAC,,,,,,211 S Street NW,,Washington,DC,20001,O2024,Not Applicable,2024-02-23,5000.00,,Contribution,011,C00550970,,,,,,,,,, ,,,,,,,,
SB23,C00008474,B866428,,,PAC,Eye of the Tiger PAC (Federal Account),,,,,,317 15th St NW,,Washington,DC,20002,O2024,Not Applicable,2024-02-23,2500.00,,Contribution,011,C00467431,,,,,,,,,, ,,,,,,,,
SB23,C00008474,B866437,,,CCM,Moore for Congress,,,,,,PO Box 33079,,Washington,DC,20033,P2024,,2024-02-23,2000.00,,Contribution,011,C00397505,,H4WI04183,Moore,Gwendolynne,,,,H,WI,04,,,,,,,,
SB23,C00008474,B866434,,,CCM,Nevadans for Steven Horsford,,,,,,P.O. Box 15096,,Washington,DC,20003,P2024,,2024-02-23,1500.00,,Contribution,011,C00668228,,H2NV04011,Horsford,Steven,,,,H,NV,04,,,,,,,,
SB23,C00008474,B866430,,,PTY,NRCC,,,,,,320 1st St. SE,,Washington,DC,20003,O2024,Not Applicable,2024-02-23,15000.00,,Contribution,011,C00075820,,,,,,,,,, ,,,,,,,,
