form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,dissemination_date,expenditure_amount,disbursement_date,calendar_y_t_d_per_election_office,expenditure_purpose_descrip,category_code,payee_cmtte_fec_id_number,support_oppose_code,candidate_id_number,candidate_last_name,candidate_first_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office,candidate_district,candidate_state,completing_last_name,completing_first_name,completing_middle_name,completing_prefix,completing_suffix,date_signed,memo_code,memo_text_description
SE,C00684969,500120502,,,ORG,Adbeat Digital,,,,,,1725 I St NW,Ste 300,Washington,DC,200062423,G2024,,2024-10-19,496.67,2024-10-19,1281.73,Digital Ads,004,,S,H2PA01099,EHASZ,ASHLEY,,,,H,01,PA,Goldberg Goldman,Barbara,,,,2024-12-04,
SE,C00684969,500120503,,,ORG,Adbeat Digital,,,,,,1725 I St NW,Ste 300,Washington,DC,200062423,G2024,,2024-10-19,496.67,2024-10-19,112804.61,Digital Ads,004,,S,S6PA00217,Casey,Robert,P,,Jr,S,,PA,Goldberg Goldman,Barbara,,,,2024-12-04,
SE,C00684969,500120504,,,ORG,Adbeat Digital,,,,,,1725 I St NW,Ste 300,Washington,DC,200062423,G2024,,2024-10-19,333.33,2024-10-19,112804.61,Digital Ads,004,,S,S6PA00217,Casey,Robert,P,,Jr,S,,PA,Goldberg Goldman,Barbara,,,,2024-12-04,
SE,C00684969,500120505,,,ORG,Adbeat Digital,,,,,,1725 I St NW,Ste 300,Washington,DC,200062423,G2024,,2024-10-19,223.33,2024-10-19,112804.61,Digital Ads,004,,S,S6PA00217,Casey,Robert,P,,Jr,S,,PA,Goldberg Goldman,Barbara,,,,2024-12-04,
SE,C00684969,500120506,,,ORG,Adbeat Digital,,,,,,1725 I St NW,Ste 300,Washington,DC,200062423,G2024,,2024-10-19,148.33,2024-10-19,112804.61,Digital Ads,004,,S,S6PA00217,Casey,Robert,P,,Jr,S,,PA,Goldberg Goldman,Barbara,,,,2024-12-04,
SE,C00684969,500120507,,,ORG,Adbeat Digital,,,,,,1725 I St NW,Ste 300,Washington,DC,200062423,G2024,,2024-10-19,260.00,2024-10-19,112804.61,Digital Ads,004,,S,S6PA00217,Casey,Robert,P,,Jr,S,,PA,Goldberg Goldman,Barbara,,,,2024-12-04,
SE,C00684969,500120508,,,ORG,Adbeat Digital,,,,,,1725 I St NW,Ste 300,Washington,DC,200062423,G2024,,2024-10-19,3832.50,2024-10-19,112804.61,Digital Ads,004,,S,S6PA00217,Casey,Robert,P,,Jr,S,,PA,Goldberg Goldman,Barbara,,,,2024-12-04,
SE,C00684969,500120521,,,ORG,Adbeat Digital,,,,,,1725 I St NW,Ste 300,Washington,DC,200062423,G2024,,2024-10-19,260.00,2024-10-19,470.88,Digital Ads,004,,S,H2PA17103,DELUZIO,CHRISTOPHER,,,,H,17,PA,Goldberg Goldman,Barbara,,,,2024-12-04,
SE,C00684969,500120548,,,ORG,Adbeat Digital,,,,,,1725 I St NW,Ste 300,Washington,DC,200062423,G2024,,2024-10-19,148.33,2024-10-19,252.78,Digital Ads,004,,S,H4PA10104,STELSON,JANELLE,,,,H,10,PA,Goldberg Goldman,Barbara,,,,2024-12-04,
SE,C00684969,500120549,,,ORG,Adbeat Digital,,,,,,1725 I St NW,Ste 300,Washington,DC,200062423,G2024,,2024-10-19,496.67,2024-10-19,874134.13,Digital Ads,004,,S,P00009423,Harris,Kamala,,,,P,00,US,Goldberg Goldman,Barbara,,,,2024-12-04,
