form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00361758,73539B9BFCF0E7473F3,,,CCM,Adriano Espaillat For Congress,,,,,,PO Box H,,New York,NY,10034,P2024,,2023-11-10,1000.00,,2024 Primary,011,C00701953,,H2NY13096,Espaillat,Adriano,,,,H,NY,13,,,,,,,,
SB23,C00361758,81327F10368A8F9C0AF,,,CCM,Angus King For U.S. Senate Campaign,,,,,,PO Box 368,"114 MAINE STREET, SUITE 1",Brunswick,ME,040110368,P2024,,2023-11-10,4500.00,,2024 Primary,011,C00516047,,S2ME00109,King,Angus,Stanley,,Jr.,S,ME,,,,,,,,,
SB23,C00361758,273CF684B4B95D9F0C8,,,PAC,Athena PAC,,,,,,301 W PLATT ST #385,,TAMPA,FL,33606,O2023,Contribution,2023-11-10,2500.00,,2023 Contribution,011,C00526301,Athena PAC,,,,,,,,,,,,,,,,,
SB23,C00361758,F55BA044494B86949AD,,,CCM,Blaine For Congress,,,,,,PO Box 98,,Saint Elizabeth,MO,650750098,P2024,,2023-11-10,1000.00,,2024 Primary,011,C00458679,,H8MO09153,Luetkemeyer,W. Blaine,,,,H,MO,03,,,,,,,,
SB23,C00361758,7E8FBE3EF1ACBC64686,,,PAC,Bridge The Gap PAC,,,,,,PO Box 83142,,Gaithersburg,MD,20883,O2023,Contribution,2023-11-10,1000.00,,2023 Contribution,011,C00655423,Bridge The Gap PAC,,,,,,,,,,,,,,,,,
SB23,C00361758,9E263B4A645AF70B89E,,,PAC,Ca Luv PAC (CALIFORNIA LEADERSHIP UNITED FOR VICTORY PAC),,,,,,499 S Capitol St SW,Ste 420,Washington,DC,20003,O2023,Contribution,2023-11-10,1000.00,,2023 Contribution,011,C00573709,Ca Luv PAC (CALIFORNIA LEADERSHIP UNITED FOR VICTORY PAC),,,,,,,,,,,,,,,,,
SB23,C00361758,AB9B5E5DE05C352E948,,,CCM,Claudia Tenney For Congress,,,,,,PO Box 378,,Victor,NY,14564,P2024,,2023-11-10,1000.00,,2024 Primary,011,C00632828,,H4NY22051,Tenney,Claudia,,,,H,NY,24,,,,,,,,
SB23,C00361758,8F94EBBC48808B8AD3A,,,CCM,Curtis For Congress,,,,,,PO Box 296,,Provo,UT,84603,G2024,,2023-11-10,1000.00,,2024 General,011,C00647339,,H8UT03238,Curtis,John,R.,,,H,UT,03,,,,,,,,
SB23,C00361758,C5EF2007AE37325D68E,,,CCM,Darren Soto For Congress,,,,,,PO Box 421349,,Kissimmee,FL,34742,G2024,,2023-11-10,1000.00,,2024 General,011,C00581074,,H6FL09179,Soto,Darren,Michael,,,H,FL,09,,,,,,,,
SB23,C00361758,VD903E51F30A8CB7C81A,,,ORG,Davey Consulting LLC,,,,,,322 17th Street NE,,Washington,DC,20002,P2024,,2023-11-10,500.00,,T-PAC Event,011,C00516047,Angus King For U.S. Senate Campaign,S2ME00109,King,Angus,Stanley,,Jr.,S,ME,,,,,,,,,In-Kind
SB23,C00361758,C36EE6A2E6EF8BE11D6,,,PAC,Frontera Vision PAC,,,,,,600 Pennsylvania Ave SE,Unit 15180,Washington,DC,20003,O2023,Contribution,2023-11-10,1000.00,,2023 Contribution,011,C00677708,Frontera Vision PAC,,,,,,,,,,,,,,,,,
SB23,C00361758,3BFEBFFA48A194DA932,,,CCM,Gabe Vasquez For Congress,,,,,,PO Box L,,Mesilla,NM,88046,P2024,,2023-11-10,1000.00,,2024 Primary,011,C00789404,,H2NM02191,Vasquez,Gabe,,,,H,NM,02,,,,,,,,
SB23,C00361758,47A4C079A7799832ED0,,,PAC,Getting Stuff Done PAC (GSD-PAC),,,,,,PO Box 7586,,Phoenix,AZ,85011,O2023,Contribution,2023-11-10,5000.00,,2023 Contribution,011,C00571182,Getting Stuff Done PAC (GSD-PAC),,,,,,,,,,,,,,,,,
SB23,C00361758,E1F22F5B3671CEF5675,,,CCM,Haley Stevens For Congress,,,,,,33717 Woodward Ave,# 539,Birmingham,MI,48009,P2024,,2023-11-10,2000.00,,2024 Primary,011,C00638650,,H8MI11254,Stevens,Haley,M.,,,H,MI,11,,,,,,,,
SB23,C00361758,577893C282F46FBBE4C,,,PAC,IMPACT,,,,,,192 Lexington Ave,Rm 1001,New York,NY,10016,O2023,Contribution,2023-11-10,5000.00,,2023 Contribution,011,C00348607,IMPACT,,,,,,,,,,,,,,,,,
SB23,C00361758,E58E28FBC38B132F669,,,CCM,Jared Moskowitz For Congress,,,,,,PO Box 8784,,Coral Springs,FL,33065,P2024,,2023-11-10,1000.00,,2024 Primary,011,C00807628,,H2FL22171,Moskowitz,Jared,Evan,,,H,FL,23,,,,,,,,
SB23,C00361758,919386CE68CFBF81FB9,,,CCM,Jerry Carl For Congress,,,,,,PO Box 852138,,Mobile,AL,36685,P2024,,2023-11-10,1000.00,,2024 Primary,011,C00697789,,H0AL01055,Carl,Jerry,Lee,,Jr.,H,AL,01,,,,,,,,
SB23,C00361758,21ACF4F4DD7699F0F59,,,CCM,Miller-Meeks For Congress,,,,,,PO Box 33,,Ottumwa,IA,52501,P2024,,2023-11-10,1000.00,,2024 Primary,011,C00558825,,H8IA02043,Miller-Meeks,Mariannette,Jane,,,H,IA,01,,,,,,,,
SB23,C00361758,69475D85DA3F27A1BCA,,,CCM,Monica For Congress,,,,,,PO Box 4605,,McAllen,TX,785024605,P2024,,2023-11-10,1000.00,,2024 Primary,011,C00765719,,H0TX15124,De La Cruz Hernandez,Monica,,,,H,TX,15,,,,,,,,
SB23,C00361758,926AC72038440ED5324,,,CCM,"Sheila Cherfilus McCormick For Congress, Inc",,,,,,499 S Capitol St SW,Ste 420,Washington,DC,20003,P2024,,2023-11-10,1000.00,,2024 Primary,011,C00677492,,H8FL20032,Cherfilus-McCormick,Sheila,,,,H,FL,20,,,,,,,,
SB23,C00361758,2817A18A7A30F415429,,,CCM,"Steil For Wisconsin, Inc.",,,,,,1818 MILTON AVE,# 1448,JANESVILLE,WI,535451129,P2024,,2023-11-10,2500.00,,2024 Primary,011,C00677286,,H8WI01156,Steil,Bryan,G.,,,H,WI,01,,,,,,,,
