form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00235036,B883407,,,CCM,CTE Joseph Aragona,,,,,,42033 Coulon,,Clinton Township,MI,48038,G2024,,2024-09-11,1000.00,,G-2024 State House 60 MI,011,,,,Aragona,Joseph,,,,H,MI,60,,,,,,,,
SB29,C00235036,B883402,,,CCM,Committee to Elect Brenda Carter,,,,,,86 W. Yale Avenue,,Pontiac,MI,48340,G2024,,2024-09-11,1225.00,,G-2024 State House 53 MI,011,,,,Carter,Brenda,,,,H,MI,53,,,,,,,,
SB29,C00235036,B883405,,,CCM,Friends of John Fitzgerald,,,,,,1780 Glenvale Ct SW,,Wyoming,MI,49519,G2024,,2024-09-11,1000.00,,G-2024 State House 83 MI,011,,,,Fitzgerald,John,,,,H,MI,83,,,,,,,,
SB29,C00235036,B883404,,,CCM,CTE Mike Harris,,,,,,7111 Dixie Highway Suite 112,,Clarkson,MI,48346,G2024,,2024-09-11,1000.00,,G-2024 State House 52 MI,011,,,,Harris,Mike,R,,,H,MI,52,,,,,,,,
SB29,C00235036,B883409,,,CCM,CTE Tulio Liberati,,,,,,9260 Reeck,,Allen Park,MI,48101,G2024,,2024-09-11,1000.00,,G-2024 State House 2 MI,011,,,,Liberati,Tullio,,,,H,MI,02,,,,,,,,
SB29,C00235036,B883401,,,CCM,Committee to Elect Joseph Tate,,,,,,403 Fourth Street,,Charlotte,MI,48813,G2024,,2024-09-11,1225.00,,G-2024 State House 9 MI,011,,,,Tate,Joseph,,,,H,MI,09,,,,,,,,
SB29,C00235036,B883408,,,CCM,Angela Witwer for State Representative,,,,,,PO Box 80221,,Lansing,MI,48908,G2024,,2024-09-11,1000.00,,G-2024 State House 76 MI,011,,,,Witwer,Angela,,,,H,MI,76,,,,,,,,
SB29,C00235036,B886671,,,PAC,House Republican Campaign Cmte,,,,,,Post Office Box 15035,,Lansing,MI,48901,O2024,Not Applicable,2024-09-27,2000.00,,State PAC,011,,,,,,,,,,, ,,,,,,,,
SB29,C00235036,B883259,,,CCM,Friends of Meredith Craig,,,,,,PO Box 94,,Smithville,OH,44677,G2024,,2024-09-11,1000.00,,G-2024 State House 77 OH,011,,,,Craig,Meredith,,,,H,OH,77,,,,,,,,
SB29,C00235036,B883254,,,CCM,Friends of George Lang,,,,,,7727 Foxboro Drive,,West Chester,OH,45069,G2024,,2024-09-11,1000.00,,G-2024 State Senate 04 OH,011,,,,Lang,George,F,,,S,OH,04,,,,,,,,
SB29,C00235036,B883257,,,CCM,Citizens for McColley,,,,,,15 Lemans Drive,,Napoleon,OH,43545,P2026,,2024-09-11,1000.00,,P-2026 State Senate 1 OH,011,,,,McColley,Robert,,,,S,OH,01,,,,,,,,
SB29,C00235036,B883252,,,CCM,Sharon Ray For Representative,,,,,,283 Stratford Avenue,,Wadsworth,OH,44281,G2024,,2024-09-11,1000.00,,G-2024 State House 66 OH,011,,,,Ray,Sharon,A,,,H,OH,66,,,,,,,,
SB29,C00235036,B884821,,,CCM,Friends of Chris Kannady,,,,,,2909 SW 136th Terrace,,Oklahoma City,OK,73170,G2024,,2024-09-20,500.00,,G-2024 State House 91 OK,011,,,,Kannady,Chris,,,,H,OK,91,,,,,,,,
SB29,C00235036,B884820,,,CCM,Sneed for House,,,,,,PO Box 1653,,Fort Gibson,OK,74434,G2024,,2024-09-20,500.00,,G-2024 State House 14 OK,011,,,,Sneed,Chris,,,,H,OK,14,,,,,,,,
SB29,C00235036,B882717,,,CCM,Friends of Sharif Street,,,,,,409 North 2nd Street Suite 202,,Harrisburg,PA,17101,G2024,,2024-09-06,1000.00,,G-2024 State Senate 03 PA,011,,,,Street,Sharif,T,,,S,PA,03,,,,,,,,
SB29,C00235036,B884817,,,CCM,Lacey Hull for State Rerpresentative,,,,,,PO Box 19231,,Houston,TX,77724,G2024,,2024-09-20,500.00,,G-2024 State House 138 TX,011,,,,Hull,Lacey,,,,H,TX,13,,,,,,,,
SB29,C00235036,B884819,,,CCM,Ann Johnson Campaign,,,,,,PO Box 56386,,Houston,TX,77256,G2024,,2024-09-20,1000.00,,G-2024 State House 134 TX,011,,,,Johnson,Ann,,,,H,TX,13,,,,,,,,
SB29,C00235036,B884818,,,CCM,Jeff Leach for State House,,,,,,PO Box 866186,,Plano,TX,75086,G2024,,2024-09-20,1500.00,,G-2024 State House 67 TX,011,,,,Leach,Jeff,,,,H,TX,67,,,,,,,,
SB29,C00235036,B884816,,,CCM,John Smithee for State House Rep,,,,,,"320 S. Polk, Suite 1000",,Amarillo,TX,79101,G2024,,2024-09-20,1000.00,,G-2024 State House 86 TX,011,,,,Smithee,John,T,,,H,TX,86,,,,,,,,
