form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00082792,50480606,,,COM,Spencer Deery for Indiana,,,,,,PO Box 2323,,West Lafayette,IN,47996,,,2024-07-08,500.00,0.00,"Spencer Deery, STATE SENATE 23rd IN",011,,,,Deery,Spencer,,IN Sen.,,,,,,,,,,,,"Spencer Deery, STATE SENATE 23rd IN"
SB29,C00082792,50480607,,,PTY,House Republican Campaign Committee,,,,,,"101 West Ohio Street, Suite 2200",,Indianapolis,IN,46204,,,2024-07-08,2500.00,0.00,Contribution,011,,,,,,,,,,,,,,,,,,,Contribution
SB29,C00082792,50480608,,,COM,Friends for Karickhoff,,,,,,PO Box 6772,,Kokomo,IN,46904,,,2024-07-08,1000.00,0.00,"Mike Karickhoff, STATE HOUSE 30th IN",011,,,,Karickhoff,Mike,,IN Rep.,,,,,,,,,,,,"Mike Karickhoff, STATE HOUSE 30th IN"
SB29,C00082792,50480610,,,COM,Snow Indiana State Representative,,,,,,PO Box 650,,Winona Lake,IN,46590,,,2024-07-08,500.00,0.00,"Craig Snow, STATE HOUSE 22nd IN",011,,,,Snow,Craig,,IN Rep.,,,,,,,,,,,,"Craig Snow, STATE HOUSE 22nd IN"
SB29,C00082792,50516492,,,COM,Friends of Wendy Dant Chesser,,,,,,PO Box 631,,Jeffersonville,IN,47130,,,2024-07-22,500.00,0.00,"Wendy Dant Chesser, STATE HOUSE 71st IN",011,,,,Dant Chesser,Wendy,,IN Rep.,,,,,,,,,,,,"Wendy Dant Chesser, STATE HOUSE 71st IN"
SB29,C00082792,50516493,,,COM,Indiana Black Legislative Caucus PAC,,,,,,5276 Deer Creek Dr.,,Indianapolis,IN,46254,,,2024-07-22,500.00,0.00,Contribution,011,,,,,,,,,,,,,,,,,,,Contribution
SB29,C00082792,50516494,,,PTY,Indiana House Democratic Caucus,,,,,,PO Box 1671,,Indianapolis,IN,46206,,,2024-07-22,500.00,0.00,Contribution,011,,,,,,,,,,,,,,,,,,,Contribution
SB29,C00082792,50516495,,,ORG,Republican Governors Association,,,,,,1747 Pennsylvania Ave NW,Suite 250,Washington,DC,20006,,,2024-07-22,25000.00,0.00,Contribution,001,,,,,,,,,,,,,,,,,,,Contribution
SB29,C00082792,50516496,,,COM,Ray Aguilar for Legislature,,,,,,55 A Kuester Lake,,Grand Island,NE,68801,,,2024-07-22,500.00,0.00,"Raymond Aguilar, STATE SENATE 35th NE",011,,,,Aguilar,Raymond,,NE Sen.,,,,,,,,,,,,"Raymond Aguilar, STATE SENATE 35th NE"
SB29,C00082792,50516497,,,COM,Ballard for Nebraska,,,,,,6801 NW 2nd Street,,Lincoln,NE,68521,,,2024-07-22,500.00,0.00,"Beau Ballard, STATE SENATE 21st NE",011,,,,Ballard,Beau,,NE Sen.,,,,,,,,,,,,"Beau Ballard, STATE SENATE 21st NE"
