form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00558932,SB23.34568,,,PAC,ALL FOR OUR COUNTRY LEADERSHIP PAC,,,,,,600 PENNSYLVANIA AVE SE,#15180,WASHINGTON,DC,20003,,,2023-09-21,1500.00,,Political Contribution,011,C00629212,,,,,,,,,,,,,,,,,,
SB23,C00558932,SB23.34541,,,CCM,ANNA ESHOO FOR CONGRESS,,,,,,"555 CAPITOL MALL, SUITE 400",,SACRAMENTO,CA,95814,P2024,,2023-09-21,1500.00,,Political Contribution,011,C00258475,ANNA ESHOO FOR CONGRESS,H8CA12098,ESHOO,ANNA,G,,,H,CA,16,,,,,,,,
SB23,C00558932,SB23.34535,,,CCM,BILL CASSIDY FOR US SENATE,,,,,,PO BOX 80505,,BATON ROUGE,LA,708980505,P2026,,2023-09-21,1500.00,,Political Contribution,011,C00543983,BILL CASSIDY FOR US SENATE,S4LA00107,CASSIDY,WILLIAM,M.,,,S,LA,00,,,,,,,,
SB23,C00558932,SB23.34567,,,CCM,BOB CASEY FOR SENATE INC,,,,,,PO BOX 58746,,PHILADELPHIA,PA,19102,P2024,,2023-09-21,2500.00,,Political Contribution,011,C00431056,BOB CASEY FOR SENATE INC,S6PA00217,CASEY,ROBERT,P.,,Jr.,S,PA,00,,,,,,,,
SB23,C00558932,SB23.34548,,,CCM,BUCSHON FOR CONGRESS,,,,,,PO BOX 250,,NEWBURGH,IN,476290250,P2024,,2023-09-21,1000.00,,Political Contribution,011,C00468256,BUCSHON FOR CONGRESS,H0IN08114,BUCSHON,LARRY,D.,,,H,IN,08,,,,,,,,
SB23,C00558932,SB23.34546,,,PAC,CMR POLITICAL ACTION COMMITTEE,,,,,,PO BOX 2485,,SPRINGFIELD,VA,22152,,,2023-09-21,2000.00,,Political Contribution,011,C00469429,,,,,,,,,,,,,,,,,,
SB23,C00558932,SB23.34545,,,CCM,DEBBIE DINGELL FOR CONGRESS,,,,,,PO BOX 972480,,YPSILANTI,MI,48197,P2024,,2023-09-21,1000.00,,Political Contribution,011,C00558213,DEBBIE DINGELL FOR CONGRESS,H4MI12079,DINGELL,DEBBIE,,,,H,MI,06,,,,,,,,
SB23,C00558932,SB23.34527,,,CCM,GUTHRIE FOR CONGRESS,,,,,,PO BOX 22401,,LOUISVILLE,KY,421029639,P2024,,2023-09-21,1500.00,,Political Contribution,011,C00445023,GUTHRIE FOR CONGRESS,H8KY02031,GUTHRIE,S.,BRETT,Hon.,,H,KY,02,,,,,,,,
SB23,C00558932,SB23.34554,,,CCM,LATTA FOR CONGRESS,,,,,,PO BOX 106,,BOWLING GREEN,OH,434020106,P2024,,2023-09-21,1000.00,,Political Contribution,011,C00438697,LATTA FOR CONGRESS,H8OH05036,LATTA,ROBERT,EDWARD,,,H,OH,05,,,,,,,,
SB23,C00558932,SB23.34558,,,CCM,LISA MURKOWSKI FOR US SENATE,,,,,,PO BOX 100847,,ANCHORAGE,AK,99510,P2028,,2023-09-21,2000.00,,Political Contribution,011,C00384529,LISA MURKOWSKI FOR US SENATE,S4AK00099,MURKOWSKI,LISA,,,,S,AK,00,,,,,,,,
SB23,C00558932,SB23.34562,,,CCM,SMUCKER FOR CONGRESS,,,,,,824 S MILLEDGE AVE,STE 101,ATHENS,GA,30605,P2024,,2023-09-21,1000.00,,Political Contribution,011,C00599464,SMUCKER FOR CONGRESS,H6PA16320,SMUCKER,LLOYD,K.,,,H,PA,11,,,,,,,,
SB23,C00558932,SB23.34536,,,PAC,TOMORROW IS MEANINGFUL PAC,,,,,,7620 RIVERS AVE,"STE 370, #312",NORTH CHARLESTON,SC,29406,,,2023-09-21,1500.00,,Political Contribution,011,C00495887,,,,,,,,,,,,,,,,,,
