form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,dissemination_date,expenditure_amount,disbursement_date,calendar_y_t_d_per_election_office,expenditure_purpose_descrip,category_code,payee_cmtte_fec_id_number,support_oppose_code,candidate_id_number,candidate_last_name,candidate_first_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office,candidate_district,candidate_state,completing_last_name,completing_first_name,completing_middle_name,completing_prefix,completing_suffix,date_signed,memo_code,memo_text_description
SE,C00004036,500019577,,,ORG,"Amplify Power, Inc.",,,,,,PO Box 15381,,Washington,DC,200030381,G2024,,2024-08-13,9750.00,2024-08-13,341410.71,Estimated Cost - Door Hangers,006,,S,P00009423,Harris,Kamala,,,,P,,,Saenz,Rocio,,,,2024-10-13,
SE,C00004036,500019576,,,ORG,M&R Strategic Services,,,,,,1101 Connecticut Ave NW,,Washington,DC,200364303,G2024,,2024-08-09,35450.00,2024-08-09,341410.71,Estimated Cost - Digital Advertising,004,,O,P80001571,TRUMP,DONALD,J.,,,P,,,Saenz,Rocio,,,,2024-10-13,X,*
SE,C00004036,500019778,,,ORG,Pennsylvania State Council SEIU,,,,,,1500 N 2nd St,Ste 11,Harrisburg,PA,171011619,G2024,,2024-07-22,7920.00,2024-08-08,341410.71,Payment for Staff Salaries & Benefits For Canvassing Disclosed on 7/26 48-Hr Notice & 8/20 Report,001,,O,P80001571,TRUMP,DONALD,J.,,,P,,,Saenz,Rocio,,,,2024-10-13,
SE,C00004036,500019779,,,ORG,Pennsylvania State Council SEIU,,,,,,1500 N 2nd St,Ste 11,Harrisburg,PA,171011619,G2024,,2024-07-25,104978.12,2024-08-08,341410.71,Payment for Staff Salaries & Benefits For Canvassing Disclosed on 7/26 48-Hr Notice & 8/20 Report,001,,O,P80001571,TRUMP,DONALD,J.,,,P,,,Saenz,Rocio,,,,2024-10-13,
SE,C00004036,500019780,,,ORG,Pennsylvania State Council SEIU,,,,,,1500 N 2nd St,Ste 11,Harrisburg,PA,171011619,G2024,,2024-07-25,104978.12,2024-08-08,341410.71,Payment for Staff Salaries & Benefits For Canvassing Disclosed on 7/26 48-Hr Notice & 8/20 Report,001,,S,P00009423,Harris,Kamala,,,,P,,,Saenz,Rocio,,,,2024-10-13,
SE,C00004036,500019636,,,ORG,Pennsylvania State Council SEIU,,,,,,1500 N 2nd St,Ste 11,Harrisburg,PA,171011619,G2024,,2024-08-19,6116.40,2024-08-19,341410.71,Estimated Cost - Voter Canvass Literature,006,,S,P00009423,Harris,Kamala,,,,P,,,Saenz,Rocio,,,,2024-10-13,
SE,C00004036,500019969,,,ORG,Red Horse Strategies LLC,,,,,,55 Washington St,Ste 702,Brooklyn,NY,112011063,G2024,,2024-08-15,8224.59,2024-08-15,341410.71,Estimated Cost - Canvass Literature,006,,S,P00009423,Harris,Kamala,,,,P,,,Saenz,Rocio,,,,2024-10-13,X,*
SE,C00004036,500019632,,,ORG,SEIU Nevada,,,,,,3785 E Sunset Rd,Ste 1,Las Vegas,NV,891206260,G2024,,2024-08-16,668.23,2024-08-16,341410.71,Estimated Cost - Voter Canvass Literature,006,,S,P00009423,Harris,Kamala,,,,P,,,Saenz,Rocio,,,,2024-10-13,
SE,C00004036,500019633,,,ORG,SEIU Nevada,,,,,,3785 E Sunset Rd,Ste 1,Las Vegas,NV,891206260,G2024,,2024-08-16,57.28,2024-08-16,24507.32,Estimated Cost - Voter Canvass Literature,006,,S,H8NV03200,LEE,SUSIE,,,,H,03,NV,Saenz,Rocio,,,,2024-10-13,
SE,C00004036,500019635,,,ORG,SEIU Nevada,,,,,,3785 E Sunset Rd,Ste 1,Las Vegas,NV,891206260,G2024,,2024-08-16,57.28,2024-08-16,63257.29,Estimated Cost - Voter Canvass Literature,006,,S,H6NV03139,ROSEN,JACKY,,,,S,,NV,Saenz,Rocio,,,,2024-10-13,
SE,C00004036,500019637,,,ORG,SEIU Nevada,,,,,,3785 E Sunset Rd,Ste 1,Las Vegas,NV,891206260,G2024,,2024-08-17,5228.58,2024-08-17,63257.29,Estimated Cost - Staff Salaries & Benefits For Canvassing,001,,S,H6NV03139,ROSEN,JACKY,,,,S,,NV,Saenz,Rocio,,,,2024-10-13,
SE,C00004036,500019638,,,ORG,SEIU Nevada,,,,,,3785 E Sunset Rd,Ste 1,Las Vegas,NV,891206260,G2024,,2024-08-17,2614.32,2024-08-17,341410.71,Estimated Cost - Staff Salaries & Benefits For Canvassing,001,,S,P00009423,Harris,Kamala,,,,P,,,Saenz,Rocio,,,,2024-10-13,
