form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00417634,500649806,,,CCM,"ANDY BARR FOR CONGRESS, INC.",,,,,,PO Box 2059,,Lexington,KY,405882059,P2024,,2024-03-05,5000.00,0.00,Contribution,011,C00467571,,,BARR,GARLAND ANDY,,,,H,KY,06,,,,,,,,
SB23,C00417634,500638363,,,CCM,BEATTY FOR CONGRESS,,,,,,222 E Town St,Fl 2W,Columbus,OH,432154616,P2024,,2024-01-23,2500.00,0.00,Contribution,011,C00507368,,,BEATTY,JOYCE,,,,H,OH,03,,,,,,,,
SB23,C00417634,500649808,,,CCM,BRITTANY PETTERSEN FOR COLORADO,,,,,,PO Box 150887,,Lakewood,CO,802150887,P2024,,2024-03-07,5000.00,0.00,Contribution,011,C00637215,,,PETTERSEN,BRITTANY,LOUISE,,,H,CO,07,,,,,,,,
SB23,C00417634,500649809,,,CCM,CAREY FOR CONGRESS,,,,,,PO Box 16032,,Columbus,OH,432166032,P2024,,2024-03-07,2500.00,0.00,Contribution,011,C00779603,,,CAREY,MIKE,,,,H,OH,15,,,,,,,,
SB23,C00417634,500635696,,,CCM,CITIZENS FOR WATERS,,,,,,249 E Ocean Blvd,Ste 685,Long Beach,CA,908028832,P2024,,2024-01-11,5000.00,0.00,Contribution,011,C00167585,,,WATERS,MAXINE,,,,H,CA,43,,,,,,,,
SB23,C00417634,500649807,,,CCM,CLAUDIA TENNEY FOR CONGRESS,,,,,,PO Box 378,,Victor,NY,145640378,P2024,,2024-03-07,2500.00,0.00,Contribution,011,C00632828,,,TENNEY,CLAUDIA,,,,H,NY,24,,,,,,,,
SB23,C00417634,500641796,,,CCM,CLEAVER FOR CONGRESS,,,,,,PO Box 411872,,Kansas City,MO,641411872,P2024,,2024-02-08,2500.00,0.00,Contribution,011,C00395848,,,CLEAVER II,EMANUEL,,,II,H,MO,05,,,,,,,,
SB23,C00417634,500649812,,,CCM,DAVIDSON FOR CONGRESS,,,,,,PO Box 518,,Troy,OH,453730518,P2024,,2024-03-18,2500.00,0.00,Contribution,011,C00600718,,,DAVIDSON,WARREN,,,,H,OH,08,,,,,,,,
SB23,C00417634,500649813,,,CCM,DAVIDSON FOR CONGRESS,,,,,,PO Box 518,,Troy,OH,453730518,G2024,,2024-03-28,2500.00,0.00,Contribution,011,C00600718,,,DAVIDSON,WARREN,,,,H,OH,08,,,,,,,,
SB23,C00417634,500649815,,,PAC,ELISE VICTORY FUND,,,,,,PO Box 500,,Glens Falls,NY,128010500,O2024,2024 Contribution,2024-03-27,5000.00,0.00,Contribution,011,C00630632,ELISE VICTORY FUND,,,,,,,,,,,,,,,,,
