form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00845651,B885210,,,ORG,Stripe,,,,,,510 Townsend St,,San Francisco,CA,94103,O2024,Not Applicable,2024-07-09,130.80,,Credit Card Processing Fee,001,,,,,,,,,,, ,,,,,,,,
SB21B,C00845651,B885211,,,ORG,Stripe,,,,,,510 Townsend St,,San Francisco,CA,94103,O2024,Not Applicable,2024-07-16,20.90,,Credit Card Processing Fee,001,,,,,,,,,,, ,,,,,,,,
SB21B,C00845651,B885212,,,ORG,Stripe,,,,,,510 Townsend St,,San Francisco,CA,94103,O2024,Not Applicable,2024-07-22,58.30,,Credit Card Processing Fee,001,,,,,,,,,,, ,,,,,,,,
SB21B,C00845651,B885213,,,ORG,Stripe,,,,,,510 Townsend St,,San Francisco,CA,94103,O2024,Not Applicable,2024-08-28,6.10,,Credit Card Processing Fee,001,,,,,,,,,,, ,,,,,,,,
SB21B,C00845651,B885214,,,ORG,Stripe,,,,,,510 Townsend St,,San Francisco,CA,94103,O2024,Not Applicable,2024-09-10,163.30,,Credit Card Processing Fee,001,,,,,,,,,,, ,,,,,,,,
SB21B,C00845651,B885215,,,ORG,Stripe,,,,,,510 Townsend St,,San Francisco,CA,94103,O2024,Not Applicable,2024-09-11,14.80,,Credit Card Processing Fee,001,,,,,,,,,,, ,,,,,,,,
SB21B,C00845651,B885216,,,ORG,Stripe,,,,,,510 Townsend St,,San Francisco,CA,94103,O2024,Not Applicable,2024-09-13,44.10,,Credit Card Processing Fee,001,,,,,,,,,,, ,,,,,,,,
SB21B,C00845651,B885217,,,ORG,Stripe,,,,,,510 Townsend St,,San Francisco,CA,94103,O2024,Not Applicable,2024-09-16,1.92,,Credit Card Processing Fee,001,,,,,,,,,,, ,,,,,,,,
SB21B,C00845651,B885218,,,ORG,Stripe,,,,,,510 Townsend St,,San Francisco,CA,94103,O2024,Not Applicable,2024-09-23,3.20,,Credit Card Processing Fee,001,,,,,,,,,,, ,,,,,,,,
SB21B,C00845651,B888153,,,ORG,Stripe,,,,,,510 Townsend St,,San Francisco,CA,94103,O2024,Not Applicable,2024-09-25,14.80,,Credit Card Processing Fee,001,,,,,,,,,,, ,,,,,,,,
