form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00685297,500529329,,,CCM,Andrea Salinas For Oregon,,,,,,PO Box 230985,,Tigard,OR,972810985,G2024,,2024-09-17,4000.00,0.00,Contribution,,C00793703,,,SALINAS,ANDREA,,,,H,OR,06,,,,,,,,
SB23,C00685297,500530692,,,CCM,APRIL MCCLAIN DELANEY FOR CONGRESS,,,,,,PO Box 83940,,Gaithersburg,MD,208833940,G2024,,2024-09-19,5000.00,0.00,Contribution,,C00854471,,,DELANEY,APRIL,MCCLAIN,,,H,MD,06,,,,,,,,
SB23,C00685297,500530686,,,CCM,BONAMICI FOR CONGRESS,,,,,,PO Box 1632,,Beaverton,OR,970751632,G2024,,2024-09-19,1000.00,0.00,Contribution,,C00500421,,,BONAMICI,SUZANNE,,,,H,OR,01,,,,,,,,
SB23,C00685297,500529313,,,CCM,Caraveo For Congress,,,,,,PO Box 953,,Eastlake,CO,806140953,G2024,,2024-09-17,4000.00,0.00,Contribution,,C00787788,,,CARAVEO,YADIRA,,,,H,CO,08,,,,,,,,
SB23,C00685297,500530698,,,CCM,CHRISTINA BOHANNAN FOR CONGRESS,,,,,,PO Box 722,,Iowa City,IA,522440722,G2024,,2024-09-19,2500.00,0.00,Contribution,,C00787820,,,BOHANNAN,CHRISTINA,,,,H,IA,02,,,,,,,,
SB23,C00685297,500527233,,,CCM,COOKE FOR CONGRESS,,,,,,PO Box 1846,,Eau Claire,WI,547021846,G2024,,2024-09-06,5000.00,0.00,Contribution,,C00844993,,,COOKE,REBECCA,,,,H,WI,03,,,,,,,,
SB23,C00685297,500530682,,,CCM,DEBBIE FOR FLORIDA,,,,,,PO Box 432250,,South Miami,FL,332432250,G2024,,2024-09-19,5000.00,0.00,Contribution,,C00848648,,,MUCARSEL-POWELL,DEBBIE,,,,S,FL,00,,,,,,,,
SB23,C00685297,500537834,,,ORG,Delta Airlines,,,,,,1030 Delta Blvd,,Atlanta,GA,303541989,G2024,,2024-09-16,918.98,0.00,Inkind: Travel,,C00494856,,,FRANKEL,LOIS J.,,,,H,FL,21,,,,,,,,In-Kind
SB23,C00685297,500529337,,,CCM,DR KIM SCHRIER FOR CONGRESS,,,,,,PO Box 2728,,Issaquah,WA,980270125,G2024,,2024-09-17,5000.00,0.00,Contribution,,C00652628,,,SCHRIER,KIM DR.,,Dr.,,H,WA,08,,,,,,,,
SB23,C00685297,500528021,,,PAC,EDW ACTION FUND,,,,,,122 C St NW,Ste 360,Washington,DC,200012149,,,2024-09-10,400000.00,0.00,Contribution,,C00863472,EDW ACTION FUND,,,,,,,,,,,,,,,,,
SB23,C00685297,500530699,,,CCM,EHASZ FOR CONGRESS,,,,,,1800 Byberry Rd,Unit 1336,Bensalem,PA,190204747,G2024,,2024-09-19,2500.00,0.00,Contribution,,C00791335,,,EHASZ,ASHLEY,,,,H,PA,01,,,,,,,,
SB23,C00685297,500530683,,,CCM,ELISSA SLOTKIN FOR MICHIGAN,,,,,,PO Box 4145,,East Lansing,MI,488264145,G2024,,2024-09-19,4000.00,0.00,Contribution,,C00834218,,,SLOTKIN,ELISSA,,,,S,MI,00,,,,,,,,
SB23,C00685297,500529327,,,CCM,Emilia Sykes For Congress,,,,,,545 E Town St,,Columbus,OH,432154801,G2024,,2024-09-17,1500.00,0.00,Contribution -Overlimit refund on subsequent report,,C00801274,,,SYKES,EMILIA,,,,H,OH,13,,,,,,,,
SB23,C00685297,500527234,,,CCM,EMILY RANDALL FOR CONGRESS,,,,,,PO Box 1883,,Port Orchard,WA,983660680,G2024,,2024-09-06,1000.00,0.00,Contribution,,C00857094,,,RANDALL,EMILY,,,,H,WA,06,,,,,,,,
SB23,C00685297,500530695,,,CCM,ENGEL FOR ARIZONA,,,,,,PO Box 40721,,Tucson,AZ,857170721,G2024,,2024-09-19,2500.00,0.00,Contribution,,C00773820,,,ENGEL,KIRSTEN,,,,H,AZ,02,,,,,,,,
SB23,C00685297,500529316,,,CCM,FRIENDS OF JAHANA HAYES,,,,,,PO Box 1487,,Waterbury,CT,067211487,G2024,,2024-09-17,2000.00,0.00,Contribution,,C00677898,,,HAYES,JAHANA,,,,H,CT,05,,,,,,,,
SB23,C00685297,500530690,,,CCM,Haley Stevens For Congress,,,,,,33717 Woodward Ave,# 539,Birmingham,MI,480090913,G2024,,2024-09-19,1000.00,0.00,Contribution,,C00638650,,,STEVENS,HALEY,,,,H,MI,11,,,,,,,,
SB23,C00685297,500534069,,,CCM,JESSICA FOR MICHIGAN,,,,,,PO Box 51136,,Kalamazoo,MI,490051136,G2024,,2024-09-30,2500.00,0.00,Contribution,,C00845933,,,SWARTZ,JESSICA,,,,H,MI,04,,,,,,,,
SB23,C00685297,500529326,,,CCM,KAPTUR FOR CONGRESS,,,,,,545 E Town St,,Columbus,OH,432154801,G2024,,2024-09-17,4000.00,0.00,Contribution - overlimit refunded on 9/27/24,,C00154625,,,KAPTUR,MARCY HON.,,,,H,OH,09,,,,,,,,
SB23,C00685297,500530693,,,CCM,KRISTEN FOR MICHIGAN,,,,,,PO Box 854,,Bay City,MI,487070854,G2024,,2024-09-19,2500.00,0.00,Contribution,,C00864207,,,MCDONALD RIVET,KRISTEN,,,,H,MI,08,,,,,,,,
SB23,C00685297,500530701,,,CCM,KRISTIN LYERLY FOR CONGRESS,,,,,,1794 Allouez Ave,Ste # C,Green Bay,WI,543116281,G2024,,2024-09-19,1000.00,0.00,Contribution,,C00875153,,,LYERLY,KRISTIN,,,,H,WI,08,,,,,,,,
SB23,C00685297,500530684,,,CCM,LISA BLUNT ROCHESTER FOR SENATE,,,,,,PO Box 9767,,Wilmington,DE,198090767,G2024,,2024-09-19,500.00,0.00,Contribution,,C00843391,,,BLUNT ROCHESTER,LISA,,,,S,DE,00,,,,,,,,
SB23,C00685297,500530697,,,CCM,LUCIA BAEZ-GELLER FOR CONGRESS,,,,,,PO Box 454012,,Miami,FL,332454012,G2024,,2024-09-19,2500.00,0.00,Contribution,,C00856096,,,BAEZ-GELLER,LUCIA,,,,H,FL,27,,,,,,,,
SB23,C00685297,500525988,,,CCM,MAGGIE FOR CONGRESS,,,,,,131 Daniel Webster Hwy,# 949,Nashua,NH,030605224,P2024,,2024-09-04,5000.00,0.00,Contribution,,C00878454,,,GOODLANDER,MAGGIE,,,,H,NH,02,,,,,,,,
SB23,C00685297,500530694,,,CCM,MAGGIE FOR CONGRESS,,,,,,131 Daniel Webster Hwy,# 949,Nashua,NH,030605224,G2024,,2024-09-19,5000.00,0.00,Contribution,,C00878454,,,GOODLANDER,MAGGIE,,,,H,NH,02,,,,,,,,
SB23,C00685297,500529334,,,CCM,MARIE FOR CONGRESS,,,,,,PO Box 1164,,Washougal,WA,986710926,G2024,,2024-09-17,2500.00,0.00,Contribution,,C00806174,,,GLUESENKAMP PEREZ,MARIE,,,,H,WA,03,,,,,,,,
SB23,C00685297,500530689,,,CCM,Melanie For New Mexico,,,,,,PO Box 51493,,Albuquerque,NM,871811493,G2024,,2024-09-19,1000.00,0.00,Contribution,,C00765099,,,STANSBURY,MELANIE,,,,H,NM,01,,,,,,,,
SB23,C00685297,500530700,,,CCM,MISSY FOR CONGRESS,,,,,,PO Box 55418,,Virginia Beach,VA,234719418,G2024,,2024-09-19,2500.00,0.00,Contribution,,C00849836,,,COTTER SMASAL,MISSY,,,,H,VA,02,,,,,,,,
SB23,C00685297,500536885,,,CCM,NELLIE POU FOR CONGRESS,,,,,,PO Box 2696,,Paterson,NJ,075092696,G2024,,2024-09-18,5000.00,0.00,Contribution,,C00887547,,,POU,NELIDA,,,,H,NJ,09,,,,,,,,
SB23,C00685297,500529486,,,CCM,Nikki For Congress,,,,,,PO Box 5171,,Springfield,IL,627055171,G2024,,2024-09-17,3500.00,0.00,Contribution,,C00787812,,,BUDZINSKI,NIKKI,,,,H,IL,13,,,,,,,,
SB23,C00685297,500530685,,,CCM,ROSEN FOR NEVADA,,,,,,PO Box 27195,,Las Vegas,NV,891261195,G2024,,2024-09-19,5000.00,0.00,Contribution,,C00606939,,,ROSEN,JACKY,,,,S,NV,00,,,,,,,,
SB23,C00685297,500530688,,,CCM,Schakowsky For Congress,,,,,,PO Box 5130,,Evanston,IL,602045130,G2024,,2024-09-19,1000.00,0.00,Contribution,,C00327023,,,SCHAKOWSKY,JANICE,D,,,H,IL,09,,,,,,,,
SB23,C00685297,500529323,,,CCM,Scholten For Congress,,,,,,PO Box 6233,,Grand Rapids,MI,495166233,G2024,,2024-09-17,3000.00,0.00,Contribution,,C00711317,,,SCHOLTEN,HILLARY,,,,H,MI,03,,,,,,,,
SB23,C00685297,500529322,,,PAC,SHARICE DAVIDS VICTORY FUND 2024,,,,,,13851 W 63Rd St,# 303,Shawnee,KS,662163800,,,2024-09-17,1000.00,0.00,Contribution,,C00724237,SHARICE DAVIDS VICTORY FUND 2024,,,,,,,,,,,,,,,,,
SB23,C00685297,500530691,,,CCM,Strickland For Washington,,,,,,1625 E 72Nd St,Ste 700 Pmb 139,Tacoma,WA,984045455,G2024,,2024-09-19,1000.00,0.00,Contribution,,C00732826,,,STRICKLAND,MARILYN,,,,H,WA,10,,,,,,,,
SB23,C00685297,500529331,,,CCM,Susan Wild For Congress,,,,,,1636 N Cedar Crest Blvd,# 183,Allentown,PA,181042318,G2024,,2024-09-17,1500.00,0.00,Contribution,,C00658567,,,WILD,SUSAN,,,,H,PA,15,,,,,,,,
SB23,C00685297,500529325,,,PAC,SUSIE LEE VICTORY FUND 2024,,,,,,5130 S Fort Apache Rd,Ste Pm 215,Las Vegas,NV,891481732,,,2024-09-17,1000.00,0.00,Contribution,,C00846105,SUSIE LEE VICTORY FUND 2024,,,,,,,,,,,,,,,,,
SB23,C00685297,500529324,,,CCM,TITUS FOR CONGRESS,,,,,,PO Box 72454,,Las Vegas,NV,891702454,G2024,,2024-09-17,3500.00,0.00,Contribution,,C00499467,,,TITUS,DINA,,,,H,NV,01,,,,,,,,
SB23,C00685297,500530687,,,CCM,United With Delia For Congress,,,,,,2339 N California Ave,Unit 47927,Chicago,IL,606470360,G2024,,2024-09-19,1000.00,0.00,Contribution,,C00796672,,,RAMIREZ,DELIA,,,,H,IL,03,,,,,,,,
SB23,C00685297,500529328,,,CCM,Val Hoyle For Congress,,,,,,PO Box 657,,Springfield,OR,974770116,G2024,,2024-09-17,1000.00,0.00,Contribution,,C00796144,,,HOYLE,VALERIE,,,,H,OR,04,,,,,,,,
SB23,C00685297,500530696,,,CCM,WHITNEY FOX FOR CONGRESS,,,,,,PO Box 49344,,St Petersburg,FL,337439344,G2024,,2024-09-19,5000.00,0.00,Contribution,,C00854307,,,FOX,WHITNEY,,,,H,FL,13,,,,,,,,
