form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00461418,EB241358,,,COM,Biden Victory Fund,,,,,,430 South Capitol Street SE,,Washington,DC,20003,,,2023-06-28,3300.00,,Political Contribution,011,C00744946,Biden Victory Fund,,,,,,,,,,,,,,,,,
SB23,C00461418,EB241356,,,COM,Committee for Hispanic Causes Bold PAC (CHC),,,,,,P.O. Box 15096,,Washington,DC,20003,,,2023-06-15,5000.00,,Political Contribution,011,C00365536,Committee for Hispanic Causes Bold PAC (CHC),,,,,,,,,,,,,,,,,
SB23,C00461418,EB241353,,,COM,Congressional Progressive Caucus PAC (CPC PAC),,,,,,P.O. Box 33079,,Washington,DC,20003,,,2023-06-12,5000.00,,Political Contribution,011,C00513176,Congressional Progressive Caucus PAC (CPC PAC),,,,,,,,,,,,,,,,,
SB23,C00461418,EB241349,,,COM,Julia Brownley for Congress,,,,,,P.O. Box 2018,,Thousand Oaks,CA,91358,P2024,,2023-05-16,5000.00,,Political Contribution,011,C00513077,Julia Brownley for Congress,,Brownley,Julia,,,,H,CA,26,,,,,,,,
SB23,C00461418,EB232169,,,COM,Kevin Mullin for Congress,,,,,,P.O. Box 869,,Belmont,CA,94002,P2024,,2023-03-14,5000.00,,Political Contribution,011,C00795005,Kevin Mullin for Congress,,Mullin,Kevin,,,,H,CA,15,,,,,,,,
SB23,C00461418,EB232175,,,COM,Lateefah for Congress,,,,,,"1714 Franklin Street, #100-438",,Oakland,CA,94612,P2024,,2023-03-17,5000.00,,Political Contribution,011,C00834291,Lateefah for Congress,,Simon,Lateefah,,,,H,CA,12,,,,,,,,
SB23,C00461418,EB232167,,,PTY,Los Angeles County Democratic Party,,,,,,"533 S. Fremont Avenue, Suite 410",,Los Angeles,CA,90071,,,2023-03-14,5000.00,,Political Contribution,011,C00300731,Los Angeles County Democratic Party,,,,,,,,,,,,,,,,,
SB23,C00461418,EB232170,,,CCM,Mark DeSaulnier for Congress,,,,,,"600 Pennsylvania Avenue SE, Suite ",,Washington,DC,20006,P2024,,2023-03-14,3300.00,,Political Contribution,011,C00554709,Mark DeSaulnier for Congress,,DeSaulnier,Mark,,,,H,CA,10,,,,,,,,
SB23,C00461418,EB241352,,,CCM,Mike Thompson for Congress,,,,,,P.O. Box 10541,,Napa,CA,94581,P2024,,2023-06-12,1000.00,,Political Contribution,011,C00326363,Mike Thompson for Congress,,Thompson,Mike,,,,H,CA,04,,,,,,,,
SB23,C00461418,EB232171,,,CCM,Pramila for Congress,,,,,,"910 17th Street NW, Suite 925",,Washington,DC,20006,P2024,,2023-03-14,5000.00,,Political Contribution,011,C00605592,Pramila for Congress,,Jayapal,Pramila,,,,H,WA,07,,,,,,,,
SB23,C00461418,EB241350,,,CCM,Robert Garcia for Congress,,,,,,"65 Pine Avenue, #348",,Long Beach,CA,90802,P2024,,2023-05-16,5000.00,,Political Contribution,011,C00797795,Robert Garcia for Congress,,Garcia,Robert,,,,H,CA,42,,,,,,,,
SB23,C00461418,EB241351,,,CCM,Swalwell for Congress,,,,,,P.O. Box 2847,,Dublin,CA,94568,P2024,,2023-06-05,3300.00,,Political Contribution,011,C00502294,Swalwell for Congress,,Swalwell,Eric,,,,H,CA,14,,,,,,,,
SB23,C00461418,EB232166,,,COM,Sydney Kamlager for Congress,,,,,,"777 S. Figueroa Street, Suite 4050",,Los Angeles,CA,90017,P2024,,2023-03-14,5000.00,,Political Contribution,011,C00795823,Sydney Kamlager for Congress,,Kamlager,Sydney,,,,H,CA,37,,,,,,,,
SB23,C00461418,EB229557,,,CCM,Warnock for Georgia,,,,,,P.O. Box 52227,,Atlanta,GA,30355,R2022,,2023-02-16,-5000.00,,Void Check,011,C00736876,Warnock for Georgia,,Warnock,Raphael,,,,S,GA,06,,,,,,,,
SB23,C00461418,EB229555,,,COM,Youth Progressive Action Catalyst,,,,,,"1250 I Street NW, Suite 330",,Washington,DC,20005,,,2023-01-26,2000.00,,Political Contribution,011,C00670216,Youth Progressive Action Catalyst,,,,,,,,,,,,,,,,,
