form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00842104,500668750,,,CCM,Hertel For Michigan,,,,,,PO Box 16037,,Lansing,MI,489016037,P2024,,2024-06-25,4000.00,0.00,Contribution,,C00844480,,,Hertel,Curtis,,,Jr.,H,MI,07,,,,,,,,
SB23,C00842104,500666180,,,CCM,MONTANANS FOR TESTER,,,,,,PO Box 1135,,Helena,MT,596241135,G2024,,2024-06-13,5000.00,0.00,Contribution,,C00412304,,,TESTER,R.,JON,,,S,MT,00,,,,,,,,
SB23,C00842104,500666181,,,CCM,BOB CASEY FOR SENATE INC,,,,,,PO Box 58746,,Philadelphia,PA,191028746,G2024,,2024-06-13,5000.00,0.00,Contribution,,C00431056,,,CASEY,ROBERT,JR.,,,S,PA,00,,,,,,,,
SB23,C00842104,500668752,,,CCM,Hertel For Michigan,,,,,,PO Box 16037,,Lansing,MI,489016037,G2024,,2024-06-25,5000.00,0.00,Contribution,,C00844480,,,Hertel,Curtis,,,Jr.,H,MI,07,,,,,,,,
SB23,C00842104,500668882,,,CCM,KAPTUR FOR CONGRESS,,,,,,545 E Town St,,Columbus,OH,432154801,G2024,,2024-06-25,5000.00,0.00,Contribution,,C00154625,,,KAPTUR,MARCY,M.C.,,,H,OH,09,,,,,,,,
SB23,C00842104,500668753,,,CCM,KRISTEN FOR MICHIGAN,,,,,,PO Box 854,,Bay City,MI,487070854,P2024,,2024-06-25,5000.00,0.00,Contribution,,C00864207,,,MCDONALD RIVET,KRISTEN,,,,H,MI,08,,,,,,,,
SB23,C00842104,500668754,,,CCM,KRISTEN FOR MICHIGAN,,,,,,PO Box 854,,Bay City,MI,487070854,G2024,,2024-06-25,5000.00,0.00,Contribution,,C00864207,,,MCDONALD RIVET,KRISTEN,,,,H,MI,08,,,,,,,,
SB23,C00842104,500665784,,,PAC,OH PA WI VICTORY FUND,,,,,,600 Pennsylvania Ave SE,Unit 15180,Washington,DC,200037508,P2024,,2024-06-11,10000.00,0.00,Contribution,,C00872580,OH PA WI VICTORY FUND,,,,,,,,,,,,,,,,,
SB23,C00842104,500666175,,,CCM,ROSEN FOR NEVADA,,,,,,PO Box 46110,,Las Vegas,NV,891146110,G2024,,2024-06-13,5000.00,0.00,Contribution,,C00606939,,,ROSEN,JACKY,,,,S,NV,00,,,,,,,,
SB23,C00842104,500666176,,,CCM,FRIENDS OF SHERROD BROWN,,,,,,600 Pennsylvania Ave SE,Unit 15180,Washington,DC,200037508,G2024,,2024-06-13,5000.00,0.00,Contribution,,C00264697,,,BROWN,SHERROD,,,,S,OH,00,,,,,,,,
SB23,C00842104,500666177,,,CCM,TAMMY BALDWIN FOR SENATE,,,,,,PO Box 696,,Madison,WI,537010696,P2024,,2024-06-13,5000.00,0.00,Contribution,,C00326801,,,BALDWIN,TAMMY,,,,S,WI,00,,,,,,,,
SB23,C00842104,500666178,,,CCM,TAMMY BALDWIN FOR SENATE,,,,,,PO Box 696,,Madison,WI,537010696,G2024,,2024-06-13,5000.00,0.00,Contribution,,C00326801,,,BALDWIN,TAMMY,,,,S,WI,00,,,,,,,,
