form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,dissemination_date,expenditure_amount,disbursement_date,calendar_y_t_d_per_election_office,expenditure_purpose_descrip,category_code,payee_cmtte_fec_id_number,support_oppose_code,candidate_id_number,candidate_last_name,candidate_first_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office,candidate_district,candidate_state,completing_last_name,completing_first_name,completing_middle_name,completing_prefix,completing_suffix,date_signed,memo_code,memo_text_description
SE,C00881656,SE.6806,,,ORG,Diligent Organizing Strategies,,,,,,1838 Alfresco Place,,Louisville,KY,40205,G2024,,2024-11-01,3096.00,2024-11-01,65289.17,rent on canvass HQ,001,C00881656,O,P80001571,DONALD J. TRUMP FOR PRESIDENT,INC.,,,,P,,PA,Van Taylor,David,S,,,2024-12-05,
SE,C00881656,SE.6818,,,ORG,Diligent Organizing Strategies,,,,,,1838 Alfresco Place,,Louisville,KY,40205,G2024,,2024-11-01,427.28,2024-11-01,65716.45,canvass staff and volunteer travel,002,C00881656,O,P80001571,DONALD J. TRUMP FOR PRESIDENT,INC.,,,,P,,PA,Van Taylor,David,S,,,2024-12-05,
SE,C00881656,SE.6819,,,ORG,Diligent Organizing Strategies,,,,,,1838 Alfresco Place,,Louisville,KY,40205,G2024,,2024-11-01,2110.56,2024-11-01,67827.01,canvass food and supplies,007,C00881656,O,P80001571,DONALD J. TRUMP FOR PRESIDENT,INC.,,,,P,,PA,Van Taylor,David,S,,,2024-12-05,
SE,C00881656,SE.6820,,,ORG,Diligent Organizing Strategies,,,,,,1838 Alfresco Place,,Louisville,KY,40205,G2024,,2024-11-01,9000.00,2024-11-01,76827.01,canvass organizers salary,001,C00881656,O,P80001571,DONALD J. TRUMP FOR PRESIDENT,INC.,,,,P,,PA,Van Taylor,David,S,,,2024-12-05,
SE,C00881656,SE.6821,,,ORG,Diligent Organizing Strategies,,,,,,1838 Alfresco Place,,Louisville,KY,40205,G2024,,2024-11-06,4700.00,2024-11-06,81527.01,canvasser daily stipends,001,C00881656,O,P80001571,DONALD J. TRUMP FOR PRESIDENT,INC.,,,,P,,PA,Van Taylor,David,S,,,2024-12-05,
SE,C00881656,SE.6822,,,ORG,Diligent Organizing Strategies,,,,,,1838 Alfresco Place,,Louisville,KY,40205,G2024,,2024-11-07,1996.47,2024-11-07,83523.48,canvass staff housing,002,C00881656,O,P80001571,DONALD J. TRUMP FOR PRESIDENT,INC.,,,,P,,PA,Van Taylor,David,S,,,2024-12-05,
SE,C00881656,SE.6824,,,ORG,Diligent Organizing Strategies,,,,,,1838 Alfresco Place,,Louisville,KY,40205,G2024,,2024-11-07,5576.41,2024-11-07,89099.89,canvass food,007,C00881656,O,P80001571,DONALD J. TRUMP FOR PRESIDENT,INC.,,,,P,,PA,Van Taylor,David,S,,,2024-12-05,
SE,C00881656,SE.6825,,,ORG,Diligent Organizing Strategies,,,,,,1838 Alfresco Place,,Louisville,KY,40205,G2024,,2024-11-07,11540.82,2024-11-07,100640.71,canvasser travel expense,002,C00881656,O,P80001571,DONALD J. TRUMP FOR PRESIDENT,INC.,,,,P,,PA,Van Taylor,David,S,,,2024-12-05,
SE,C00881656,SE.6826,,,ORG,Diligent Organizing Strategies,,,,,,1838 Alfresco Place,,Louisville,KY,40205,G2024,,2024-11-08,750.00,2024-11-08,101390.71,canvass DEI consultant fee,001,C00881656,O,P80001571,DONALD J. TRUMP FOR PRESIDENT,INC.,,,,P,,PA,Van Taylor,David,S,,,2024-12-05,
SE,C00881656,SE.6827,,,ORG,Diligent Organizing Strategies,,,,,,1838 Alfresco Place,,Louisville,KY,40205,G2024,,2024-11-08,1182.33,2024-11-08,102573.04,canvass supplies,007,C00881656,O,P80001571,DONALD J. TRUMP FOR PRESIDENT,INC.,,,,P,,PA,Van Taylor,David,S,,,2024-12-05,
