form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00364778,B856475,,,PAC,Alabama First PAC,,,,,,P.O. Box 3723,,Montgomery,AL,36109,O2023,Not Applicable,2023-10-02,1500.00,,Contribution,011,C00821058,,,,,,,,,, ,,,,,,,,
SB23,C00364778,B856476,,,CCM,Houchin for Congress,,,,,,PO Box 234,,Salem,IN,47167,P2024,,2023-10-02,1000.00,,Contribution,011,C00800649,,H6IN09143,Houchin,Erin,,,,H,IN,09,,,,,,,,
SB23,C00364778,B856477,,,CCM,Huizenga for Congress,,,,,,PO Box 254,,Zeeland,MI,49464,P2024,,2023-10-02,2500.00,,Contribution,011,C00459297,,H0MI02094,Huizenga,Bill,,,,H,MI,04,,,,,,,,
SB23,C00364778,B856473,,,CCM,Mike Flood for Congress,,,,,,PO Box 81041,,Lincoln,NE,68501,P2024,,2023-10-02,2500.00,,Contribution,011,C00801241,,H2NE01118,Flood,Mike,,,,H,NE,01,,,,,,,,
SB23,C00364778,B856474,,,CCM,William Timmons for Congress,,,,,,P.O. Box 3416,,Greenville,SC,29602,P2024,,2023-10-02,2000.00,,Contribution,011,C00668491,,H8SC04250,Timmons,William,R,,,H,SC,04,,,,,,,,
SB23,C00364778,B856328,,,PAC,Madison PAC,,,,,,235 State Street #206,,Springfield,MA,01103,O2023,Not Applicable,2023-10-10,-5000.00,,Contribution,011,C00426809,,,,,,,,,, ,,,,,,,,Voided: Original check dated 09/28/23
SB23,C00364778,B856330,,,CCM,Scott Peters for Congress,,,,,,PO Box 22074,,San Diego,CA,92192,P2024,,2023-10-10,-1000.00,,Contribution,011,C00503110,,H2CA52089,Peters,Scott,,,,H,CA,50,,,,,,,,Voided: Original check dated 09/28/23
SB23,C00364778,B856955,,,PAC,Madison PAC,,,,,,235 State Street #206,,Springfield,MA,01103,O2023,Not Applicable,2023-10-12,5000.00,,Contribution,011,C00426809,,,,,,,,,, ,,,,,,,,
SB23,C00364778,B856954,,,CCM,Scott Peters for Congress,,,,,,PO Box 22074,,San Diego,CA,92192,P2024,,2023-10-12,1000.00,,Contribution,011,C00503110,,H2CA52089,Peters,Scott,,,,H,CA,50,,,,,,,,
SB23,C00364778,B857647,,,PAC,Abraham Lincoln PAC,,,,,,824 S. Milledge Avenue Suite 101,,Athens,GA,30605,O2023,Not Applicable,2023-10-18,5000.00,,Contribution,011,C00631051,,,,,,,,,, ,,,,,,,,
SB23,C00364778,B857642,,,CCM,Alma Adams for Congress,,,,,,P.O. Box 31473,,Charlotte,NC,28231,P2024,,2023-10-18,1000.00,,Contribution,011,C00546358,,H4NC12100,Shealey Adams,Alma,,,,H,NC,12,,,,,,,,
SB23,C00364778,B857646,,,CCM,Beth Van Duyne For Congress,,,,,,PO Box 630167,,Irving,TX,75063,P2024,,2023-10-18,1000.00,,Contribution,011,C00714865,,H0TX24209,Van Duyne,Elizabeth,,,,H,TX,24,,,,,,,,
SB23,C00364778,B857643,,,PAC,Forward Together PAC,,,,,,1751 Potomac Greens Drive,,Alexandria,VA,22314,O2023,Not Applicable,2023-10-18,5000.00,,Contribution,011,C00412791,,,,,,,,,, ,,,,,,,,
SB23,C00364778,B857648,,,CCM,LaHood for Congress,,,,,,PO Box 10735,,Peoria,IL,61612,P2024,,2023-10-18,1500.00,,Contribution,011,C00575050,,H6IL18088,LaHood,Darin,,,,H,IL,16,,,,,,,,
SB23,C00364778,B857644,,,CCM,Sherman for Congress,,,,,,777 S. Figueroa St.  Ste. 4050,,Los Angeles,CA,90017,P2024,,2023-10-18,2500.00,,Contribution,011,C00308742,,H6CA24113,Sherman,Brad,,,,H,CA,32,,,,,,,,
SB23,C00364778,B857645,,,CCM,Vern Buchanan for Congress,,,,,,PO Box 48928,,Sarasota,FL,34230,P2024,,2023-10-18,1000.00,,Contribution,011,C00412759,,H6FL13148,Buchanan,Vernon,,,,H,FL,16,,,,,,,,
SB23,C00364778,B858320,,,CCM,Barragan for Congress,,,,,,1840 South Gaffey Street #421,,San Pedro,CA,90731,P2024,,2023-10-27,2500.00,,Contribution,011,C00577353,,H6CA44103,Barragan,Nanette,,,,H,CA,44,,,,,,,,
SB23,C00364778,B858318,,,CCM,Byron Donalds for Congress,,,,,,2430 Vanderbilt Beach Rd Ste 108,,Naples,FL,34108,P2024,,2023-10-27,1000.00,,Contribution,011,C00733329,,H0FL19205,Donalds,Byron,,,,H,FL,19,,,,,,,,
SB23,C00364778,B858321,,,CCM,Darren Soto for Congress,,,,,,P.O. Box 421349,,Kissimmee,FL,34742,P2024,,2023-10-27,1000.00,,Contribution,011,C00581074,,H6FL09179,Soto,Darren,,,,H,FL,09,,,,,,,,
SB23,C00364778,B858322,,,CCM,Roger Williams for US Congress Committee,,,,,,10 N. Caddo St. PMB #174,,Cleburne,TX,76031,P2024,,2023-10-27,1000.00,,Contribution,011,C00498121,,H2TX33040,Williams,Roger,,,,H,TX,25,,,,,,,,
SB23,C00364778,B858319,,,PAC,Wild and Wonderful PAC,,,,,,332 W Lee Hwy #303,,Warrenton,VA,20186,O2023,Not Applicable,2023-10-27,2500.00,,Contribution,011,C00489336,,,,,,,,,, ,,,,,,,,
SB23,C00364778,B858697,,,CCM,Joe Morelle for Congress,,,,,,P.O. Box 90914,,Rochester,NY,14609,P2024,,2023-10-31,1000.00,,Contribution,011,C00675108,,H8NY25105,Morelle,Joe,D,,,H,NY,25,,,,,,,,
SB23,C00364778,B858698,,,CCM,Meuser For Congress,,,,,,PO Box 183,,Hudson,WI,54016,P2024,,2023-10-31,1000.00,,Contribution,011,C00654723,,H8PA10147,Meuser,Dan,,,,H,PA,09,,,,,,,,
SB23,C00364778,B858696,,,CCM,Suozzi for Congress,,,,,,PO BOX 669,,Glen Cove,NY,11542,P2024,,2023-10-31,2500.00,,Contribution,011,C00607200,,H6NY03247,Suozzi,Tom,,,,H,NY,03,,,,,,,,
