form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00213173,SB23.59182,,,CCM,BILL FOSTER FOR CONGRESS COMMITTEE,,,,,,PO Box 703,,Geneva,IL,60134,G2024,,2024-04-09,1000.00,,Political Contribution,011,C00435099,BILL FOSTER FOR CONGRESS COMMITTEE,H8IL14067,FOSTER,G. WILLIAM (BILL),,,,H,IL,14,,,,,,,,
SB23,C00213173,SB23.59420,,,CCM,BILL FOSTER FOR CONGRESS COMMITTEE,,,,,,PO Box 703,,Geneva,IL,60134,P2024,,2024-04-09,-1000.00,,Check from 2/16 has been lost,011,C00435099,BILL FOSTER FOR CONGRESS COMMITTEE,H8IL14067,FOSTER,G. WILLIAM (BILL),,,,H,IL,14,,,,,,,,
SB23,C00213173,SB23.59196,,,PTY,DEMOCRATIC SENATORIAL CAMPAIGN COMMITTEE,,,,,,120 MARYLAND AVENUE NE,.,WASHINGTON,DC,20002,,,2024-04-15,5000.00,,Political Contribution,011,C00042366,,,,,,,,,,,,,,,,,,
SB23,C00213173,SB23.59186,,,CCM,FRENCH HILL FOR ARKANSAS,,,,,,PO BOX 7841,,LITTLE ROCK,AR,72217,G2024,,2024-04-11,1000.00,,Political Contribution,011,C00551275,FRENCH HILL FOR ARKANSAS,H4AR02141,HILL,JAMES FRENCH,,,,H,AR,02,,,,,,,,
SB23,C00213173,SB23.59193,,,CCM,FRIENDS OF DAVE JOYCE,,,,,,320 KENARDEN DRIVE,,CLEVELAND,OH,44143,G2024,,2024-04-11,500.00,,Political Contribution,011,C00527457,FRIENDS OF DAVE JOYCE,H2OH14064,JOYCE,DAVID P,,,,H,OH,14,,,,,,,,
SB23,C00213173,SB23.59195,,,CCM,KAPTUR FOR CONGRESS,,,,,,P.O. BOX 899,,TOLEDO,OH,43697,G2024,,2024-04-15,1000.00,,Political Contribution,011,C00154625,KAPTUR FOR CONGRESS,H2OH09031,KAPTUR,MARCY C HON.,,,,H,OH,09,,,,,,,,
SB23,C00213173,SB23.59183,,,CCM,KUSTOFF FOR CONGRESS,,,,,,PO BOX 58823,,NASHVILLE,TN,37205,P2024,,2024-04-10,1000.00,,Political Contribution,011,C00614826,KUSTOFF FOR CONGRESS,H2TN07103,KUSTOFF,DAVID,,,,H,TN,08,,,,,,,,
SB23,C00213173,SB23.59194,,,PAC,MCCONNELL SENATE COMMITTEE,,,,,,PO BOX 1496,,LOUISVILLE,KY,40201,P2026,,2024-04-15,1000.00,,Political Contribution,011,,,S2KY00012,MCCONNELL,MITCH,,,,S,KY,00,,,,,,,,
SB23,C00213173,SB23.59188,,,PAC,MODERATE DEMOCRATS PAC,,,,,,PO BOX 70179,,WASHINGTON,DC,20024,,,2024-04-09,5000.00,,Political Contribution,011,C00436022,,,,,,,,,,,,,,,,,,
SB23,C00213173,SB23.59197,,,CCM,MONTANANS FOR TESTER,,,,,,PO BOX 1135,,HELENA,MT,59624,P2024,,2024-04-16,3500.00,,Political Contribution,011,C00412304,MONTANANS FOR TESTER,S6MT00162,TESTER,JON,,,,S,MT,00,,,,,,,,
SB23,C00213173,SB23.59198,,,CCM,MONTANANS FOR TESTER,,,,,,PO BOX 1135,,HELENA,MT,59624,G2024,,2024-04-16,2500.00,,Political Contribution,011,C00412304,MONTANANS FOR TESTER,S6MT00162,TESTER,JON,,,,S,MT,00,,,,,,,,
SB23,C00213173,SB23.59190,,,PAC,MORGAN MCGARVEY FOR CONGRESS,,,,,,PO BOX 5324,,LOUISVILLE,KY,40255,P2024,,2024-04-10,500.00,,Political Contribution,011,,,H2KY03206,MCGARVEY,MORGAN,,,,H,KY,03,,,,,,,,
SB23,C00213173,SB23.59199,,,PTY,NATIONAL REPUBLICAN CONGRESSIONAL COMMITTEE,,,,,,320 FIRST STREET,.,WASHINGTON,DC,20003,,,2024-04-23,5000.00,,Political Contribution,011,C00075820,,,,,,,,,,,,,,,,,,
SB23,C00213173,SB23.59187,,,CCM,NEVADANS FOR STEVEN HORSFORD,,,,,,PO BOX 336664,,NORTH LAS VEGAS,NV,89033,P2024,,2024-04-11,1000.00,,Political Contribution,011,C00668228,NEVADANS FOR STEVEN HORSFORD,H2NV04011,HORSFORD,STEVEN ALEXZANDER,,,,H,NV,04,,,,,,,,
SB23,C00213173,SB23.59181,,,CCM,RAND PAUL FOR US SENATE,,,,,,PO BOX 72928,,NEWPORT,KY,41072,P2028,,2024-04-09,2000.00,,Political Contribution,011,C00496075,RAND PAUL FOR US SENATE,S0KY00156,PAUL,RAND,,,,S,KY,00,,,,,,,,
SB23,C00213173,SB23.59202,,,CCM,RICHARD E NEAL FOR CONGRESS COMMITTEE,,,,,,76 MAGNOLIA TERRACE,,SPRINGFIELD,MA,01108,P2024,,2024-04-30,1000.00,,Political Contribution,011,C00226522,RICHARD E NEAL FOR CONGRESS COMMITTEE,H8MA02041,NEAL,RICHARD E MR.,,,,H,MA,02,,,,,,,,
