form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00011114,500029245,,,CCM,A WHOLE LOT OF PEOPLE FOR GRIJALVA CONGRESSIONAL COMMITTEE,,,,,,P.O. Box 1242,,Tucson,AZ,857021242,G2024,,2024-06-21,2500.00,0.00,Contribution,011,C00374058,,,Grijalva,Raul,M,Rep.,,H,AZ,07,,,,,,,,
SB23,C00011114,500029310,,,CCM,ADAM SMITH FOR CONGRESS COMMITTEE,,,,,,P.O. Box 578,,Renton,WA,980570578,G2024,,2024-06-21,2500.00,0.00,Contribution,011,C00304709,,,Smith,Adam,,Rep.,,H,WA,09,,,,,,,,
SB23,C00011114,500029288,,,CCM,ALMA ADAMS FOR CONGRESS,,,,,,P.O. Box 31473,,Charlotte,NC,282311473,G2024,,2024-06-21,2500.00,0.00,Contribution,011,C00546358,,,Adams,ALMA,SHEALEY,Rep.,,H,NC,12,,,,,,,,
SB23,C00011114,500029272,,,CCM,ANDRE CARSON FOR CONGRESS,,,,,,P.O. Box 1863,,Indianapolis,IN,462061863,G2024,,2024-06-21,2500.00,0.00,Contribution,011,C00442921,,,Carson,Andre,,Rep.,,H,IN,07,,,,,,,,
SB23,C00011114,500029270,,,CCM,BILL FOSTER FOR CONGRESS,,,,,,P.O. Box 9104,,Aurora,IL,605989104,G2024,,2024-06-21,2500.00,0.00,Contribution,011,C00435099,,,Foster,Bill,,Rep.,,H,IL,11,,,,,,,,
SB23,C00011114,500029313,,,CCM,Brian Fitzpatrick for All of Us,,,,,,P.O. Box 939,,Langhorne,PA,190470939,G2024,,2024-06-21,2500.00,0.00,Contribution,011,C00607416,,,FITZPATRICK,BRIAN,,Rep.,,H,PA,01,,,,,,,,
SB23,C00011114,500029266,,,CCM,Casten for Congress,,,,,,P.O. Box 132,,Downers Grove,IL,605150132,G2024,,2024-06-21,2500.00,0.00,Contribution,011,C00648493,,,CASTEN,SEAN,,Rep.,,H,IL,06,,,,,,,,
SB23,C00011114,500029261,,,CCM,CASTOR FOR CONGRESS,,,,,,"301 W. Platt Street, #385",,Tampa,FL,336062292,G2024,,2024-06-21,2500.00,0.00,Contribution,011,C00410761,,,Castor,Kathy,,Rep.,,H,FL,14,,,,,,,,
SB23,C00011114,500029303,,,CCM,CASTRO FOR CONGRESS,,,,,,P.O. Box 544,,San Antonio,TX,782920544,G2024,,2024-06-21,2500.00,0.00,Contribution,011,C00497933,,,Castro,Joaquin,,Rep.,,H,TX,20,,,,,,,,
SB23,C00011114,500029299,,,CCM,CHRISSY HOULAHAN FOR CONGRESS,,,,,,P.O. Box 222,,Devon,PA,193330222,G2024,,2024-06-21,2500.00,0.00,Contribution,011,C00637371,,,Houlahan,Chrissy,,Rep.,,H,PA,06,,,,,,,,
