form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00160077,SB29.7086,,,CCM,Ajay For House 99,,,,,,1606 NE 10th Street,,Oklahoma City,OK,73117,,,2023-02-01,250.00,,Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00160077,SB29.7080,,,CCM,Annie Menz for House,,,,,,1005 Kenwood Drive,,Norman,OK,73071,,,2023-02-01,250.00,,Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00160077,SB29.7064,,,CCM,Arturo Alonso for Oklahoma,,,,,,1212 SW 34th Street,,Oklahoma City,OK,73109,,,2023-02-01,250.00,,Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00160077,SB29.7096,,,CCM,Committee to Elect Jason Lowe,,,,,,25 1/2 NE 63rd Street,,Oklahoma City,OK,73105,,,2023-02-01,250.00,,Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00160077,SB29.7102,,,CCM,Friends for Rusty Cornwell,,,,,,441094 E. 320 Road,,Vinita,OK,74301,,,2023-02-02,250.00,,Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00160077,SB29.7072,,,CCM,Friends of Andy Fugate,,,,,,5120 SE 49th Street,,Oklahoma City,OK,73135,,,2023-02-01,250.00,,Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00160077,SB29.7083,,,CCM,Friends of Anthony Moore,,,,,,2508 Quail Run Street,,Clinton,OK,73601,,,2023-02-01,250.00,,Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00160077,SB29.7059,,,CCM,Friends of Carri Hicks,,,,,,4804 NW 75th St,,Oklahoma City,OK,73132,,,2023-02-01,500.00,,Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00160077,SB29.7054,,,CCM,Friends of Charles McCall,,,,,,P.O. Box 1405,,Atoka,OK,74525,,,2023-01-31,1000.00,,Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00160077,SB29.7071,,,CCM,Friends of Collin Duel,,,,,,723 E. Noble Ave.,,Guthrie,OK,73044,,,2023-02-01,250.00,,Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00160077,SB29.7084,,,CCM,Friends of Cyndi Munson,,,,,,705 NW 47th Street,,Oklahoma City,OK,73118,,,2023-02-01,250.00,,Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00160077,SB29.7061,,,CCM,Friends of Dave Rader,,,,,,8921 S. Hudson Ave,,Tulsa,OK,74137,,,2023-02-01,500.00,,Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00160077,SB29.7073,,,CCM,Friends of Ellyn hefner,,,,,,4406 NW 59th Street,,Oklahoma City,OK,73112,,,2023-02-01,250.00,,Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00160077,SB29.7062,,,CCM,Friends of Greg McCortney,,,,,,1816 E 15th,,Ada,OK,74820,,,2023-02-01,500.00,,Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00160077,SB29.7052,,,CCM,Friends of Jerry Alvord for State Senate,,,,,,1275 Whiskey Lane,,Wilson,OK,73463,,,2023-01-30,250.00,,Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00160077,SB29.7076,,,CCM,Friends of John B. Kane,,,,,,2101 Mars Ct.,,Bartlesville,OK,74006,,,2023-02-01,250.00,,Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00160077,SB29.7055,,,CCM,Friends of John George,,,,,,18203 SE 59th Street,,Newalla,OK,74857,,,2023-01-31,500.00,,Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00160077,SB29.7085,,,CCM,Friends of John Pfeiffer,,,,,,27750 N. Kelley Ave,,Orlando,OK,73073,,,2023-02-01,250.00,,Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00160077,SB29.7095,,,CCM,Friends of Josh West,,,,,,59884 E 333 Rd,,Grove,OK,74344,,,2023-02-01,250.00,,Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00160077,SB29.7060,,,CCM,Friends of Julie Kirt,,,,,,2833 NW 26th St,,Oklahoma City,OK,73107,,,2023-02-01,500.00,,Contribution,,,,,,,,,,,,,,,,,,,,
