form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00002766,20161418,,,COM,Julia Mates for Belmont Mayor 2024,,,,,,1025 Alameda de las Pulgas,Suite 725,Belmont,CA,94002,,,2024-06-03,500.00,0.00,Non-Federal Contribution,011,,,,Mates,Julia,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,20161420,,,ORG,Alameda Labor Council,,,,,,c/o Earp Events & Fundraising,"4200 Park Blvd., #128",Oakland,CA,94602,,,2024-06-03,10000.00,0.00,Non-Federal Contribution,011,,,,,,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,20161462,,,ORG,Committee Opposed To The Housing For All And Downtown Vitality Initiative,,,,,,PO Box 7284,,Eureka,CA,95502,,,2024-06-04,1000.00,0.00,Non-Federal Contribution,011,,,,,,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,20161492,,,COM,Pilar Schavo for Assembly 2024,,,,,,2436 E. 4th Street,Suite 256,Long Beach,CA,90814,,,2024-06-04,5500.00,0.00,Non-Federal Contribution,011,,,,Schavo,Pilar,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,20161628,,,PTY,New Mexico Senate Democrats,,,,,,"313 Moon Street, NE",,Albuquerque,NM,87123,,,2024-06-05,7500.00,0.00,Non-Federal Contribution,011,,,,,,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,20162235,,,PTY,Democratic Treasurers Association,,,,,,PO Box 96503,PMB 65071,Washington,DC,200905603,,,2024-06-06,25000.00,0.00,Donation,011,,,,,,,,,,,,,,,,,,,Donation
SB29,C00002766,20162934,,,COM,21st Century Fund,,,,,,606 Townsend Street,,Lansing,MI,48933,,,2024-06-07,100000.00,0.00,Non-Federal Contribution,011,,,,,,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,20164133,,,COM,The Committee to Elect Chris Swanson for Sheriff,,,,,,1040 Creekwood Trail,,Burton,MI,48509,,,2024-06-07,-1000.00,0.00,Voided Check from 11/6/2023,011,,,,Swanson,Chris,,,,,,,,,,,,,,Voided Check from 11/6/2023
SB29,C00002766,20167666,,,COM,Malcolm for PA,,,,,,PO Box 3254,,Philadelphia,PA,19130,,,2024-06-07,-2500.00,0.00,Voided Check from 12/1/2023,011,,,,Kenyatta,Malcolm,,,,,,,,,,,,,,Voided Check from 12/1/2023
SB29,C00002766,20170690,,,COM,Friends of Kapszukiewicz,,,,,,PO Box 520,,Toledo,OH,43697,,,2024-06-07,500.00,0.00,Non-Federal Contribution,011,,,,Kapszukiewicz,Wade,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,20170691,,,PTY,Hamilton County Democratic Party,,,,,,4411 Montgomery Road,#209,Cincinnati,OH,45212,,,2024-06-07,1000.00,0.00,Non-Federal Contribution,011,,,,,,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,20170692,,,PTY,Lucas County Democratic Party,,,,,,PO Box 1494,,Toledo,OH,43603,,,2024-06-07,700.00,0.00,Non-Federal Contribution,011,,,,,,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,20171584,,,ORG,"Delaware Building and Construction Trades, PAC Account",,,,,,308 Markus Court,,Neward,DE,19713,,,2024-06-11,10000.00,0.00,Non-Federal Contribution,011,,,,,,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,20171585,,,ORG,People for a Healthy Delaware,,,,,,18 Gristmill Court,,Wilmington,DE,19803,,,2024-06-11,20000.00,0.00,Non-Federal Contribution,011,,,,,,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,20171586,,,COM,MN House DFL Caucus (Non-Federal),,,,,,255 East Plato Blvd,,St. Paul,MN,55107,,,2024-06-11,5000.00,0.00,Non-Federal Contribution,011,,,,,,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,20172234,,,COM,McCormick For Governor,,,,,,PO Box 44182,,Indianapolis,IN,46244,,,2024-06-13,5000.00,0.00,Non-Federal Contribution,011,,,,McCormick,Jennifer,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,20172236,,,PTY,Opportunity Beach Fund - Mayor Rex Richardson,,,,,,777 S. Figueroa Street,#4050,Los Angeles,CA,90017,,,2024-06-13,25000.00,0.00,Non-Federal Contribution,011,,,,,,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,20172390,,,COM,John Harabedian for Assembly 2024,,,,,,16633 Ventura Blvd.,#1008,Encino,CA,91436,,,2024-06-14,5500.00,0.00,Non-Federal Contribution,011,,,,Harabedian,John,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,20172391,,,COM,Harris-Dawson for City Council 2015 Officeholder,,,,,,777 S. Figueroa Street,Suite 4050,Los Angeles,CA,90017,,,2024-06-14,900.00,0.00,Non-Federal Contribution,011,,,,Harris-Dawson,Marqueece,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,20172392,,,COM,Mark Gonzalez for Assembly 2024,,,,,,13636 Ventura Blvd.,#247,Sherman Oaks,CA,91423,,,2024-06-14,2500.00,0.00,Non-Federal Contribution,011,,,,Gonzalez,Mark,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,20172393,,,COM,Caloza for Assembly 2024,,,,,,777 S. Figueroa Street,Suite 4050,Los Angles,CA,90017,,,2024-06-14,5500.00,0.00,Non-Federal Contribution,011,,,,Caloza,Jessica,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,20172395,,,COM,Kipp Mueller for Senate 2024,,,,,,1700 Tribute Road,Suite 201,Sacramento,CA,95815,,,2024-06-14,5500.00,0.00,Non-Federal Contribution,011,,,,Mueller,Kipp,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,20172421,,,PTY,Washington State Democratic Party - State Exempt Account,,,,,,PO Box 4027,,Seattle,WA,91894,,,2024-06-14,114000.00,0.00,Non-Federal Contribution,011,,,,,,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,20172422,,,PTY,Washington State Democratic Party - State Non-Exempt Account,,,,,,PO Box 4027,,Seattle,WA,91894,,,2024-06-14,6000.00,0.00,Non-Federal Contribution,011,,,,,,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,20172423,,,ORG,Kent for Districts,,,,,,11305 SE 228th Place,,Kent,WA,98031,,,2024-06-14,1000.00,0.00,Non-Federal Contribution,011,,,,,,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,20172424,,,ORG,House Our Neighbors: Let's Build Social Housing,,,,,,600 1st Avenue,,Seattle,WA,98104,,,2024-06-14,5000.00,0.00,Non-Federal Contribution,011,,,,,,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,20172425,,,ORG,Raise the Wage Burien,,,,,,PO Box 23125,,Seattle,WA,98102,,,2024-06-14,10000.00,0.00,Non-Federal Contribution,011,,,,,,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,20172426,,,ORG,No on 2124,,,,,,PO Box 21961,,Seattle,WA,98111,,,2024-06-14,10000.00,0.00,Non-Federal Contribution,011,,,,,,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,20172427,,,ORG,Sage Leaders,,,,,,"414 Maynard Avenue, S",,Seattle,WA,98104,,,2024-06-14,2500.00,0.00,Donation,011,,,,,,,,,,,,,,,,,,,Donation
SB29,C00002766,20172428,,,PTY,House Democratic Campaign Committee (WA),,,,,,PO Box 9100,,Seattle,WA,98109,,,2024-06-14,1200.00,0.00,Non-Federal Contribution,011,,,,,,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,20172429,,,PTY,Washington Senate Democratic Campaign,,,,,,"5628 Airport Way, South",Suite 108,Seattle,WA,98108,,,2024-06-14,1200.00,0.00,Non-Federal Contribution,011,,,,,,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,20172430,,,ORG,Harry Truman Fund,,,,,,PO Box 9100,,Seattle,WA,98109,,,2024-06-14,10000.00,0.00,Non-Federal Contribution,011,,,,,,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,20172431,,,ORG,Kennedy Fund,,,,,,401 2nd Avenue South,Suite 303,Seattle,WA,98104,,,2024-06-14,10000.00,0.00,Non-Federal Contribution,011,,,,,,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,20172461,,,COM,Shelley Kloba for State House,,,,,,PO Box 2991,,Kirkland,WA,98104,,,2024-06-15,1200.00,0.00,Non-Federal Contribution,011,,,,Kloba,Shelley,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,20172462,,,COM,Friends of Ben Stuckart,,,,,,PO Box 4051,,Spokane,WA,99220,,,2024-06-15,750.00,0.00,Non-Federal Contribution,011,,,,Stuckart,Ben,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,20172463,,,COM,People for Timm Ormsby,,,,,,PO Box 2177,,Spokane,WA,99210,,,2024-06-15,1200.00,0.00,Non-Federal Contribution,011,,,,Ormsby,Timm,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,20172464,,,COM,Friends of Lisa Callan,,,,,,PO Box 2095,,Issaquah,WA,98027,,,2024-06-15,750.00,0.00,Non-Federal Contribution,011,,,,Callan,Lisa,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,20172465,,,COM,People for Victoria Hunt,,,,,,PO Box 665,,Issaquah,WA,98027,,,2024-06-15,1200.00,0.00,Non-Federal Contribution,011,,,,Hunt,Victoria,,,,,,,,,,,,,,Non-Federal Contribution
