form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,dissemination_date,expenditure_amount,disbursement_date,calendar_y_t_d_per_election_office,expenditure_purpose_descrip,category_code,payee_cmtte_fec_id_number,support_oppose_code,candidate_id_number,candidate_last_name,candidate_first_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office,candidate_district,candidate_state,completing_last_name,completing_first_name,completing_middle_name,completing_prefix,completing_suffix,date_signed,memo_code,memo_text_description
SE,C00787671,SE-S1646857,,,ORG,CLOUD DATA SERVICES,,,,,,1009 WHITNEY RANCH DR.,,HENDERSON,NV,89014,G2024,,2024-07-25,73.49,,6371.89,LEADS/PHONE LISTS,004,,S,H4TX10093,MCCAUL,MICHAEL,,,,H,10,TX,DERIDDER,PAUL,,,,2024-08-09,X,INVOICE DID NOT CLEAR BANK BEFORE CLOSE OF BOOKS
SE,C00787671,SE-S1646859,,,ORG,CLOUD DATA SERVICES,,,,,,1009 WHITNEY RANCH DR.,,HENDERSON,NV,89014,P2024,,2024-07-25,73.49,,4808.15,LEADS/PHONE LISTS,004,,S,H8NH01210,PAPPAS,CHRIS,,,,H,01,NH,DERIDDER,PAUL,,,,2024-07-25,X,INVOICE DID NOT CLEAR BANK BEFORE CLOSE OF BOOKS
SE,C00787671,SE-S1625621,,,ORG,CLOUD DATA SERVICES,,,,,,1009 WHITNEY RANCH DR.,,HENDERSON,NV,89014,G2024,,2024-06-13,24.08,2024-07-02,3206.59,LEADS/PHONE LISTS,004,,S,H4TX10093,MCCAUL,MICHAEL,,,,H,10,TX,DERIDDER,PAUL,,,,2024-08-09,
SE,C00787671,SE-S1625623,,,ORG,CLOUD DATA SERVICES,,,,,,1009 WHITNEY RANCH DR.,,HENDERSON,NV,89014,P2024,,2024-06-13,24.08,2024-07-02,1642.85,LEADS/PHONE LISTS,004,,S,H8NH01210,PAPPAS,CHRIS,,,,H,01,NH,DERIDDER,PAUL,,,,2024-06-13,
SE,C00787671,SE-S1633065,,,ORG,CLOUD DATA SERVICES,,,,,,1009 WHITNEY RANCH DR.,,HENDERSON,NV,89014,G2024,,2024-06-27,339.29,2024-07-03,4865.93,LEADS/PHONE LISTS,004,,S,H4TX10093,MCCAUL,MICHAEL,,,,H,10,TX,DERIDDER,PAUL,,,,2024-08-09,
SE,C00787671,SE-S1633067,,,ORG,CLOUD DATA SERVICES,,,,,,1009 WHITNEY RANCH DR.,,HENDERSON,NV,89014,P2024,,2024-06-27,339.29,2024-07-03,3302.19,LEADS/PHONE LISTS,004,,S,H8NH01210,PAPPAS,CHRIS,,,,H,01,NH,DERIDDER,PAUL,,,,2024-06-27,
SE,C00787671,SE-S1633277,,,ORG,CLOUD DATA SERVICES,,,,,,1009 WHITNEY RANCH DR.,,HENDERSON,NV,89014,G2024,,2024-07-04,82.98,2024-07-10,5239.33,LEADS/PHONE LISTS,004,,S,H4TX10093,MCCAUL,MICHAEL,,,,H,10,TX,DERIDDER,PAUL,,,,2024-08-09,
SE,C00787671,SE-S1633279,,,ORG,CLOUD DATA SERVICES,,,,,,1009 WHITNEY RANCH DR.,,HENDERSON,NV,89014,P2024,,2024-07-04,82.98,2024-07-10,3675.59,LEADS/PHONE LISTS,004,,S,H8NH01210,PAPPAS,CHRIS,,,,H,01,NH,DERIDDER,PAUL,,,,2024-07-04,
SE,C00787671,SE-S1632905,,,ORG,CLOUD DATA SERVICES,,,,,,1009 WHITNEY RANCH DR.,,HENDERSON,NV,89014,G2024,,2024-06-20,29.46,2024-07-11,3339.14,LEADS/PHONE LISTS,004,,S,H4TX10093,MCCAUL,MICHAEL,,,,H,10,TX,DERIDDER,PAUL,,,,2024-08-09,
SE,C00787671,SE-S1632907,,,ORG,CLOUD DATA SERVICES,,,,,,1009 WHITNEY RANCH DR.,,HENDERSON,NV,89014,P2024,,2024-06-20,29.46,2024-07-11,1775.40,LEADS/PHONE LISTS,004,,S,H8NH01210,PAPPAS,CHRIS,,,,H,01,NH,DERIDDER,PAUL,,,,2024-06-20,
SE,C00787671,SE-S1646705,,,ORG,LAV SERVICES LLC,,,,,,1009 WHITNEY RANCH DR.,,HENDERSON,NV,89014,G2024,,2024-07-18,61.72,,6037.84,PHONEBANK PAYROLL SERVICES,004,,S,H4TX10093,MCCAUL,MICHAEL,,,,H,10,TX,DERIDDER,PAUL,,,,2024-08-09,X,INVOICE DID NOT CLEAR BANK BEFORE CLOSE OF BOOKS
SE,C00787671,SE-S1646707,,,ORG,LAV SERVICES LLC,,,,,,1009 WHITNEY RANCH DR.,,HENDERSON,NV,89014,P2024,,2024-07-18,61.72,,4474.10,PHONEBANK PAYROLL SERVICES,004,,S,H8NH01210,PAPPAS,CHRIS,,,,H,01,NH,DERIDDER,PAUL,,,,2024-07-18,X,INVOICE DID NOT CLEAR BANK BEFORE CLOSE OF BOOKS
