form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00481531,SB23.2001,,,CCM,TONY GONZALES FOR CONGRESS,,,,,,11613 HUEBNER,,SAN ANTONIO,TX,78248,P2024,,2023-03-05,5000.00,,CONTRIBUTION,,,,H0TX35015,GONZALES,ERNEST,ANTHONY,,II,H,TX,23,  ,,,,,,,
SB23,C00481531,SB23.2000,,,PTY,NRCC,,,,,,320 FIRST ST SE,,WASHINGTON,DC,20003,,,2023-03-09,15000.00,,CONTRIBUTION,,,,,,,,,,,,,  ,,,,,,,
SB23,C00481531,SB23.2002,,,CCM,NATHANIEL MORAN FOR CONGRESS,,,,,,314 S BROADWAY AVE,,TYLER,TX,75702,P2024,,2023-03-20,3500.00,,CONTRIBUTION,,,,H2TX01112,MORAN,NATHANIEL,QUENTIN,,,H,TX,01,  ,,,,,,,
SB23,C00481531,SB23.2005,,,CCM,NATHANIEL MORAN FOR CONGRESS,,,,,,314 S BROADWAY AVE,,TYLER,TX,75702,G2024,,2023-03-20,1500.00,,CONTRIBUTION,,,,H2TX01112,MORAN,NATHANIEL,QUENTIN,,,H,TX,01,  ,,,,,,,
SB23,C00481531,SB23.2024,,,CCM,ASHLEY HINSON FOR CONGRESS,,,,,,PO BOX 811,,MARION,IA,52302,P2024,,2023-03-29,1000.00,,CONTRIBUTION,,,,H0IA01174,ARENHOLZ,ASHLEY,HINSON,,,H,IA,02,  ,,,,,,,
SB23,C00481531,SB23.2027,,,CCM,BRANDON FOR CONGRESS NY22,,,,,,PO BOX 3580,,SYRACUSE,NY,13220,P2024,,2023-03-29,1000.00,,CONTRIBUTION,,,,H2NY22212,MCDONALD,BRANDON,WILLIAMS,,,H,NY,22,  ,,,,,,,
SB23,C00481531,SB23.2030,,,CCM,BRIAN FITZPATRICK FOR ALL OF US,,,,,,PO BOX 939,,LANGHORNE,PA,19047,P2024,,2023-03-29,1000.00,,CONTRIBUTION,,,,H6PA08277,FITZPATRICK,BRIAN,,,,H,PA,01,  ,,,,,,,
SB23,C00481531,SB23.2018,,,CCM,CHUCK EDWARDS FOR CONGRESS,,,,,,337 NORTH MAIN STREET,,HENDERSONVILLE,NC,28792,P2024,,2023-03-29,1000.00,,CONTRIBUTION,,,,H2NC14050,EDWARDS,CHUCK,,,,H,NC,11,  ,,,,,,,
SB23,C00481531,SB23.2006,,,CCM,CISCOMANI FOR CONGRESS,,,,,,PO BOX 35103,,TUCSON,AZ,85740,P2024,,2023-03-29,2000.00,,CONTRIBUTION,,,,H2AZ02360,CISCOMANI,JUAN,,,,H,AZ,06,  ,,,,,,,
SB23,C00481531,SB23.2012,,,CCM,DESPOSITO FOR NEW YORK,,,,,,PO BOX 188,,ISLAND PARK,NY,11558,P2024,,2023-03-29,1000.00,,CONTRIBUTION,,,,H2NY04277,DESPOSITO,ANTHONY,P,,,H,NY,04,  ,,,,,,,
SB23,C00481531,SB23.2031,,,CCM,DON BACON FOR CONGRESS,,,,,,PO BOX 391368,,OMAHA,NE,68139,P2024,,2023-03-29,2000.00,,CONTRIBUTION,,,,H6NE02125,BACON,DONALD,J,,,H,NE,02,  ,,,,,,,
SB23,C00481531,SB23.2023,,,CCM,FRIENDS OF DAVID SCHWEIKERT,,,,,,PO BOX 13176,8175 EAST EVANS RD #23176,PHOENIX,AZ,85002,P2024,,2023-03-29,1000.00,,CONTRIBUTION,,,,H4AZ06045,SCHWEIKERT,DAVID,S,,,H,AZ,06,  ,,,,,,,
SB23,C00481531,SB23.2008,,,CCM,IOWANS FOR ZACH NUNN,,,,,,PO BOX 11,,BONDURANT,IA,50035,P2024,,2023-03-29,2000.00,,CONTRIBUTION,,,,H2IA03119,NUNN,ZACH,,,,H,IA,03,  ,,,,,,,
SB23,C00481531,SB23.2016,,,CCM,JOHN DUARTE FOR CONGRESS,,,,,,9460 TEGNER RD,,HILMAR,CA,95324,P2024,,2023-03-29,1000.00,,CONTRIBUTION,,,,H2CA13131,DUARTE,JOHN,,,,H,CA,13,  ,,,,,,,
SB23,C00481531,SB23.2009,,,CCM,JOHN JAMES FOR CONGRESS,,,,,,PO BOX 628,,ST CLAIR SHORES,MI,48080,P2024,,2023-03-29,2500.00,,CONTRIBUTION,,,,H2MI10150,JAMES,JOHN,,,,H,MI,10,  ,,,,,,,
SB23,C00481531,SB23.2034,,,CCM,KEAN FOR CONGRESS,,,,,,PO BOX 99,,EDISON,NJ,08810,P2024,,2023-03-29,2500.00,,CONTRIBUTION,,,,H0NJ07261,KEAN,THOMAS,,,,H,NJ,07,  ,,,,,,,
SB23,C00481531,SB23.2022,,,CCM,KEN CALVERT FOR CONGRESS COMMITTEE,,,,,,PO BOX 2438,,CORONA,CA,92878,P2024,,2023-03-29,3000.00,,CONTRIBUTION,,,,H2CA37023,CALVERT,KEN,,,,H,CA,41,  ,,,,,,,
SB23,C00481531,SB23.2015,,,CCM,KEVIN KILEY FOR CONGRESS,,,,,,9458 TREELAKE RD,,GRANITE BAY,CA,95746,P2021,,2023-03-29,1000.00,,CONTRIBUTION,,,,H2CA03157,KILEY,KEVIN ,,,,H,CA,03,  ,,,,,,,
SB23,C00481531,SB23.2032,,,CCM,KIGGANS FOR CONGRESS,,,,,,PO BOX 5042,,VIRGINIA BEACH,VA,23471,P2024,,2023-03-29,1000.00,,CONTRIBUTION,,,,H2VA02064,KIGGANS,JENNIFER,,,,H,VA,02,  ,,,,,,,
SB23,C00481531,SB23.2028,,,CCM,LALOTA FOR CONGRESS,,,,,,PO BOX 5744,,HAUPPAUGE,NY,11788,P2024,,2023-03-29,1000.00,,CONTRIBUTION,,,,H2NY01190,LALOTA,NICK,,,,H,NY,01,  ,,,,,,,
SB23,C00481531,SB23.2033,,,CCM,LAWLER FOR CONGRESS,,,,,,PO BOX 87,,SOUTH SALEM,NY,10590,P2024,,2023-03-29,1500.00,,CONTRIBUTION,,,,H2NY17162,LAWLER,MICHAEL,VINCENT,,,H,NY,17,  ,,,,,,,
SB23,C00481531,SB23.2014,,,CCM,LORI CHAVEZ-DEREMER FOR CONGRESS,,,,,,11805 SE EASTBOURNE LANE,,HAPPY VALLEY,OR,97086,P2024,,2023-03-29,1000.00,,CONTRIBUTION,,,,H2OR05209,CHAVEZ-DEREMER,LORI,,,,H,OR,05,  ,,,,,,,
SB23,C00481531,SB23.2035,,,CCM,MARC FOR US,,,,,,PO BOX 5158,,POUGHKEEPSIE,NY,12602,P2024,,2023-03-29,1000.00,,CONTRIBUTION,,,,H2NY19127,MOLINARO,MARCUS,,,,H,NY,19,  ,,,,,,,
SB23,C00481531,SB23.2025,,,CCM,MICHELLE STEEL FOR CONGRESS,,,,,,9070 IRVINE CENTER DR,#150,IRVINE,CA,92618,P2024,,2023-03-29,2000.00,,CONTRIBUTION,,,,H0CA48198,STEEL,MICHELLE,,,,H,CA,45,  ,,,,,,,
SB23,C00481531,SB23.2017,,,CCM,MIKE GARCIA FOR CONGRESS,,,,,,23890 COPPER HILL DR,#365,VALENCIA,CA,91354,P2024,,2023-03-29,2000.00,,CONTRIBUTION,,,,H0CA25105,GARCIA,MICHAEL,,,,H,CA,27,  ,,,,,,,
SB23,C00481531,SB23.2011,,,CCM,MILLER-MEEKS FOR CONGRESS,,,,,,PO BOX 33,,OTTUMWA,IA,52501,P2024,,2023-03-29,1000.00,,CONTRIBUTION,,,,H8IA02043,MILLER-MEEKS,MARIANETTE,JANE,,,H,IA,01,  ,,,,,,,
SB23,C00481531,SB23.2013,,,CCM,MONICA FOR CONGRESS,,,,,,1317 W FRONTAGE RD,STE A,ALAMO,TX,78516,P2024,,2023-03-29,1000.00,,CONTRIBUTION,,,,H0TX15124,DE LA CRUZ,MONICA,,,,H,TX,15,  ,,,,,,,
SB23,C00481531,SB23.2029,,,CCM,NANCY MACE FOR CONGRESS,,,,,,295 SEVEN FARMS DR,SUITE C186,CHARLESTON,SC,29433,P2024,,2023-03-29,1000.00,,CONTRIBUTION,,,,H0SC01394,MACE,NANCY,,,,H,SC,01,  ,,,,,,,
SB23,C00481531,SB23.2020,,,CCM,PATRIOTS FOR PERRY,,,,,,4075 LINGLESTOWN RD,PMB 119,HARRISBURG,PA,17112,P2024,,2023-03-29,2000.00,,CONTRIBUTION,,,,H2PA04135,SCOTT,PERRY,,,,H,PA,10,  ,,,,,,,
SB23,C00481531,SB23.2021,,,CCM,STEIL FOR WISCONSIN,,,,,,1818 MILTON AVE,#1448,JANESVILLE,WI,53545,P2024,,2023-03-29,2000.00,,CONTRIBUTION,,,,H8WI01156,STEIL,BRYAN,GEORGE,,,H,WI,01,  ,,,,,,,
SB23,C00481531,SB23.2007,,,CCM,VALADAO FOR CONGRESS,,,,,,5132 NORTH PALM AVE,#227,FRESNO,CA,93704,P2024,,2023-03-29,2000.00,,CONTRIBUTION,,,,H2CA20094,VALADAO,DAVID,,,,H,CA,22,  ,,,,,,,
SB23,C00481531,SB23.2019,,,CCM,VAN ORDEN FOR CONGRESS,,,,,,PO BOX 565,,PRAIRIE DU CHIEN,WI,53821,P2024,,2023-03-29,1000.00,,CONTRIBUTION,,,,H0WI03175,VAN ORDEN,DERRICK,F,,,H,WI,03,  ,,,,,,,
SB23,C00481531,SB23.2026,,,CCM,YOUNG KIM FOR CONGRESS,,,,,,PO BOX 2186,,FULLERTON,CA,92837,P2024,,2023-03-29,3000.00,,CONTRIBUTION,,,,H8CA39240,KIM,YOUNG,,,,H,CA,40,  ,,,,,,,
SB23,C00481531,SB23.2010,,,CCM,ZINKE FOR CONGRESS,,,,,,PO BOX 1597,,HELENA,MT,59624,P2024,,2023-03-29,1000.00,,CONTRIBUTION,,,,H4MT01041,ZINKE,RYAN,,,,H,MT,01,  ,,,,,,,
