form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00656132,B-1602,,,CCM,Gallego for Arizona,,,,,,PO Box 1710,,Phoenix,AZ,85001,P2024,,2024-10-16,-1000.00,0.00,Voided payment -- check not cashed,011,C00558627,Gallego for Arizona,S4AZ00139,Gallego,Ruben,,,,S,AZ,00,,,,,,,,
SB23,C00656132,B-1605,,,CCM,Susie Lee for Congress,,,,,,5130 S Fort Apache Rd,Ste. 215-382,Las Vegas,NV,89148,G2024,,2024-10-16,-1000.00,1000.00,Voided payment -- check not cashed,011,C00655613,Susie Lee for Congress,H8NV03200,Lee,Susie,,,,H,NV,03,,,,,,,,
SB23,C00656132,B-1549,,,CCM,Susie Lee for Congress,,,,,,5130 S Fort Apache Rd,Ste. 215-382,Las Vegas,NV,89148,G2024,,2024-10-18,1000.00,2000.00,Contribution,011,C00655613,Susie Lee for Congress,H8NV03200,Lee,Susie,,,,H,NV,03,,,,,,,,
SB23,C00656132,B-1552,,,CCM,Gallego for Arizona,,,,,,PO Box 1710,,Phoenix,AZ,85001,G2024,,2024-10-21,1000.00,1000.00,Contribution,011,C00558627,Gallego for Arizona,S4AZ00139,Gallego,Ruben,,,,S,AZ,00,,,,,,,,
SB23,C00656132,B-1563,,,CCM,Amish for Arizona,,,,,,2944 N Manor Dr E,,Phoenix,AZ,85014,G2024,,2024-10-26,1000.00,1000.00,Contribution,011,C00836502,Amish for Arizona,H4AZ01194,Shah,Amish,,DR.,,H,AZ,01,,,,,,,,
SB23,C00656132,B-1555,,,CCM,Cartwright for Congress,,,,,,PO Box 414,,Scranton,PA,18501,G2024,,2024-10-26,1000.00,1000.00,Contribution,011,C00509968,Cartwright for Congress,H2PA17079,Cartwright,Matt,,,,H,PA,08,,,,,,,,
SB23,C00656132,B-1569,,,CCM,Cooke for Congress,,,,,,P.o. Box 1846,,Eau Claire,WI,54702,G2024,,2024-10-26,1000.00,1000.00,Contribution,011,C00844993,Cooke for Congress,H4WI03169,Cooke,Rebecca,,,,H,WI,03,,,,,,,,
SB23,C00656132,B-1573,,,CCM,Dave Min for Congress,,,,,,PO Box 5959,,Irvine,CA,92616,G2024,,2024-10-26,1000.00,1000.00,Contribution,011,C00831537,Dave Min for Congress,H4CA47085,Min,Dave,,,,H,CA,47,,,,,,,,
SB23,C00656132,B-1559,,,CCM,Derek Tran for Congress,,,,,,"10441 Stanford Avenue, #395",,Garden Grove,CA,92842,G2024,,2024-10-26,2000.00,3000.00,Contribution,011,C00851790,Derek Tran for Congress,H4CA45170,Tran,Derek,,,,H,CA,45,,,,,,,,
SB23,C00656132,B-1567,,,CCM,Friends of Janelle Stelson,,,,,,PO Box 41,,Lemoyne,PA,17043,G2024,,2024-10-26,1000.00,1000.00,Contribution,011,C00852368,Friends of Janelle Stelson,H4PA10104,Stelson,Janelle,,,,H,PA,10,,,,,,,,
SB23,C00656132,B-1561,,,CCM,Kristen for Michigan,,,,,,PO Box 854,,Bay City,MI,48707,G2024,,2024-10-26,1000.00,1000.00,Contribution,011,C00864207,Kristen for Michigan,H4MI08218,Kristen,McDonald,Rivet,,,H,MI,08,,,,,,,,
SB23,C00656132,B-1565,,,CCM,Maggie for Congress,,,,,,131 Daniel Webster Hwy,#949,Nashua,NH,03060,G2024,,2024-10-26,1000.00,1000.00,Contribution,011,C00878454,Maggie for Congress,H4NH02399,Goodlander,Maggie,,,,H,NH,02,,,,,,,,
SB23,C00656132,B-1557,,,CCM,Rosen for Nevada,,,,,,PO BOX 27195,,Las Vegas,NV,89126,G2024,,2024-10-26,1000.00,1000.00,Contribution,011,C00606939,Arizona Nevada Victory Fund,S8NV00156,Rosen,Jacky,,,,S,NV,00,,,,,,,,
SB23,C00656132,B-1571,,,CCM,Vindman for Congress,,,,,,"4222 Fortuna Center Plz, Ste 664",,Dumfries,VA,22025,G2024,,2024-10-26,1000.00,1000.00,Contribution,011,C00856955,Vindman for Congress,H4VA07234,Vindman,Yevgeny,'eugene',,,H,VA,07,,,,,,,,
SB23,C00656132,B-1603,,,CCM,Teran for Congress,,,,,,PO Box 1041,,Glendale,AZ,85311,E2024,Recount-2024,2024-10-29,-1000.00,0.00,Voided payment -- check not cashed,011,C00836890,Teran for Congress,H4AZ03117,Teran,Raquel,,,,H,AZ,03,,,,,,,,
SB23,C00656132,B-1594,,,PAC,Chc Bold PAC,,,,,,PO Box 75357,,Washington,DC,20013,,,2024-11-15,2500.00,2500.00,Contribution,011,C00365536,Chc Bold PAC,,,,,,,,,,,,,,,,,
SB23,C00656132,B-1606,,,CCM,Derek Tran for Congress,,,,,,"10441 Stanford Avenue, #395",,Garden Grove,CA,92842,E2024,Recount-2024,2024-11-15,2000.00,5000.00,Contribution,011,C00851790,Derek Tran for Congress,H4CA45170,Tran,Derek,,,,H,CA,45,,,,,,,,
SB23,C00656132,B-1607,,,CCM,George Whitesides for Congress,,,,,,P.o. Box 221776,,Newhall,CA,91322,E2024,Recount-2024,2024-11-15,1000.00,2000.00,Contribution,011,C00834028,George Whitesides for Congress,H4CA27111,Whitesides,George,,,,H,CA,27,,,,,,,,
SB23,C00656132,B-1609,,,CCM,Andrea Salinas for Oregon,,,,,,PO Box 0985,,Tigard,OR,97223,G2024,,2024-11-25,-3300.00,2300.00,Voided payment -- check not cashed,011,C00793703,Andrea Salinas for Oregon,H2OR06066,Salinas,Andrea,,,,H,OR,06,,,,,,,,
