form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00574970,500265912,,,CCM,Adam For Colorado,,,,,,PO Box 371,,Woody Creek,CO,816560371,P2024,,2024-03-28,5000.00,0.00,Contribution,,C00805275,,,Frisch,Adam,,,,H,CO,03,,,,,,,,
SB23,C00574970,500265914,,,CCM,ADAM GRAY FOR CONGRESS,,,,,,PO Box 1229,,Merced,CA,953411229,G2024,,2024-03-28,5000.00,0.00,Contribution,,C00801431,,,GRAY,ADAM,C.,,,H,CA,13,,,,,,,,
SB23,C00574970,500265924,,,CCM,Altman For Congress,,,,,,PO Box 267,,Lambertville,NJ,085300267,P2024,,2024-03-28,5000.00,0.00,Contribution,,C00841643,,,Altman,Susan,Copius,,,H,NJ,07,,,,,,,,
SB23,C00574970,500265923,,,CCM,Baccam For Iowa,,,,,,2813 Virginia Pl,,Des Moines,IA,503211536,P2024,,2024-03-28,5000.00,0.00,Contribution,,C00856021,,,Baccam,Lanon,,,,H,IA,03,,,,,,,,
SB23,C00574970,500265907,,,CCM,BOWMAN FOR CONGRESS,,,,,,81 Pondfield Rd,Ste D351,Bronxville,NY,107083818,P2024,,2024-03-29,2500.00,0.00,Contribution,,C00709196,,,BOWMAN,JAMAAL,,,,H,NY,16,,,,,,,,
SB23,C00574970,500265904,,,CCM,BRITTANY PETTERSEN FOR COLORADO,,,,,,PO Box 150887,,Lakewood,CO,802150887,G2024,,2024-03-28,2000.00,0.00,Contribution,,C00637215,,,PETTERSEN,BRITTANY,MS.,,,H,CO,07,,,,,,,,
SB23,C00574970,500265940,,,CCM,CHRISTINA BOHANNAN FOR CONGRESS,,,,,,PO Box 722,,Iowa City,IA,522440722,,,2024-03-25,6517.50,0.00,Contribution,,C00787820,,,BOHANNAN,CHRISTINA,,,,H,IA,01,,,,,,,,"Earmarked by William Harris, Sr. and transmitted by committee wire transfer"
SB23,C00574970,500265930,,,CCM,CHRISTINA BOHANNAN FOR CONGRESS,,,,,,PO Box 722,,Iowa City,IA,522440722,P2024,,2024-03-28,2500.00,0.00,Contribution,,C00787820,,,BOHANNAN,CHRISTINA,,,,H,IA,01,,,,,,,,
SB23,C00574970,500265931,,,CCM,CHRISTINA BOHANNAN FOR CONGRESS,,,,,,PO Box 722,,Iowa City,IA,522440722,G2024,,2024-03-28,5000.00,0.00,Contribution,,C00787820,,,BOHANNAN,CHRISTINA,,,,H,IA,01,,,,,,,,
SB23,C00574970,500265900,,,CCM,Chuy Garcia For Congress,,,,,,137 N 14Th Ave,,Melrose Park,IL,601603907,P2024,,2024-03-11,2000.00,0.00,Contribution,,C00661777,,,Garcia,Jesus,,,,H,IL,04,,,,,,,,
SB23,C00574970,500265905,,,CCM,Courtney For Congress,,,,,,PO Box 1372,,Vernon,CT,060667372,C2024,Convention,2024-03-28,2500.00,0.00,Contribution,,C00410233,,,COURTNEY,JOSEPH,,,,H,CT,02,,,,,,,,
SB23,C00574970,500265902,,,CCM,DARREN SOTO FOR CONGRESS,,,,,,PO Box 421349,,Kissimmee,FL,347421349,P2024,,2024-03-27,2000.00,0.00,Contribution,,C00581074,,,SOTO,DARREN,,,,H,FL,09,,,,,,,,
SB23,C00574970,500265922,,,CCM,Dave Min For Congress,,,,,,PO Box 5959,,Irvine,CA,926165959,G2024,,2024-03-28,5000.00,0.00,Contribution,,C00831537,,,Min,Dave,,,,H,CA,47,,,,,,,,
SB23,C00574970,500265901,,,CCM,DAVIS FOR CONGRESS/FRIENDS OF DAVIS,,,,,,5956 W Race Ave,,Chicago,IL,606441462,P2024,,2024-03-18,2000.00,0.00,Contribution,,C00172619,,,DAVIS,DANNY,MR.,,,H,IL,07,,,,,,,,
SB23,C00574970,500265917,,,CCM,Derek Tran For Congress,,,,,,10441 Stanford Ave,Unit 395,Garden Grove,CA,928425222,G2024,,2024-03-28,5000.00,0.00,Contribution,,C00851790,,,Tran,Derek,,,,H,CA,45,,,,,,,,
SB23,C00574970,500265899,,,PAC,ELECT DEMOCRATIC WOMEN,,,,,,600 Pennsylvania Ave SE,Unit 15180,Washington,DC,200037508,,,2024-03-28,1000.00,0.00,Contribution,,C00685297,ELECT DEMOCRATIC WOMEN,,,,,,,,,,,,,,,,,
SB23,C00574970,500265915,,,CCM,ENGEL FOR ARIZONA,,,,,,PO Box 40721,,Tucson,AZ,857170721,G2024,,2024-03-28,5000.00,0.00,Contribution,,C00773820,,,ENGEL,KIRSTEN,,,,H,AZ,06,,,,,,,,
SB23,C00574970,500265935,,,CCM,Friends Of Lucy McBath Inc,,,,,,885 Woodstock Rd,Ste Pm 430,Roswell,GA,300752211,,,2024-03-25,6517.50,0.00,Contribution,,C00672295,,,MCBATH,LUCIA,MS.,,,H,GA,06,,,,,,,,"Earmarked by William Harris, Sr. and transmitted by committee wire transfer"
SB23,C00574970,500265921,,,CCM,George Whitesides For Congress,,,,,,PO Box 221776,,Newhall,CA,913221776,G2024,,2024-03-28,5000.00,0.00,Contribution,,C00834028,,,Whitesides,George,,,,H,CA,27,,,,,,,,
SB23,C00574970,500265934,,,CCM,GILLEN FOR CONGRESS,,,,,,PO Box 774,,Rockville Centre,NY,115710774,,,2024-03-25,6517.50,0.00,Contribution,,C00806547,,,GILLEN,LAURA,,,,H,NY,04,,,,,,,,"Earmarked by William Harris, Sr. and transmitted by committee wire transfer"
SB23,C00574970,500265916,,,CCM,GILLEN FOR CONGRESS,,,,,,PO Box 774,,Rockville Centre,NY,115710774,P2024,,2024-03-28,5000.00,0.00,Contribution,,C00806547,,,GILLEN,LAURA,,,,H,NY,04,,,,,,,,
SB23,C00574970,500265936,,,CCM,Hertel For Michigan,,,,,,PO Box 16037,,Lansing,MI,489016037,,,2024-03-25,6517.50,0.00,Contribution,,C00844480,,,Hertel,Curtis,,,Jr,H,MI,07,,,,,,,,"Earmarked by William Harris, Sr. and transmitted by committee wire transfer"
SB23,C00574970,500265920,,,CCM,Hertel For Michigan,,,,,,PO Box 16037,,Lansing,MI,489016037,G2024,,2024-03-28,5000.00,0.00,Contribution,,C00844480,,,Hertel,Curtis,,,Jr,H,MI,07,,,,,,,,
SB23,C00574970,500265933,,,CCM,Janelle Bynum For Congress,,,,,,10121 SE Sunnyside Rd,Ste 300,Clackamas,OR,970155713,,,2024-03-25,6517.50,0.00,Contribution,,C00843425,,,Bynum,Janelle,,,,H,OR,05,,,,,,,,"Earmarked by William Harris, Sr. and transmitted by committee wire transfer"
SB23,C00574970,500265913,,,CCM,Janelle Bynum For Congress,,,,,,10121 SE Sunnyside Rd,Ste 300,Clackamas,OR,970155713,P2024,,2024-03-28,5000.00,0.00,Contribution,,C00843425,,,Bynum,Janelle,,,,H,OR,05,,,,,,,,
SB23,C00574970,500265941,,,CCM,Joe Kerr For Congress,,,,,,29 Palma Vly,,Coto De Caza,CA,926794735,,,2024-03-25,3258.75,0.00,Contribution,,C00840041,,,Kerr,Joseph,,,,H,CA,40,,,,,,,,"Earmarked by William Harris, Sr. and transmitted by committee wire transfer"
SB23,C00574970,500265910,,,CCM,JOSH RILEY FOR CONGRESS,,,,,,PO Box 6806,,Ithaca,NY,148516806,G2024,,2024-03-27,5000.00,0.00,Contribution,,C00793760,,,RILEY,JOSH,,,,H,NY,19,,,,,,,,
SB23,C00574970,500265932,,,CCM,McBride For Delaware Inc.,,,,,,PO Box 1904,,Wilmington,DE,198991904,,,2024-03-25,6517.50,0.00,Contribution,,C00843763,,,McBride,Sarah,Elizabeth,,,H,DE,00,,,,,,,,"Earmarked by William Harris, Sr. and transmitted by committee wire transfer"
SB23,C00574970,500265909,,,CCM,McBride For Delaware Inc.,,,,,,PO Box 1904,,Wilmington,DE,198991904,P2024,,2024-03-28,5000.00,0.00,Contribution,,C00843763,,,McBride,Sarah,Elizabeth,,,H,DE,00,,,,,,,,
SB23,C00574970,500265906,,,CCM,Menendez For Congress,,,,,,123 Town Square Pl,# 515,Jersey City,NJ,073101756,P2024,,2024-03-28,1500.00,0.00,Contribution,,C00799767,,,MENENDEZ,ROBERT,J.,,,H,NJ,08,,,,,,,,
SB23,C00574970,500265908,,,CCM,MICHELLE VALLEJO FOR CONGRESS,,,,,,PO Box 1265,,Mission,TX,785730021,P2024,,2024-03-01,5000.00,0.00,Contribution,,C00797217,,,VALLEJO,MICHELLE,,,,H,TX,15,,,,,,,,
SB23,C00574970,500265939,,,CCM,MICHELLE VALLEJO FOR CONGRESS,,,,,,PO Box 1265,,Mission,TX,785730021,,,2024-03-25,3258.75,0.00,Contribution,,C00797217,,,VALLEJO,MICHELLE,,,,H,TX,15,,,,,,,,"Earmarked by William Harris, Sr. and transmitted by committee wire transfer"
SB23,C00574970,500265927,,,CCM,MICHELLE VALLEJO FOR CONGRESS,,,,,,PO Box 1265,,Mission,TX,785730021,G2024,,2024-03-28,5000.00,0.00,Contribution,,C00797217,,,VALLEJO,MICHELLE,,,,H,TX,15,,,,,,,,
SB23,C00574970,500265937,,,CCM,Missy For Congress,,,,,,PO Box 55418,,Virginia Beach,VA,234719418,,,2024-03-25,6517.50,0.00,Contribution,,C00849836,,,Cotter Smasal,Missy,,,,H,VA,02,,,,,,,,"Earmarked by William Harris, Sr. and transmitted by committee wire transfer"
SB23,C00574970,500265926,,,CCM,Missy For Congress,,,,,,PO Box 55418,,Virginia Beach,VA,234719418,G2024,,2024-03-28,5000.00,0.00,Contribution,,C00849836,,,Cotter Smasal,Missy,,,,H,VA,02,,,,,,,,
SB23,C00574970,500265942,,,CCM,MONDAIRE FOR CONGRESS,,,,,,PO Box 873,,Sleepy Hollow,NY,105910873,,,2024-03-25,6517.50,0.00,Contribution,,C00711150,,,JONES,MONDAIRE,,,,H,NY,17,,,,,,,,"Earmarked by William Harris, Sr. and transmitted by committee wire transfer"
SB23,C00574970,500265925,,,CCM,MONDAIRE FOR CONGRESS,,,,,,PO Box 873,,Sleepy Hollow,NY,105910873,G2024,,2024-03-28,5000.00,0.00,Contribution,,C00711150,,,JONES,MONDAIRE,,,,H,NY,17,,,,,,,,
SB23,C00574970,500265918,,,CCM,Monica Tranel For Montana,,,,,,PO Box 9384,,Missoula,MT,598079384,P2024,,2024-03-28,2500.00,0.00,Contribution,,C00845008,,,Tranel,Monica,,,,H,MT,01,,,,,,,,
SB23,C00574970,500265919,,,CCM,Monica Tranel For Montana,,,,,,PO Box 9384,,Missoula,MT,598079384,G2024,,2024-03-28,5000.00,0.00,Contribution,,C00845008,,,Tranel,Monica,,,,H,MT,01,,,,,,,,
SB23,C00574970,500265929,,,CCM,RUDY SALAS FOR CONGRESS,,,,,,PO Box 42257,,Bakersfield,CA,933842257,G2024,,2024-03-28,5000.00,0.00,Contribution,,C00791756,,,SALAS,RUDY,,,,H,CA,22,,,,,,,,
SB23,C00574970,500265903,,,CCM,VAL HOYLE FOR CONGRESS,,,,,,PO Box 657,,Springfield,OR,974770116,G2024,,2024-03-28,3000.00,0.00,Contribution,,C00796144,,,HOYLE,VALERIE,,,,H,OR,04,,,,,,,,
SB23,C00574970,500265928,,,CCM,Vargas For Congress,,,,,,PO Box 746,,Boystown,NE,680100746,G2024,,2024-03-28,5000.00,0.00,Contribution,,C00784371,,,VARGAS,ANTHONY,'TONY',,,H,NE,02,,,,,,,,
SB23,C00574970,500265938,,,CCM,Vicente Gonzalez For Congress,,,,,,PO Box 6270,,Brownsville,TX,785236270,,,2024-03-25,3258.75,0.00,Contribution,,C00592659,,,Gonzalez,Vicente,,,,H,TX,34,,,,,,,,"Earmarked by William Harris, Sr. and transmitted by committee wire transfer"
SB23,C00574970,500265911,,,CCM,Will Rollins For Congress,,,,,,PO Box 6282,,Corona,CA,928786282,G2024,,2024-03-28,5000.00,0.00,Contribution,,C00792507,,,Rollins,Will,,,,H,CA,41,,,,,,,,
