form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00250027,SB29.17999,,,CCM,Ana Hernandez Campaign,,,,,,PO Box 15538,,Houston,TX,77220,G2024,,2024-10-22,1000.00,,Contribution,011,,Ana Hernandez Campaign,,Hernandez,Ana,,,,H,TX,,,,,,,,,
SB29,C00250027,SB29.18039,,,CCM,Bryan Hughes Campaign,,,,,,PO Box 450,,Mineola,TX,75773,G2024,,2024-10-22,2500.00,,Contribution,011,,Bryan Hughes Campaign,,Hughes,Bryan,,,,,,,,,,,,,,
SB29,C00250027,SB29.17996,,,CCM,Dennis Paul Campaign,,,,,,626 1/2 Barringer Ln,Suite A,Webster,TX,77598,G2024,,2024-10-22,1000.00,,Contribution,011,,Dennis Paul Campaign,,Paul,Dennis,,,,H,TX,,,,,,,,,
SB29,C00250027,SB29.17993,,,CCM,Friends of Brandon Creighton,,,,,,2257 N. Loop 336,Suite 140-366,Conroe,TX,77304,G2024,,2024-10-22,2500.00,,Contribution,011,,Friends of Brandon Creighton,,Creighton,Brandon,,,,S,TX,,,,,,,,,
SB29,C00250027,SB29.18045,,,CCM,Friends of Dr. Greg Bonnen,,,,,,PO Box 1183,,Friendswood,TX,77549,G2024,,2024-10-22,2500.00,,Contribution,011,,Friends of Dr. Greg Bonnen,,Bonnen,Greg,,,,,,,,,,,,,,
SB29,C00250027,SB29.17994,,,CCM,Friends of Paul Bettencourt,,,,,,1 E Greenway Plaza Ste 225,,Houston,TX,77046,G2024,,2024-10-22,2500.00,,Contribution,011,,Friends of Paul Bettencourt,,Bettencourt,Paul,,,,,,,,,,,,,,
SB29,C00250027,SB29.18042,,,CCM,Jared Patterson Campaign,,,,,,PO Box 5419,,Frisco,TX,75035,G2024,,2024-10-22,1000.00,,Contribution,011,,Jared Patterson Campaign,,Patterson,Jared,,,,,,,,,,,,,,
SB29,C00250027,SB29.18043,,,CCM,Jeff Barry Campaign,,,,,,3503 Boxwood Gate Trail,,Pearland,TX,77581,G2024,,2024-10-22,1000.00,,Contribution,011,,Jeff Barry Campaign,,Barry,Jeff,,,,,,,,,,,,,,
SB29,C00250027,SB29.18041,,,CCM,Jeff Leach Campaign,,,,,,PO Box 866186,,Plano,TX,75086,G2024,,2024-10-22,1000.00,,Contribution,011,,Jeff Leach Campaign,,Leach,Jeff,,,,,,,,,,,,,,
SB29,C00250027,SB29.17997,,,CCM,Mary Ann Perez Campaign,,,,,,PO Box 262432,,Houston,TX,77207,G2024,,2024-10-22,1000.00,,Contribution,011,,Mary Ann Perez Campaign,,Perez,Mary Ann,,,,H,TX,,,,,,,,,
SB29,C00250027,SB29.18044,,,CCM,Mike Schofield Campaign,,,,,,934 Hidden Canyon Rd,,Katy,TX,77450,G2024,,2024-10-22,1000.00,,Contribution,011,,Mike Schofield Campaign,,Schofield,Mike,,,,,,,,,,,,,,
SB29,C00250027,SB29.17998,,,CCM,Sam Harless Campaign,,,,,,15814 Champion Forest,PMB 312,Spring,TX,77379,G2024,,2024-10-22,1000.00,,Contribution,011,,Sam Harless Campaign,,Harless,Sam,,,,H,TX,,,,,,,,,
SB29,C00250027,SB29.17995,,,CCM,Senator Hinojosa Campaign,,,,,,612 W. Nolana,Suite 410,McAllen,TX,78504,G2024,,2024-10-22,2500.00,,Contribution,011,,Senator Hinojosa Campaign,,Hinojosa,Juan,,,,S,TX,20,,,,,,,,
SB29,C00250027,SB29.18038,,,CCM,Tan Parker Campaign,,,,,,PO Box 271741,,Flower Mound,TX,75027,G2024,,2024-10-22,2500.00,,Contribution,011,,Tan Parker Campaign,,Parker,Tan,,,,,,,,,,,,,,
SB29,C00250027,SB29.18040,,,CCM,Terri Leo Wilson Campaign,,,,,,1100 Congress Ave,E2.720,Austin,TX,78701,G2024,,2024-10-22,1000.00,,Contribution,011,,Terri Leo Wilson Campaign,,Wilson,Terry Leo,,,,,,,,,,,,,,
SB29,C00250027,SB29.17992,,,CCM,Texans for Joan Huffman,,,,,,3733-1 Westheimer #40,,Houston,TX,77027,G2024,,2024-10-22,5000.00,,Contribution,011,,Texans for Joan Huffman,,Huffman,Joan,,,,S,TX,17,,,,,,,,
